URL,player_imageurl
http://www.okstate.com/sports/m-footbl/mtt/daxx_garman_796926.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121335.jpeg
http://www.okstate.com/sports/m-footbl/mtt/lowe_daytawion00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121504.jpeg
http://www.okstate.com/sports/m-footbl/mtt/imade_deion00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121416.jpeg
http://www.okstate.com/sports/m-footbl/mtt/dejuan_davis_421797.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966784.jpeg
http://www.okstate.com/sports/m-footbl/mtt/conner_demarcus00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292555.jpeg
http://www.okstate.com/sports/m-footbl/mtt/sherod_demarcus00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121610.jpeg
http://www.okstate.com/sports/m-footbl/mtt/branson_derek00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8887657.jpeg
http://www.okstate.com/sports/m-footbl/mtt/burton_derek00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292537.jpeg
http://www.okstate.com/sports/m-footbl/mtt/fontenot_deron00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292571.jpeg
http://www.okstate.com/sports/m-footbl/mtt/franklin_deshawn00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121326.jpeg
http://www.okstate.com/sports/m-footbl/mtt/desmond_roland_761801.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121576.jpeg
http://www.okstate.com/sports/m-footbl/mtt/davis_devin00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121263.jpeg
http://www.okstate.com/sports/m-footbl/mtt/hedgepeth_devin00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966995.jpeg
http://www.okstate.com/sports/m-footbl/mtt/pratt_dexter00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292723.jpeg
http://www.okstate.com/sports/m-footbl/mtt/bryant_dez00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292530.jpeg
http://www.okstate.com/sports/m-footbl/mtt/wheeler_diamonte00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6913342.jpeg
http://www.okstate.com/sports/m-footbl/mtt/fedora_dillon00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912741.jpeg
http://www.okstate.com/sports/m-footbl/mtt/dominic_ramacher_804179.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121558.jpeg
http://www.okstate.com/sports/m-footbl/mtt/booker_donald00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292522.jpeg
http://www.okstate.com/sports/m-footbl/mtt/smithton_drake00.html,http://grfx.cstv.com/schools/okst/graphics/mtt-logo.gif
http://www.okstate.com/sports/m-footbl/mtt/dickerson_eli00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966806.jpeg
http://www.okstate.com/sports/m-footbl/mtt/jeffcoat_elliott00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121438.jpeg
http://www.okstate.com/sports/m-footbl/mtt/emmanuel_ogbah_804174.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121535.jpeg
http://www.okstate.com/sports/m-footbl/mtt/eric_davis_804109.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121267.jpeg
http://www.okstate.com/sports/m-footbl/mtt/epstein_evan00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966825.jpeg
http://www.okstate.com/sports/m-footbl/mtt/anthony_gerron00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6913362.jpeg
http://www.okstate.com/sports/m-footbl/mtt/grant_canis_811380.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8887671.jpeg
http://www.okstate.com/sports/m-footbl/mtt/garner_grant00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912756.jpeg
http://www.okstate.com/sports/m-footbl/mtt/goodwin_grant00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616043.jpeg
http://www.okstate.com/sports/m-footbl/mtt/buster_grayson00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616000.jpeg
http://www.okstate.com/sports/m-footbl/mtt/sims_herschel00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6913242.jpeg
http://www.okstate.com/sports/m-footbl/mtt/hubbard_horace00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292612.jpeg
http://www.okstate.com/sports/m-footbl/mtt/anyiam_hubert00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912379.jpeg
http://www.okstate.com/sports/m-footbl/mtt/hunter_higgins_804201.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967000.jpeg
http://www.okstate.com/sports/m-footbl/mtt/maselera_isaac00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967197.jpeg
