ID_Sport,ID_School,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Hometown,City,State,Prior_School,Player_URL
ND,FBALL,2011-2012,34,Eilar Hardy,Hardy,Eilar,Safety,5-11.5,177,FR,"Reynoldsburg, OH",Reynoldsburg,OH,Pickerington Central,http://www.und.com/sports/m-footbl/mtt/hardy_eilar00.html
ND,FBALL,2011-2012,77,Matt Hegarty,Hegarty,Matt,Offensive Tackle,6-4.5,291,FR,"Aztec, NM",Aztec,NM,Aztec,http://www.und.com/sports/m-footbl/mtt/hegarty_matt00.html
ND,FBALL,2011-2012,51,Bruce Heggie,Heggie,Bruce,Center/Guard,5-Jun,280,SO,"Sorrento, FL",Sorrento,FL,Mount Dora,http://www.und.com/sports/m-footbl/mtt/heggie_bruce00.html
ND,FBALL,2011-2012,12,Andrew Hendrix,Hendrix,Andrew,Quarterback,2-Jun,220,SO,"Cincinnati, OH",Cincinnati,OH,Moeller,http://www.und.com/sports/m-footbl/mtt/hendrix_andrew00.html
ND,FBALL,2011-2012,50,Chase Hounshell,Hounshell,Chase,Defensive End,6-4.5,265,FR,"Kirtland, OH",Kirtland,OH,Lake Catholic,http://www.und.com/sports/m-footbl/mtt/hounshell_chase00.html
ND,FBALL,2011-2012,2,Bennett Jackson,Jackson,Bennett,Cornerback,Jun-00,185,SO,"Hazlet, NJ",Hazlet,NJ,Raritan,http://www.und.com/sports/m-footbl/mtt/jackson_bennett00.html
ND,FBALL,2011-2012,90,Ethan Johnson,Johnson,Ethan,Defensive End,4-Jun,300,SR,"Portland, OR",Portland,OR,Lincoln,http://www.und.com/sports/m-footbl/mtt/johnson_ethan00.html
ND,FBALL,2011-2012,7,TJ Jones,Jones,TJ,Wide Receiver,11-May,187,SO,"Gainesville, GA",Gainesville,GA,Gainesville,http://www.und.com/sports/m-footbl/mtt/jones_tj00.html
ND,FBALL,2011-2012,50,Ryan Kavanagh,Kavanagh,Ryan,Long Snapper,3-Jun,200,SR,"West Chester, PA",West Chester,PA,Salesianum (Del.),http://www.und.com/sports/m-footbl/mtt/kavanagh_ryan00.html
ND,FBALL,2011-2012,18,Ben Koyack,Koyack,Ben,Tight End,5-Jun,253,FR,"Oil City, PA",Oil City,PA,Oil City Senior,http://www.und.com/sports/m-footbl/mtt/koyack_ben00.html
ND,FBALL,2011-2012,37,Eric Lee,Lee,Eric,Wide Receiver/Running Back,9-May,180,FR,"West Des Moines, IA",West Des Moines,IA,Dowling Catholic,http://www.und.com/sports/m-footbl/mtt/lee_eric00.html
ND,FBALL,2011-2012,89,Kapron Lewis-Moore,Lewis-Moore,Kapron,Defensive End,4-Jun,300,SR,"Weatherford, TX",Weatherford,TX,Weatherford,http://www.und.com/sports/m-footbl/mtt/lewismoore_kapron00.html
ND,FBALL,2011-2012,42,Nick Lezynski,Lezynski,Nick,Cornerback,9-May,180,GS,"Newtown, PA",Newtown,PA,Notre Dame HS,http://www.und.com/sports/m-footbl/mtt/lezynski_nick00.html
ND,FBALL,2011-2012,39,Ryan Liebscher,Liebscher,Ryan,Wide Receiver,11-May,190,SO,"Colorado Springs, CO",Colorado Springs,CO,Cheyenne Mountain,http://www.und.com/sports/m-footbl/mtt/liebscher_ryan00.html
ND,FBALL,2011-2012,93,Connor Little,Little,Connor,Linebacker,3-Jun,225,FR,"Lake Elmo, MN",Lake Elmo,MN,Hill-Murray,http://www.und.com/sports/m-footbl/mtt/little_connor00.html
ND,FBALL,2011-2012,74,Christian Lombard,Lombard,Christian,Offensive Tackle,5-Jun,301,SO,"Inverness, IL",Inverness,IL,Fremd,http://www.und.com/sports/m-footbl/mtt/lombard_christian00.html
ND,FBALL,2011-2012,19,Aaron Lynch,Lynch,Aaron,Defensive End,6-Jun,265,FR,"Cape Coral, FL",Cape Coral,FL,Island Coast,http://www.und.com/sports/m-footbl/mtt/lynch_aaron00.html
ND,FBALL,2011-2012,71,Dennis Mahoney,Mahoney,Dennis,Offensive Tackle,7-Jun,294,SR,"Baltimore, MD",Baltimore,MD,Boys Latin High School,http://www.und.com/sports/m-footbl/mtt/mahoney_dennis00.html
ND,FBALL,2011-2012,72,Nick Martin,Martin,Nick,Offensive Line,6-4.5,280,FR,"Indianapolis, IN",Indianapolis,IN,Bishop Chatard,http://www.und.com/sports/m-footbl/mtt/martin_nick00.html
ND,FBALL,2011-2012,70,Zack Martin,Martin,Zack,Offensive Tackle,4-Jun,303,JR,"Indianapolis, IN",Indianapolis,IN,Bishop Chatard,http://www.und.com/sports/m-footbl/mtt/martin_zack00.html
ND,FBALL,2011-2012,86,Arturo Martinez,Martinez,Arturo,Tight End,4-Jun,250,SO,"Miami, FL",Miami,FL,Belen Jesuit,http://www.und.com/sports/m-footbl/mtt/martinez_arturo00.html
ND,FBALL,2011-2012,14,Luke Massa,Massa,Luke,Wide Receiver,4-Jun,220,SO,"Cincinnati, OH",Cincinnati,OH,St. Xavier,http://www.und.com/sports/m-footbl/mtt/massa_luke00.html
ND,FBALL,2011-2012,15,Dan McCarthy,McCarthy,Dan,Safety,2-Jun,205,SR,"Youngstown, OH",Youngstown,OH,Cardinal Mooney,http://www.und.com/sports/m-footbl/mtt/mccarthy_dan00.html
ND,FBALL,2011-2012,33,Cam McDaniel,McDaniel,Cam,Running Back,10-May,192,FR,"Coppell, TX",Coppell,TX,Coppell,http://www.und.com/sports/m-footbl/mtt/mcdaniel_cam00.html
ND,FBALL,2011-2012,54,Anthony McDonald,McDonald,Anthony,Inside Linebacker,2-Jun,238,SR,"Burbank, CA",Burbank,CA,Notre Dame High School,http://www.und.com/sports/m-footbl/mtt/mcdonald_anthony00.html
ND,FBALL,2011-2012,8,Kendall Moore,Moore,Kendall,Inside Linebacker,1-Jun,242,SO,"Cary, NC",Cary,NC,Southeast Raleigh,http://www.und.com/sports/m-footbl/mtt/moore_kendall00.html
ND,FBALL,2011-2012,17,Zeke Motta,Motta,Zeke,Safety,2-Jun,215,JR,"Vero Beach, FL",Vero Beach,FL,Vero Beach,http://www.und.com/sports/m-footbl/mtt/motta_zeke01.html
ND,FBALL,2011-2012,17,Matthew Mulvey,Mulvey,Matthew,Quarterback,2-Jun,191,SR,"Del Mar, CA",Del Mar,CA,La Jolla,http://www.und.com/sports/m-footbl/mtt/mulvey_matthew00.html
ND,FBALL,2011-2012,99,Brandon Newman,Newman,Brandon,Nose Guard,Jun-00,303,SR,"Louisville, KY",Louisville,KY,Pleasure Ridge Park,http://www.und.com/sports/m-footbl/mtt/newman_brandon00.html
ND,FBALL,2011-2012,64,Tate Nichols,Nichols,Tate,Offensive Tackle,8-Jun,320,SO,"Walton, KY",Walton,KY,Ryle,http://www.und.com/sports/m-footbl/mtt/nichols_tate00.html
ND,FBALL,2011-2012,58,Troy Niklas,Niklas,Troy,Outside Linebacker,6-6.5,250,FR,"Fullerton, CA",Fullerton,CA,Servite,http://www.und.com/sports/m-footbl/mtt/niklas_troy00.html
ND,FBALL,2011-2012,9,Louis Nix III,Nix III,Louis,Nose Guard,3-Jun,326,SO,"Jacksonville, FL",Jacksonville,FL,Raines,http://www.und.com/sports/m-footbl/mtt/nixiii_louis00.html
ND,FBALL,2011-2012,76,Andrew Nuss,Nuss,Andrew,Offensive Guard,5-Jun,303,GS,"Ashburn, VA",Ashburn,VA,Stone Bridge,http://www.und.com/sports/m-footbl/mtt/nuss_andrew00.html
ND,FBALL,2011-2012,50,Sean Oxley,Oxley,Sean,Inside Linebacker,2-Jun,235,SR,"Avon Lake, OH",Avon Lake,OH,Avon Lake,http://www.und.com/sports/m-footbl/mtt/oxley_sean00.html
ND,FBALL,2011-2012,49,Tyler Plantz,Plantz,Tyler,Running Back,9-May,195,SO,"Frankfort, IL",Frankfort,IL,Providence Catholic,http://www.und.com/sports/m-footbl/mtt/plantz_tyler00.html
ND,FBALL,2011-2012,32,Andrew Plaska,Plaska,Andrew,Cornerback,11-May,185,SR,"Zeeland, MI",Zeeland,MI,Zeeland West,http://www.und.com/sports/m-footbl/mtt/plaska_andrew00.html
ND,FBALL,2011-2012,36,David Posluszny,Posluszny,David,Inside Linebacker,Jun-00,235,SR,"Aliquippa, PA",Aliquippa,PA,Hopewell,http://www.und.com/sports/m-footbl/mtt/posluszny_david00.html
ND,FBALL,2011-2012,79,Jordan Prestwood,Prestwood,Jordan,Offensive Tackle,5-Jun,287,FR,"Plant City, FL",Plant City,FL,Plant City,http://www.und.com/sports/m-footbl/mtt/prestwood_jordan00.html
ND,FBALL,2011-2012,56,Anthony Rabasa,Rabasa,Anthony,Inside Linebacker,3-Jun,240,FR,"Miami, FL",Miami,FL,Columbus,http://www.und.com/sports/m-footbl/mtt/rabasa_anthony00.html
ND,FBALL,2011-2012,83,Mike Ragone,Ragone,Mike,Tight End,4-Jun,250,GS,"Cherry Hill, NJ",Cherry Hill,NJ,Camden Catholic,http://www.und.com/sports/m-footbl/mtt/ragone_mike00.html
ND,FBALL,2011-2012,11,Tommy Rees,Rees,Tommy,Quarterback,2-Jun,210,SO,"Lake Forest, IL",Lake Forest,IL,Lake Forest,http://www.und.com/sports/m-footbl/mtt/rees_tommy00.html
ND,FBALL,2011-2012,6,Theo Riddick,Riddick,Theo,Wide Receiver,11-May,198,JR,"Manville, NJ",Manville,NJ,Immaculata,http://www.und.com/sports/m-footbl/mtt/riddick_theo00.html
ND,FBALL,2011-2012,31,Cameron Roberson,Roberson,Cameron,Tailback,Jun-00,218,SO,"Newbury Park, CA",Newbury Park,CA,Newbury Park,http://www.und.com/sports/m-footbl/mtt/roberson_cameron00.html
ND,FBALL,2011-2012,78,Trevor Robinson,Robinson,Trevor,Offensive Guard,5-Jun,311,SR,"Elkhorn, NE",Elkhorn,NE,Elkhorn,http://www.und.com/sports/m-footbl/mtt/robinson_trevor00.html
ND,FBALL,2011-2012,35,Joe Romano,Romano,Joe,Defensive Back,9-May,173,SO,"River Forest, IL",River Forest,IL,Fenwick,http://www.und.com/sports/m-footbl/mtt/romano_joe00.html
ND,FBALL,2011-2012,97,David Ruffer,Ruffer,David,Kicker,1-Jun,193,GS,"Oakton, VA",Oakton,VA,Gonzaga,http://www.und.com/sports/m-footbl/mtt/ruffer_david00.html
ND,FBALL,2011-2012,24,Chris Salvi,Salvi,Chris,Safety,10-May,190,SR,"Lake Forest, IL",Lake Forest,IL,Carmel Catholic,http://www.und.com/sports/m-footbl/mtt/salvi_chris00.html
ND,FBALL,2011-2012,38,Joe Schmidt,Schmidt,Joe,Inside Linebacker,6-.5,220,FR,"Orange, CA",Orange,CA,Mater Dei,http://www.und.com/sports/m-footbl/mtt/schmidt_joe00.html
ND,FBALL,2011-2012,96,Kona Schwenke,Schwenke,Kona,Defensive End,4-Jun,285,SO,"Hauula, HI",Hauula,HI,Kahuku,http://www.und.com/sports/m-footbl/mtt/schwenke_kona00.html
ND,FBALL,2011-2012,85,Ryan Sharpley,Sharpley,Ryan,Wide Receiver,4-Jun,210,SR,"Marshall, MI",Marshall,MI,Marshall,http://www.und.com/sports/m-footbl/mtt/sharpley_ryan00.html
ND,FBALL,2011-2012,39,Ryan Sheehan,Sheehan,Ryan,Cornerback,10-May,177,SR,"Purcellville, VA",Purcellville,VA,Loudown Valley,http://www.und.com/sports/m-footbl/mtt/sheehan_ryan01.html
ND,FBALL,2011-2012,55,Prince Shembo,Shembo,Prince,Inside Linebacker,2-Jun,250,SO,"Charlotte, NC",Charlotte,NC,Ardrey Kell,http://www.und.com/sports/m-footbl/mtt/shembo_prince00.html
ND,FBALL,2011-2012,26,Jamoris Slaughter,Slaughter,Jamoris,Safety,Jun-00,198,SR,"Stone Mountain, GA",Stone Mountain,GA,Tucker,http://www.und.com/sports/m-footbl/mtt/slaughter_jamoris00.html
ND,FBALL,2011-2012,87,Daniel Smith,Smith,Daniel,Wide Receiver,4-Jun,215,SO,"South Bend, IN",South Bend,IN,Clay,http://www.und.com/sports/m-footbl/mtt/smith_daniel00.html
ND,FBALL,2011-2012,22,Harrison Smith,Smith,Harrison,Safety,2-Jun,214,GS,"Knoxville, TN",Knoxville,TN,Knoxville Catholic,http://www.und.com/sports/m-footbl/mtt/smith_harrison00.html
ND,FBALL,2011-2012,13,Danny Spond,Spond,Danny,Outside Linebacker,2-Jun,242,SO,"Littleton, CO",Littleton,CO,Columbine,http://www.und.com/sports/m-footbl/mtt/spond_danny00.html
ND,FBALL,2011-2012,69,Tony Springmann,Springmann,Tony,Defensive End,6-5.5,280,FR,"Fort Wayne, IN",Fort Wayne,IN,Bishop Dwenger,http://www.und.com/sports/m-footbl/mtt/springmann_tony00.html
ND,FBALL,2011-2012,92,Tyler Stockton,Stockton,Tyler,Nose Guard,Jun-00,302,JR,"Linwood, NJ",Linwood,NJ,Hun School,http://www.und.com/sports/m-footbl/mtt/stockton_tyler01.html
ND,FBALL,2011-2012,62,Matt Tansey,Tansey,Matt,Offensive Line,6-Jun,265,JR,"Berkeley Heights, NJ",Berkeley Heights,NJ,Governor Livingston,http://www.und.com/sports/m-footbl/mtt/tansey_matt00.html
ND,FBALL,2011-2012,40,Nick Tausch,Tausch,Nick,Kicker,Jun-00,190,JR,"Plano, TX",Plano,TX,Jesuit,http://www.und.com/sports/m-footbl/mtt/tausch_nick00.html
ND,FBALL,2011-2012,5,Manti Te'o,Te'o,Manti,Inside Linebacker,2-Jun,255,JR,"Laie, HI",Laie,HI,Punahou,http://www.und.com/sports/m-footbl/mtt/teo_manti00.html
ND,FBALL,2011-2012,9,Robby Toma,Toma,Robby,Wide Receiver,9-May,185,JR,"Laie, HI",Laie,HI,Punahou,http://www.und.com/sports/m-footbl/mtt/toma_robby00.html
ND,FBALL,2011-2012,7,Stephon Tuitt,Tuitt,Stephon,Defensive End,6-6.5,295,FR,"Monroe, GA",Monroe,GA,Monroe Area,http://www.und.com/sports/m-footbl/mtt/tuitt_stephon00.html
ND,FBALL,2011-2012,35,Ben Turk,Turk,Ben,Punter,11-May,196,JR,"Davie, FL",Davie,FL,St. Thomas Aquinas,http://www.und.com/sports/m-footbl/mtt/turk_ben00.html
ND,FBALL,2011-2012,53,Justin Utupo,Utupo,Justin,Inside Linebacker,1-Jun,251,SO,"Lakewood, CA",Lakewood,CA,Lakewood,http://www.und.com/sports/m-footbl/mtt/utupo_justin00.html
ND,FBALL,2011-2012,1,Deion Walker,Walker,Deion,Wide Receiver,3-Jun,206,SR,"Christchurch, VA",Christchurch,VA,Christchurch,http://www.und.com/sports/m-footbl/mtt/walker_deion00.html
ND,FBALL,2011-2012,66,Chris Watt,Watt,Chris,Offensive Guard,3-Jun,310,JR,"Glen Ellyn, IL",Glen Ellyn,IL,Glenbard West,http://www.und.com/sports/m-footbl/mtt/watt_chris00.html
ND,FBALL,2011-2012,82,Alex Welch,Welch,Alex,Tight End,4-Jun,245,SO,"Cincinnati, OH",Cincinnati,OH,Elder,http://www.und.com/sports/m-footbl/mtt/welch_alex00.html
ND,FBALL,2011-2012,94,Hafis Williams,Williams,Hafis,Nose Guard,1-Jun,295,SR,"Elizabeth, NJ",Elizabeth,NJ,Elizabeth,http://www.und.com/sports/m-footbl/mtt/williams_hafis00.html
ND,FBALL,2011-2012,1,Ishaq Williams,Williams,Ishaq,Outside Linebacker,5-Jun,255,FR,"Brooklyn, NY",Brooklyn,NY,Lincoln,http://www.und.com/sports/m-footbl/mtt/williams_ishaq00.html
ND,FBALL,2011-2012,20,Cierre Wood,Wood,Cierre,Running Back,Jun-00,215,JR,"Oxnard, CA",Oxnard,CA,Santa Clara,http://www.und.com/sports/m-footbl/mtt/wood_cierre00.html
ND,FBALL,2011-2012,23,Lo Wood,Wood,Lo,Cornerback,10-May,195,SO,"Apopka, FL",Apopka,FL,Apopka,http://www.und.com/sports/m-footbl/mtt/wood_lo00.html
