Year,unitid,Institution_Name,Sport,Cohort_Data,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.F,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.W
1997-1998,147767,Northwestern University,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),18,18,0,15,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,147767,Northwestern University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,18,18,0,15,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,204796,Ohio State University-Main Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),46,21,25,34,14,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,7,4
1997-1998,204796,Ohio State University-Main Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),28,12,16,22,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3
1997-1998,204796,Ohio State University-Main Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,28,12,16,22,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3
1997-1998,204796,Ohio State University-Main Campus,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,204796,Ohio State University-Main Campus,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,204796,Ohio State University-Main Campus,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,204796,Ohio State University-Main Campus,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),11,6,5,4,1,3,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,204796,Ohio State University-Main Campus,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,2,3,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,204796,Ohio State University-Main Campus,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,2,3,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,204796,Ohio State University-Main Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,2,4,1,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,204796,Ohio State University-Main Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,204796,Ohio State University-Main Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,204796,Ohio State University-Main Campus,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),21,21,0,9,9,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,204796,Ohio State University-Main Campus,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),7,7,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,204796,Ohio State University-Main Campus,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,7,7,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),21,12,9,16,9,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,2
1997-1998,207388,Oklahoma State University-Main Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Transfer-out students,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Baseball,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),9,2,7,5,0,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),4,1,3,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,4,1,3,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Basketball,Degree/certificate-seeking students (4-yr institution) Transfer-out students,4,1,3,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),21,8,13,9,2,7,8,4,4,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0
1997-1998,207388,Oklahoma State University-Main Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),8,3,5,5,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0
1997-1998,207388,Oklahoma State University-Main Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,8,3,5,5,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0
1997-1998,207388,Oklahoma State University-Main Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Transfer-out students,4,3,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),8,8,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),4,4,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,4,4,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207388,Oklahoma State University-Main Campus,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),57,35,22,53,33,20,0,0,0,1,0,1,1,0,1,2,2,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),39,22,17,36,21,15,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,39,22,17,36,21,15,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,All other sports,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,Baseball,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),10,5,5,7,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1997-1998,209542,Oregon State University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,2,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,209542,Oregon State University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,2,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,209542,Oregon State University,Basketball,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),14,14,0,11,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209542,Oregon State University,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),46,16,30,39,12,27,3,3,0,2,0,2,0,0,0,0,0,0,1,1,0,1,0,1
1997-1998,186380,Rutgers University-New Brunswick,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),36,8,28,33,8,25,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,186380,Rutgers University-New Brunswick,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,36,8,28,33,8,25,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,186380,Rutgers University-New Brunswick,All other sports,Degree/certificate-seeking students (4-yr institution) Transfer-out students,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,2,3,4,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),12,3,9,6,3,3,3,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),9,3,6,6,3,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,9,3,6,6,3,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),14,14,0,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,5,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,5,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,186380,Rutgers University-New Brunswick,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,122755,San Jose State University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),33,14,19,20,8,12,0,0,0,3,1,2,3,1,2,0,0,0,7,4,3,0,0,0
1997-1998,122755,San Jose State University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),14,2,12,10,2,8,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0
1997-1998,122755,San Jose State University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,14,2,12,10,2,8,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0
1997-1998,122755,San Jose State University,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,122755,San Jose State University,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),3,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1997-1998,122755,San Jose State University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),9,9,0,4,4,0,2,2,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0
1997-1998,122755,San Jose State University,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,5,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1997-1998,122755,San Jose State University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,5,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1997-1998,228246,Southern Methodist University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),20,7,13,19,6,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228246,Southern Methodist University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),12,2,10,11,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228246,Southern Methodist University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,12,2,10,11,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228246,Southern Methodist University,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),7,1,6,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228246,Southern Methodist University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),6,1,5,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228246,Southern Methodist University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,6,1,5,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228246,Southern Methodist University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,3,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228246,Southern Methodist University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228246,Southern Methodist University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228246,Southern Methodist University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),26,26,0,18,18,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228246,Southern Methodist University,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),18,18,0,13,13,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228246,Southern Methodist University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,18,18,0,13,13,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,243744,Stanford University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),28,13,15,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,243744,Stanford University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),28,13,15,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,243744,Stanford University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,28,13,15,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,243744,Stanford University,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,243744,Stanford University,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,243744,Stanford University,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,243744,Stanford University,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,243744,Stanford University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,243744,Stanford University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,243744,Stanford University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),18,18,0,10,10,0,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,243744,Stanford University,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),15,15,0,8,8,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,243744,Stanford University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,15,15,0,8,8,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228723,Texas A & M University-College Station,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),21,5,16,15,4,11,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,1,3
1997-1998,228723,Texas A & M University-College Station,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),12,2,10,9,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1997-1998,228723,Texas A & M University-College Station,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,12,2,10,9,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1997-1998,228723,Texas A & M University-College Station,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228723,Texas A & M University-College Station,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228723,Texas A & M University-College Station,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228723,Texas A & M University-College Station,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),7,2,5,5,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228723,Texas A & M University-College Station,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,0,5,3,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228723,Texas A & M University-College Station,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,0,5,3,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228723,Texas A & M University-College Station,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),17,8,9,6,3,3,7,4,3,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0
1997-1998,228723,Texas A & M University-College Station,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),15,6,9,5,2,3,7,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
1997-1998,228723,Texas A & M University-College Station,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,15,6,9,5,2,3,7,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
1997-1998,228723,Texas A & M University-College Station,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),22,22,0,6,6,0,15,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228723,Texas A & M University-College Station,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),4,4,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228723,Texas A & M University-College Station,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,4,4,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,100751,The University of Alabama,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),19,8,11,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,100751,The University of Alabama,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),17,8,9,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,100751,The University of Alabama,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,17,8,9,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,100751,The University of Alabama,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,100751,The University of Alabama,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),7,3,4,2,1,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,100751,The University of Alabama,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,100751,The University of Alabama,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,100751,The University of Alabama,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
