"","League","Season","UnitPlayer1ID","UnitPlayer2ID","UnitPlayer3ID","UnitPlayer4ID","UnitPlayer5ID","OpponentPlayer1ID","OpponentPlayer2ID","OpponentPlayer3ID","OpponentPlayer4ID","OpponentPlayer5ID","UnitPlayer1Name","UnitPlayer2Name","UnitPlayer3Name","UnitPlayer4Name","UnitPlayer5Name","OpponentPlayer1Name","OpponentPlayer2Name","OpponentPlayer3Name","OpponentPlayer4Name","OpponentPlayer5Name","Observations","ElapsedSecs","PossessionsUnit","PossessionsOpponent","PointsScoredUnit","PointsScoredOpponent","OffensiveRtgUnit","OffensiveRtgOpponent","OverallRtgUnitVsOpponent","OverallRtgOpponentVsUnit","OffensiveReboundsUnit","OffensiveReboundsOpponent","DefensiveReboundsUnit","DefensiveReboundsOpponent","OffensiveReboundingRateUnit","OffensiveReboundingRateOpponent","DefensiveReboundingRateUnit","DefensiveReboundingRateOpponent","Source","Season.Type"
"1","NBA","2007 playoffs","3","1","5","492","6","101","87","147","98","90","Dampier, Erick","Howard, Josh","Nowitzki, Dirk","Stackhouse, Jerry","Terry, Jason","Biedrins, Andris","Davis, Baron","Jackson, Stephen","Pietrus, Mickael","Richardson, Jason","1","141","3","3","0","0","0","0","0","0","5","1","1","3","0.625","0.5","0.5","0.375","Basketball Value","Playoffs"
"2","NBA","2007 playoffs","3","1","5","492","6","241","101","417","147","98","Dampier, Erick","Howard, Josh","Nowitzki, Dirk","Stackhouse, Jerry","Terry, Jason","Barnes, Matt","Biedrins, Andris","Ellis, Monta","Jackson, Stephen","Pietrus, Mickael","1","14","0","0","1","0","NULL","NULL","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"3","NBA","2007 playoffs","3","1","5","492","6","241","417","95","147","98","Dampier, Erick","Howard, Josh","Nowitzki, Dirk","Stackhouse, Jerry","Terry, Jason","Barnes, Matt","Ellis, Monta","Harrington, Al","Jackson, Stephen","Pietrus, Mickael","1","36","1","1","0","2","0","200","-200","200","1","0","1","1","0.5","0","1","0.5","Basketball Value","Playoffs"
"4","NBA","2007 playoffs","3","15","1","5","6","87","417","95","147","90","Dampier, Erick","Harris, Devin","Howard, Josh","Nowitzki, Dirk","Terry, Jason","Davis, Baron","Ellis, Monta","Harrington, Al","Jackson, Stephen","Richardson, Jason","2","438","18","18","15","23","83.3333","127.778","-44.4444","44.4444","0","1","5","9","0","0.166667","0.833333","1","Basketball Value","Playoffs"
"5","NBA","2007 playoffs","3","15","1","5","6","101","87","417","147","90","Dampier, Erick","Harris, Devin","Howard, Josh","Nowitzki, Dirk","Terry, Jason","Biedrins, Andris","Davis, Baron","Ellis, Monta","Jackson, Stephen","Richardson, Jason","2","428","13","14","10","19","76.9231","135.714","-58.7912","58.7912","3","3","4","4","0.428571","0.428571","0.571429","0.571429","Basketball Value","Playoffs"
"6","NBA","2007 playoffs","3","15","1","5","6","241","101","417","147","98","Dampier, Erick","Harris, Devin","Howard, Josh","Nowitzki, Dirk","Terry, Jason","Barnes, Matt","Biedrins, Andris","Ellis, Monta","Jackson, Stephen","Pietrus, Mickael","1","29","1","1","2","2","200","200","0","0","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"7","NBA","2007 playoffs","3","15","1","5","492","87","417","95","147","90","Dampier, Erick","Harris, Devin","Howard, Josh","Nowitzki, Dirk","Stackhouse, Jerry","Davis, Baron","Ellis, Monta","Harrington, Al","Jackson, Stephen","Richardson, Jason","1","17","1","0","0","0","0","NULL","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"8","NBA","2007 playoffs","3","15","1","5","492","241","417","95","147","98","Dampier, Erick","Harris, Devin","Howard, Josh","Nowitzki, Dirk","Stackhouse, Jerry","Barnes, Matt","Ellis, Monta","Harrington, Al","Jackson, Stephen","Pietrus, Mickael","1","95","3","3","3","7","100","233.333","-133.333","133.333","1","0","0","1","0.5","NULL","NULL","0.5","Basketball Value","Playoffs"
"9","NBA","2007 playoffs","3","15","1","492","6","241","87","417","95","98","Dampier, Erick","Harris, Devin","Howard, Josh","Stackhouse, Jerry","Terry, Jason","Barnes, Matt","Davis, Baron","Ellis, Monta","Harrington, Al","Pietrus, Mickael","1","21","0","1","0","0","NULL","0","NULL","NULL","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"10","NBA","2007 playoffs","3","15","1","492","6","241","101","87","417","98","Dampier, Erick","Harris, Devin","Howard, Josh","Stackhouse, Jerry","Terry, Jason","Barnes, Matt","Biedrins, Andris","Davis, Baron","Ellis, Monta","Pietrus, Mickael","1","87","3","2","3","0","100","0","100","-100","0","3","2","1","0","0.6","0.4","1","Basketball Value","Playoffs"
"11","NBA","2007 playoffs","3","15","1","492","6","241","417","95","147","98","Dampier, Erick","Harris, Devin","Howard, Josh","Stackhouse, Jerry","Terry, Jason","Barnes, Matt","Ellis, Monta","Harrington, Al","Jackson, Stephen","Pietrus, Mickael","1","71","3","3","4","2","133.333","66.6667","66.6667","-66.6667","0","1","0","1","0","1","0","1","Basketball Value","Playoffs"
"12","NBA","2007 playoffs","3","15","5","492","6","241","87","95","98","90","Dampier, Erick","Harris, Devin","Nowitzki, Dirk","Stackhouse, Jerry","Terry, Jason","Barnes, Matt","Davis, Baron","Harrington, Al","Pietrus, Mickael","Richardson, Jason","1","17","1","0","1","0","100","NULL","NULL","NULL","2","0","0","0","1","NULL","NULL","0","Basketball Value","Playoffs"
"13","NBA","2007 playoffs","3","15","5","492","6","241","101","87","98","90","Dampier, Erick","Harris, Devin","Nowitzki, Dirk","Stackhouse, Jerry","Terry, Jason","Barnes, Matt","Biedrins, Andris","Davis, Baron","Pietrus, Mickael","Richardson, Jason","1","33","1","2","0","2","0","100","-100","100","0","1","1","2","0","0.5","0.5","1","Basketball Value","Playoffs"
"14","NBA","2007 playoffs","3","190","1","5","6","241","87","417","95","90","Dampier, Erick","George, Devean","Howard, Josh","Nowitzki, Dirk","Terry, Jason","Barnes, Matt","Davis, Baron","Ellis, Monta","Harrington, Al","Richardson, Jason","1","63","2","1","2","2","100","200","-100","100","3","1","0","0","1","1","0","0","Basketball Value","Playoffs"
"15","NBA","2007 playoffs","3","190","1","5","6","241","87","417","95","147","Dampier, Erick","George, Devean","Howard, Josh","Nowitzki, Dirk","Terry, Jason","Barnes, Matt","Davis, Baron","Ellis, Monta","Harrington, Al","Jackson, Stephen","1","122","4","4","6","5","150","125","25","-25","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"16","NBA","2007 playoffs","3","190","1","5","6","241","101","87","147","98","Dampier, Erick","George, Devean","Howard, Josh","Nowitzki, Dirk","Terry, Jason","Barnes, Matt","Biedrins, Andris","Davis, Baron","Jackson, Stephen","Pietrus, Mickael","1","40","1","2","2","2","200","100","100","-100","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"17","NBA","2007 playoffs","3","190","1","5","6","241","101","87","417","90","Dampier, Erick","George, Devean","Howard, Josh","Nowitzki, Dirk","Terry, Jason","Barnes, Matt","Biedrins, Andris","Davis, Baron","Ellis, Monta","Richardson, Jason","1","123","5","6","3","4","60","66.6667","-6.66667","6.66667","0","1","3","3","0","0.25","0.75","1","Basketball Value","Playoffs"
"18","NBA","2007 playoffs","3","190","1","5","6","241","101","417","147","98","Dampier, Erick","George, Devean","Howard, Josh","Nowitzki, Dirk","Terry, Jason","Barnes, Matt","Biedrins, Andris","Ellis, Monta","Jackson, Stephen","Pietrus, Mickael","1","8","0","0","0","0","NULL","NULL","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"19","NBA","2007 playoffs","3","190","1","492","6","241","101","87","98","90","Dampier, Erick","George, Devean","Howard, Josh","Stackhouse, Jerry","Terry, Jason","Barnes, Matt","Biedrins, Andris","Davis, Baron","Pietrus, Mickael","Richardson, Jason","1","153","6","6","5","6","83.3333","100","-16.6667","16.6667","1","1","2","2","0.333333","0.333333","0.666667","0.666667","Basketball Value","Playoffs"
"20","NBA","2007 playoffs","3","190","5","492","6","241","87","417","95","98","Dampier, Erick","George, Devean","Nowitzki, Dirk","Stackhouse, Jerry","Terry, Jason","Barnes, Matt","Davis, Baron","Ellis, Monta","Harrington, Al","Pietrus, Mickael","1","24","1","1","2","0","200","0","200","-200","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"21","NBA","2007 playoffs","7","4","8","537","2","26","29","24","32","30","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Duncan, Tim","Finley, Michael","Ginobili, Manu","Horry, Robert","Parker, Tony","1","17","0","1","0","0","NULL","0","NULL","NULL","0","0","1","1","0","0","1","1","Basketball Value","Playoffs"
"22","NBA","2007 playoffs","7","4","8","537","2","26","29","24","37","30","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Duncan, Tim","Finley, Michael","Ginobili, Manu","Oberto, Fabricio","Parker, Tony","1","156","6","5","8","8","133.333","160","-26.6667","26.6667","0","0","1","1","0","0","1","1","Basketball Value","Playoffs"
"23","NBA","2007 playoffs","7","4","8","537","2","26","42","29","24","30","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Duncan, Tim","Elson, Francisco","Finley, Michael","Ginobili, Manu","Parker, Tony","2","104","4","4","3","5","75","125","-50","50","1","0","1","2","0.333333","0","1","0.666667","Basketball Value","Playoffs"
"24","NBA","2007 playoffs","7","4","8","537","2","28","26","24","32","30","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Ginobili, Manu","Horry, Robert","Parker, Tony","5","562","18","17","25","16","138.889","94.1176","44.7712","-44.7712","1","1","7","5","0.166667","0.125","0.875","0.833333","Basketball Value","Playoffs"
"25","NBA","2007 playoffs","7","4","8","537","2","28","26","24","37","231","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Ginobili, Manu","Oberto, Fabricio","Vaughn, Jacque","1","101","4","3","4","4","100","133.333","-33.3333","33.3333","0","0","1","1","0","0","1","1","Basketball Value","Playoffs"
"26","NBA","2007 playoffs","7","4","8","537","2","28","26","29","24","30","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Finley, Michael","Ginobili, Manu","Parker, Tony","2","72","2","3","1","4","50","133.333","-83.3333","83.3333","0","1","1","1","0","0.5","0.5","1","Basketball Value","Playoffs"
"27","NBA","2007 playoffs","7","4","8","537","2","28","26","29","32","30","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Finley, Michael","Horry, Robert","Parker, Tony","2","125","3","3","3","4","100","133.333","-33.3333","33.3333","1","0","1","2","0.333333","0","1","0.666667","Basketball Value","Playoffs"
"28","NBA","2007 playoffs","7","4","8","537","2","28","26","29","37","30","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Finley, Michael","Oberto, Fabricio","Parker, Tony","6","913","30","29","32","29","106.667","100","6.66667","-6.66667","4","4","16","8","0.333333","0.2","0.8","0.666667","Basketball Value","Playoffs"
"29","NBA","2007 playoffs","7","4","8","537","2","28","26","29","37","231","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Finley, Michael","Oberto, Fabricio","Vaughn, Jacque","1","39","0","1","0","2","NULL","200","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"30","NBA","2007 playoffs","7","4","8","537","2","28","26","42","24","30","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Elson, Francisco","Ginobili, Manu","Parker, Tony","3","311","10","9","6","7","60","77.7778","-17.7778","17.7778","2","2","3","5","0.285714","0.4","0.6","0.714286","Basketball Value","Playoffs"
"31","NBA","2007 playoffs","7","4","8","537","2","28","26","42","29","30","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Elson, Francisco","Finley, Michael","Parker, Tony","6","895","29","27","33","21","113.793","77.7778","36.0153","-36.0153","5","4","9","13","0.277778","0.307692","0.692308","0.722222","Basketball Value","Playoffs"
"32","NBA","2007 playoffs","7","4","8","537","2","28","29","24","37","30","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bowen, Bruce","Finley, Michael","Ginobili, Manu","Oberto, Fabricio","Parker, Tony","1","21","0","1","0","2","NULL","200","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"33","NBA","2007 playoffs","7","4","8","537","2","33","26","24","32","30","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Barry, Brent","Duncan, Tim","Ginobili, Manu","Horry, Robert","Parker, Tony","1","33","2","1","5","2","250","200","50","-50","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"34","NBA","2007 playoffs","7","4","8","537","2","186","194","187","516","576","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bryant, Kobe","Bynum, Andrew","Odom, Lamar","Turiaf, Ronny","Williams, Shammond","1","103","4","3","4","0","100","0","100","-100","1","0","2","2","0.333333","0","1","0.666667","Basketball Value","Playoffs"
"35","NBA","2007 playoffs","7","4","8","537","2","186","194","276","187","576","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bryant, Kobe","Bynum, Andrew","Evans, Maurice","Odom, Lamar","Williams, Shammond","1","68","2","3","2","2","100","66.6667","33.3333","-33.3333","1","0","2","0","1","0","1","0","Basketball Value","Playoffs"
"36","NBA","2007 playoffs","7","4","8","537","2","189","187","185","193","459","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Brown, Kwame","Odom, Lamar","Parker, William (Smush)","Vujacic, Sasha","Walton, Luke","1","43","1","1","2","0","200","0","200","-200","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"37","NBA","2007 playoffs","7","4","8","537","2","330","28","26","29","30","Bell, Raja","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bonner, Matt","Bowen, Bruce","Duncan, Tim","Finley, Michael","Parker, Tony","1","56","1","2","2","1","200","50","150","-150","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"38","NBA","2007 playoffs","7","10","4","8","2","26","42","29","24","231","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Thomas, Kurt","Duncan, Tim","Elson, Francisco","Finley, Michael","Ginobili, Manu","Vaughn, Jacque","1","51","2","1","5","0","250","0","250","-250","1","1","1","0","1","0.5","0.5","0","Basketball Value","Playoffs"
"39","NBA","2007 playoffs","7","10","4","8","2","28","26","29","24","30","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Finley, Michael","Ginobili, Manu","Parker, Tony","2","188","6","6","5","10","83.3333","166.667","-83.3333","83.3333","1","2","0","2","0.333333","1","0","0.666667","Basketball Value","Playoffs"
"40","NBA","2007 playoffs","7","10","4","8","2","28","26","29","24","231","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Finley, Michael","Ginobili, Manu","Vaughn, Jacque","2","119","3","5","5","0","166.667","0","166.667","-166.667","0","0","4","1","0","0","1","1","Basketball Value","Playoffs"
"41","NBA","2007 playoffs","7","10","4","8","2","28","26","42","29","30","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Elson, Francisco","Finley, Michael","Parker, Tony","1","56","2","1","2","0","100","0","100","-100","0","1","1","1","0","0.5","0.5","1","Basketball Value","Playoffs"
"42","NBA","2007 playoffs","7","10","4","8","2","28","29","24","30","231","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Thomas, Kurt","Bowen, Bruce","Finley, Michael","Ginobili, Manu","Parker, Tony","Vaughn, Jacque","1","4","1","0","2","0","200","NULL","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"43","NBA","2007 playoffs","7","10","4","8","2","28","29","24","37","30","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Thomas, Kurt","Bowen, Bruce","Finley, Michael","Ginobili, Manu","Oberto, Fabricio","Parker, Tony","1","39","1","2","0","5","0","250","-250","250","0","0","0","1","0","NULL","NULL","1","Basketball Value","Playoffs"
"44","NBA","2007 playoffs","7","10","4","8","2","33","26","29","24","30","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Thomas, Kurt","Barry, Brent","Duncan, Tim","Finley, Michael","Ginobili, Manu","Parker, Tony","2","35","1","2","0","2","0","100","-100","100","0","0","0","1","0","NULL","NULL","1","Basketball Value","Playoffs"
"45","NBA","2007 playoffs","7","10","4","8","2","33","28","26","24","30","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Thomas, Kurt","Barry, Brent","Bowen, Bruce","Duncan, Tim","Ginobili, Manu","Parker, Tony","2","182","4","5","7","3","175","60","115","-115","1","0","2","1","0.5","0","1","0.5","Basketball Value","Playoffs"
"46","NBA","2007 playoffs","7","10","4","8","2","33","28","26","24","231","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Thomas, Kurt","Barry, Brent","Bowen, Bruce","Duncan, Tim","Ginobili, Manu","Vaughn, Jacque","2","69","3","2","5","0","166.667","0","166.667","-166.667","0","0","2","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"47","NBA","2007 playoffs","7","10","4","8","2","33","28","26","29","24","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Thomas, Kurt","Barry, Brent","Bowen, Bruce","Duncan, Tim","Finley, Michael","Ginobili, Manu","1","13","1","0","2","0","200","NULL","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"48","NBA","2007 playoffs","7","10","4","8","2","33","28","26","29","30","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Thomas, Kurt","Barry, Brent","Bowen, Bruce","Duncan, Tim","Finley, Michael","Parker, Tony","1","90","3","2","0","0","0","0","0","0","0","0","2","3","0","0","1","1","Basketball Value","Playoffs"
"49","NBA","2007 playoffs","7","10","4","8","2","189","186","575","187","459","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Thomas, Kurt","Brown, Kwame","Bryant, Kobe","Farmar, Jordan","Odom, Lamar","Walton, Luke","1","95","3","4","4","2","133.333","50","83.3333","-83.3333","0","1","1","1","0","0.5","0.5","1","Basketball Value","Playoffs"
"50","NBA","2007 playoffs","7","10","4","8","537","28","26","29","24","30","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Bowen, Bruce","Duncan, Tim","Finley, Michael","Ginobili, Manu","Parker, Tony","1","102","2","3","4","5","200","166.667","33.3333","-33.3333","0","2","1","1","0","0.666667","0.333333","1","Basketball Value","Playoffs"
"51","NBA","2007 playoffs","7","10","4","8","537","28","26","42","29","30","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Bowen, Bruce","Duncan, Tim","Elson, Francisco","Finley, Michael","Parker, Tony","2","526","17","17","14","26","82.3529","152.941","-70.5882","70.5882","2","4","2","8","0.2","0.666667","0.333333","0.8","Basketball Value","Playoffs"
"52","NBA","2007 playoffs","7","10","4","8","537","28","29","24","37","30","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Bowen, Bruce","Finley, Michael","Ginobili, Manu","Oberto, Fabricio","Parker, Tony","1","133","4","4","5","6","125","150","-25","25","0","2","0","2","0","1","0","1","Basketball Value","Playoffs"
"53","NBA","2007 playoffs","7","10","4","8","537","33","28","26","29","30","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Barry, Brent","Bowen, Bruce","Duncan, Tim","Finley, Michael","Parker, Tony","1","88","3","3","5","2","166.667","66.6667","100","-100","0","0","2","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"54","NBA","2007 playoffs","7","10","4","8","537","186","187","185","516","459","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Bryant, Kobe","Odom, Lamar","Parker, William (Smush)","Turiaf, Ronny","Walton, Luke","1","74","2","3","2","0","100","0","100","-100","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"55","NBA","2007 playoffs","7","10","4","8","537","186","575","187","516","459","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Bryant, Kobe","Farmar, Jordan","Odom, Lamar","Turiaf, Ronny","Walton, Luke","1","225","8","7","11","14","137.5","200","-62.5","62.5","0","1","2","0","NULL","0.333333","0.666667","NULL","Basketball Value","Playoffs"
"56","NBA","2007 playoffs","7","10","4","8","537","189","186","187","185","459","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Brown, Kwame","Bryant, Kobe","Odom, Lamar","Parker, William (Smush)","Walton, Luke","1","54","2","1","0","0","0","0","0","0","0","1","1","1","0","0.5","0.5","1","Basketball Value","Playoffs"
"57","NBA","2007 playoffs","7","10","4","8","537","189","186","276","575","459","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Brown, Kwame","Bryant, Kobe","Evans, Maurice","Farmar, Jordan","Walton, Luke","1","31","1","1","2","2","200","200","0","0","0","0","0","1","0","NULL","NULL","1","Basketball Value","Playoffs"
"58","NBA","2007 playoffs","7","10","4","8","537","189","186","575","187","459","Bell, Raja","Jones, James","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Brown, Kwame","Bryant, Kobe","Farmar, Jordan","Odom, Lamar","Walton, Luke","10","3150","104","105","125","106","120.192","100.952","19.2399","-19.2399","13","14","38","39","0.25","0.269231","0.730769","0.75","Basketball Value","Playoffs"
"59","NBA","2007 playoffs","7","12","4","8","2","28","26","29","37","30","Bell, Raja","Diaw, Boris","Marion, Shawn","Nash, Steve","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Finley, Michael","Oberto, Fabricio","Parker, Tony","1","123","3","3","6","0","200","0","200","-200","1","0","2","0","1","0","1","0","Basketball Value","Playoffs"
"60","NBA","2007 playoffs","7","12","4","8","2","33","28","26","24","30","Bell, Raja","Diaw, Boris","Marion, Shawn","Nash, Steve","Thomas, Kurt","Barry, Brent","Bowen, Bruce","Duncan, Tim","Ginobili, Manu","Parker, Tony","1","31","1","0","0","0","0","NULL","NULL","NULL","0","0","0","1","0","NULL","NULL","1","Basketball Value","Playoffs"
"61","NBA","2007 playoffs","7","12","4","8","2","33","28","26","29","30","Bell, Raja","Diaw, Boris","Marion, Shawn","Nash, Steve","Thomas, Kurt","Barry, Brent","Bowen, Bruce","Duncan, Tim","Finley, Michael","Parker, Tony","2","166","6","6","2","13","33.3333","216.667","-183.333","183.333","0","0","1","4","0","0","1","1","Basketball Value","Playoffs"
"62","NBA","2007 playoffs","7","12","4","8","537","28","26","24","32","30","Bell, Raja","Diaw, Boris","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Bowen, Bruce","Duncan, Tim","Ginobili, Manu","Horry, Robert","Parker, Tony","1","11","0","1","1","0","NULL","0","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"63","NBA","2007 playoffs","7","12","4","8","537","28","26","29","24","30","Bell, Raja","Diaw, Boris","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Bowen, Bruce","Duncan, Tim","Finley, Michael","Ginobili, Manu","Parker, Tony","3","179","6","6","4","9","66.6667","150","-83.3333","83.3333","0","0","3","3","0","0","1","1","Basketball Value","Playoffs"
"64","NBA","2007 playoffs","7","12","4","8","537","28","26","42","24","30","Bell, Raja","Diaw, Boris","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Bowen, Bruce","Duncan, Tim","Elson, Francisco","Ginobili, Manu","Parker, Tony","1","59","2","1","4","0","200","0","200","-200","0","0","2","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"65","NBA","2007 playoffs","7","12","4","8","537","28","42","24","32","30","Bell, Raja","Diaw, Boris","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Bowen, Bruce","Elson, Francisco","Ginobili, Manu","Horry, Robert","Parker, Tony","1","60","4","3","3","3","75","100","-25","25","0","1","1","1","0","0.5","0.5","1","Basketball Value","Playoffs"
"66","NBA","2007 playoffs","7","12","4","8","537","186","187","185","459","576","Bell, Raja","Diaw, Boris","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Bryant, Kobe","Odom, Lamar","Parker, William (Smush)","Walton, Luke","Williams, Shammond","1","37","1","2","0","2","0","100","-100","100","0","0","0","1","0","NULL","NULL","1","Basketball Value","Playoffs"
"67","NBA","2007 playoffs","7","12","4","8","537","186","187","185","516","459","Bell, Raja","Diaw, Boris","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Bryant, Kobe","Odom, Lamar","Parker, William (Smush)","Turiaf, Ronny","Walton, Luke","1","191","7","7","8","9","114.286","128.571","-14.2857","14.2857","2","2","1","2","0.5","0.666667","0.333333","0.5","Basketball Value","Playoffs"
"68","NBA","2007 playoffs","7","12","4","8","537","189","186","187","185","576","Bell, Raja","Diaw, Boris","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Brown, Kwame","Bryant, Kobe","Odom, Lamar","Parker, William (Smush)","Williams, Shammond","1","138","5","5","6","6","120","120","0","0","0","1","2","2","0","0.333333","0.666667","1","Basketball Value","Playoffs"
"69","NBA","2007 playoffs","7","12","4","8","537","189","186","187","459","576","Bell, Raja","Diaw, Boris","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Brown, Kwame","Bryant, Kobe","Odom, Lamar","Walton, Luke","Williams, Shammond","1","176","7","6","9","4","128.571","66.6667","61.9048","-61.9048","0","3","4","2","0","0.428571","0.571429","1","Basketball Value","Playoffs"
"70","NBA","2007 playoffs","7","12","10","4","8","33","42","29","24","30","Bell, Raja","Diaw, Boris","Jones, James","Marion, Shawn","Nash, Steve","Barry, Brent","Elson, Francisco","Finley, Michael","Ginobili, Manu","Parker, Tony","1","70","2","2","2","2","100","100","0","0","1","0","1","0","1","0","1","0","Basketball Value","Playoffs"
"71","NBA","2007 playoffs","7","12","10","8","537","189","186","575","187","459","Bell, Raja","Diaw, Boris","Jones, James","Nash, Steve","Stoudemire, Amare","Brown, Kwame","Bryant, Kobe","Farmar, Jordan","Odom, Lamar","Walton, Luke","1","79","3","3","5","2","166.667","66.6667","100","-100","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"72","NBA","2007 playoffs","10","4","8","537","2","28","26","29","37","30","Jones, James","Marion, Shawn","Nash, Steve","Stoudemire, Amare","Thomas, Kurt","Bowen, Bruce","Duncan, Tim","Finley, Michael","Oberto, Fabricio","Parker, Tony","1","19","0","0","0","0","NULL","NULL","NULL","NULL","2","0","0","0","1","NULL","NULL","0","Basketball Value","Playoffs"
