"","Season","Lg","Team","W","L","W-L%","Finish","SRS","ORtg","DRtg","Playoffs","Coaches"
"1","1975-76","ABA","Virginia Squires","15","68",".181","9","-8.62","99.0","107.9","","A. Bianchi (1-6), M. Calvin (0-6), B. Musselman (4-22), J. Ankerson (1-1), Z. Beaty (9-33)"
"2","1974-75","ABA","Virginia Squires","15","69",".179","5","-9.47","97.6","107.9","","A. Bianchi (15-69)"
"3","1973-74","ABA","Virginia Squires*","28","56",".333","4","-4.38","100.9","105.6","Lost Eastern Division Semifinals","A. Bianchi (28-56)"
"4","1972-73","ABA","Virginia Squires*","42","42",".500","3","-0.29","104.4","104.8","Lost Eastern Division Semifinals","A. Bianchi (42-42)"
"5","1971-72","ABA","Virginia Squires*","45","39",".536","2","0.56","106.5","105.7","Lost Eastern Division Finals","A. Bianchi (45-39)"
"6","1970-71","ABA","Virginia Squires*","55","29",".655","1","2.79","","","Lost Eastern Division Finals","A. Bianchi (55-29)"
"7","1969-70","ABA","Washington Capitols*","44","40",".524","3","-0.30","","","Lost Western Division Semifinals","A. Bianchi (44-40)"
"8","1968-69","ABA","Oakland Oaks*","60","18",".769","1","7.60","","","Won Finals","A. Hannum (60-18)"
"9","1967-68","ABA","Oakland Oaks","22","56",".282","6","-6.21","","","","B. Hale (22-56)"
