"","League","Season","UnitPlayer1ID","UnitPlayer2ID","UnitPlayer3ID","UnitPlayer4ID","UnitPlayer5ID","OpponentPlayer1ID","OpponentPlayer2ID","OpponentPlayer3ID","OpponentPlayer4ID","OpponentPlayer5ID","UnitPlayer1Name","UnitPlayer2Name","UnitPlayer3Name","UnitPlayer4Name","UnitPlayer5Name","OpponentPlayer1Name","OpponentPlayer2Name","OpponentPlayer3Name","OpponentPlayer4Name","OpponentPlayer5Name","Observations","ElapsedSecs","PossessionsUnit","PossessionsOpponent","PointsScoredUnit","PointsScoredOpponent","OffensiveRtgUnit","OffensiveRtgOpponent","OverallRtgUnitVsOpponent","OverallRtgOpponentVsUnit","OffensiveReboundsUnit","OffensiveReboundsOpponent","DefensiveReboundsUnit","DefensiveReboundsOpponent","OffensiveReboundingRateUnit","OffensiveReboundingRateOpponent","DefensiveReboundingRateUnit","DefensiveReboundingRateOpponent","Source","Season.Type"
"11","NBA","2011 playoffs","20","209","10","260","258","553","239","240","715","203","House, Eddie","Miller, Mike","Jones, James","James, LeBron","Ilgauskas, Zydrunas","Rondo, Rajon","West, Delonte","Pierce, Paul","Green, Jeff","O'Neal, Shaquille","1","14","0","1","0","2","NULL","200","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"12","NBA","2011 playoffs","20","209","260","201","304","222","6","4","484","660","House, Eddie","Miller, Mike","James, LeBron","Haslem, Udonis","Howard, Juwan","Kidd, Jason","Terry, Jason","Marion, Shawn","Cardinal, Brian","Mahinmi, Ian","2","221","6","6","5","11","83.3333","183.333","-100","100","3","1","0","1","0.75","1","0","0.25","Basketball Value","Playoffs"
"13","NBA","2011 playoffs","20","209","260","201","304","222","6","148","484","660","House, Eddie","Miller, Mike","James, LeBron","Haslem, Udonis","Howard, Juwan","Kidd, Jason","Terry, Jason","Stevenson, DeShawn","Cardinal, Brian","Mahinmi, Ian","1","54","2","3","3","3","150","100","50","-50","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"14","NBA","2011 playoffs","30","24","221","26","930","707","501","834","287","769","Parker, Tony","Ginobili, Manu","Jefferson, Richard","Duncan, Tim","Splitter, Tiago","Conley, Mike","Allen, Tony","Young, Sam","Randolph, Zach","Gasol, Marc","1","108","3","3","0","4","0","133.333","-133.333","133.333","0","0","1","2","0","0","1","1","Basketball Value","Playoffs"
"15","NBA","2011 playoffs","30","24","221","26","930","707","771","198","287","769","Parker, Tony","Ginobili, Manu","Jefferson, Richard","Duncan, Tim","Splitter, Tiago","Conley, Mike","Mayo, O.J.","Battier, Shane","Randolph, Zach","Gasol, Marc","1","106","4","4","2","4","50","100","-50","50","1","0","1","1","0.5","0","1","0.5","Basketball Value","Playoffs"
"16","NBA","2011 playoffs","30","24","221","275","26","707","501","198","287","769","Parker, Tony","Ginobili, Manu","Jefferson, Richard","McDyess, Antonio","Duncan, Tim","Conley, Mike","Allen, Tony","Battier, Shane","Randolph, Zach","Gasol, Marc","5","527","17","13","21","12","123.529","92.3077","31.2217","-31.2217","3","2","6","3","0.5","0.25","0.75","0.5","Basketball Value","Playoffs"
"17","NBA","2011 playoffs","30","24","221","275","26","707","501","834","287","769","Parker, Tony","Ginobili, Manu","Jefferson, Richard","McDyess, Antonio","Duncan, Tim","Conley, Mike","Allen, Tony","Young, Sam","Randolph, Zach","Gasol, Marc","9","2196","70","69","59","58","84.2857","84.058","0.227743","-0.227743","9","16","30","27","0.25","0.347826","0.652174","0.75","Basketball Value","Playoffs"
"18","NBA","2011 playoffs","30","24","221","275","26","707","771","198","287","769","Parker, Tony","Ginobili, Manu","Jefferson, Richard","McDyess, Antonio","Duncan, Tim","Conley, Mike","Mayo, O.J.","Battier, Shane","Randolph, Zach","Gasol, Marc","4","91","2","5","1","3","50","60","-10","10","0","4","1","1","0","0.8","0.2","1","Basketball Value","Playoffs"
"19","NBA","2011 playoffs","30","24","221","275","26","707","834","198","287","769","Parker, Tony","Ginobili, Manu","Jefferson, Richard","McDyess, Antonio","Duncan, Tim","Conley, Mike","Young, Sam","Battier, Shane","Randolph, Zach","Gasol, Marc","2","188","5","5","8","4","160","80","80","-80","1","0","2","1","0.5","0","1","0.5","Basketball Value","Playoffs"
"20","NBA","2011 playoffs","30","24","221","275","26","894","501","834","287","769","Parker, Tony","Ginobili, Manu","Jefferson, Richard","McDyess, Antonio","Duncan, Tim","Vasquez, Greivis","Allen, Tony","Young, Sam","Randolph, Zach","Gasol, Marc","1","126","5","4","0","8","0","200","-200","200","0","0","1","2","0","0","1","1","Basketball Value","Playoffs"
"21","NBA","2011 playoffs","30","24","221","330","26","707","771","198","287","769","Parker, Tony","Ginobili, Manu","Jefferson, Richard","Bonner, Matt","Duncan, Tim","Conley, Mike","Mayo, O.J.","Battier, Shane","Randolph, Zach","Gasol, Marc","2","223","6","7","5","9","83.3333","128.571","-45.2381","45.2381","1","2","3","2","0.333333","0.4","0.6","0.666667","Basketball Value","Playoffs"
"22","NBA","2011 playoffs","30","24","221","330","26","707","834","198","768","769","Parker, Tony","Ginobili, Manu","Jefferson, Richard","Bonner, Matt","Duncan, Tim","Conley, Mike","Young, Sam","Battier, Shane","Arthur, Darrell","Gasol, Marc","1","55","2","2","2","0","100","0","100","-100","0","1","2","1","0","0.333333","0.666667","1","Basketball Value","Playoffs"
"23","NBA","2011 playoffs","30","24","221","330","858","894","771","501","768","287","Parker, Tony","Ginobili, Manu","Jefferson, Richard","Bonner, Matt","Blair, DeJuan","Vasquez, Greivis","Mayo, O.J.","Allen, Tony","Arthur, Darrell","Randolph, Zach","1","81","3","2","5","2","166.667","100","66.6667","-66.6667","0","1","2","1","0","0.333333","0.666667","1","Basketball Value","Playoffs"
"24","NBA","2011 playoffs","30","24","221","330","930","707","771","198","768","287","Parker, Tony","Ginobili, Manu","Jefferson, Richard","Bonner, Matt","Splitter, Tiago","Conley, Mike","Mayo, O.J.","Battier, Shane","Arthur, Darrell","Randolph, Zach","1","36","0","1","2","2","NULL","200","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"25","NBA","2011 playoffs","30","24","221","330","930","707","771","198","768","770","Parker, Tony","Ginobili, Manu","Jefferson, Richard","Bonner, Matt","Splitter, Tiago","Conley, Mike","Mayo, O.J.","Battier, Shane","Arthur, Darrell","Haddadi, Hamed","1","87","3","2","5","0","166.667","0","166.667","-166.667","0","0","1","1","0","0","1","1","Basketball Value","Playoffs"
"26","NBA","2011 playoffs","30","24","221","858","26","707","501","834","768","769","Parker, Tony","Ginobili, Manu","Jefferson, Richard","Blair, DeJuan","Duncan, Tim","Conley, Mike","Allen, Tony","Young, Sam","Arthur, Darrell","Gasol, Marc","1","62","3","2","1","0","33.3333","0","33.3333","-33.3333","0","0","2","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"27","NBA","2011 playoffs","30","24","221","858","275","707","771","501","287","769","Parker, Tony","Ginobili, Manu","Jefferson, Richard","Blair, DeJuan","McDyess, Antonio","Conley, Mike","Mayo, O.J.","Allen, Tony","Randolph, Zach","Gasol, Marc","1","55","2","2","4","0","200","0","200","-200","0","0","2","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"28","NBA","2011 playoffs","30","24","813","330","26","707","834","198","768","769","Parker, Tony","Ginobili, Manu","Green, Danny","Bonner, Matt","Duncan, Tim","Conley, Mike","Young, Sam","Battier, Shane","Arthur, Darrell","Gasol, Marc","1","32","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","Basketball Value","Playoffs"
"29","NBA","2011 playoffs","30","793","24","26","930","707","501","834","287","769","Parker, Tony","Hill, George","Ginobili, Manu","Duncan, Tim","Splitter, Tiago","Conley, Mike","Allen, Tony","Young, Sam","Randolph, Zach","Gasol, Marc","1","53","2","3","0","5","0","166.667","-166.667","166.667","0","1","0","1","0","1","0","1","Basketball Value","Playoffs"
"30","NBA","2011 playoffs","30","793","24","26","930","707","771","834","287","769","Parker, Tony","Hill, George","Ginobili, Manu","Duncan, Tim","Splitter, Tiago","Conley, Mike","Mayo, O.J.","Young, Sam","Randolph, Zach","Gasol, Marc","1","14","0","1","0","0","NULL","0","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"31","NBA","2011 playoffs","30","793","24","221","26","707","771","198","287","769","Parker, Tony","Hill, George","Ginobili, Manu","Jefferson, Richard","Duncan, Tim","Conley, Mike","Mayo, O.J.","Battier, Shane","Randolph, Zach","Gasol, Marc","1","1","0","1","0","2","NULL","200","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"32","NBA","2011 playoffs","30","793","24","221","275","707","501","834","198","768","Parker, Tony","Hill, George","Ginobili, Manu","Jefferson, Richard","McDyess, Antonio","Conley, Mike","Allen, Tony","Young, Sam","Battier, Shane","Arthur, Darrell","1","2","1","0","2","0","200","NULL","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"33","NBA","2011 playoffs","30","793","24","221","275","707","771","834","198","769","Parker, Tony","Hill, George","Ginobili, Manu","Jefferson, Richard","McDyess, Antonio","Conley, Mike","Mayo, O.J.","Young, Sam","Battier, Shane","Gasol, Marc","1","5","0","1","0","3","NULL","300","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"34","NBA","2011 playoffs","30","793","24","221","330","707","501","834","198","769","Parker, Tony","Hill, George","Ginobili, Manu","Jefferson, Richard","Bonner, Matt","Conley, Mike","Allen, Tony","Young, Sam","Battier, Shane","Gasol, Marc","1","55","3","2","0","2","0","100","-100","100","0","0","1","2","0","0","1","1","Basketball Value","Playoffs"
"35","NBA","2011 playoffs","30","793","24","275","26","707","501","198","287","769","Parker, Tony","Hill, George","Ginobili, Manu","McDyess, Antonio","Duncan, Tim","Conley, Mike","Allen, Tony","Battier, Shane","Randolph, Zach","Gasol, Marc","2","44","2","0","2","0","100","NULL","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"36","NBA","2011 playoffs","30","793","24","275","26","707","501","834","287","769","Parker, Tony","Hill, George","Ginobili, Manu","McDyess, Antonio","Duncan, Tim","Conley, Mike","Allen, Tony","Young, Sam","Randolph, Zach","Gasol, Marc","4","775","21","20","22","24","104.762","120","-15.2381","15.2381","5","2","7","8","0.384615","0.222222","0.777778","0.615385","Basketball Value","Playoffs"
"37","NBA","2011 playoffs","30","793","24","275","26","707","771","198","287","769","Parker, Tony","Hill, George","Ginobili, Manu","McDyess, Antonio","Duncan, Tim","Conley, Mike","Mayo, O.J.","Battier, Shane","Randolph, Zach","Gasol, Marc","3","233","7","8","6","14","85.7143","175","-89.2857","89.2857","1","1","0","2","0.333333","1","0","0.666667","Basketball Value","Playoffs"
"38","NBA","2011 playoffs","30","793","24","275","26","707","771","501","287","769","Parker, Tony","Hill, George","Ginobili, Manu","McDyess, Antonio","Duncan, Tim","Conley, Mike","Mayo, O.J.","Allen, Tony","Randolph, Zach","Gasol, Marc","2","71","3","1","2","1","66.6667","100","-33.3333","33.3333","0","0","1","1","0","0","1","1","Basketball Value","Playoffs"
"39","NBA","2011 playoffs","30","793","24","275","26","707","771","501","768","287","Parker, Tony","Hill, George","Ginobili, Manu","McDyess, Antonio","Duncan, Tim","Conley, Mike","Mayo, O.J.","Allen, Tony","Arthur, Darrell","Randolph, Zach","1","2","0","1","0","0","NULL","0","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"40","NBA","2011 playoffs","30","793","24","275","26","707","771","834","287","769","Parker, Tony","Hill, George","Ginobili, Manu","McDyess, Antonio","Duncan, Tim","Conley, Mike","Mayo, O.J.","Young, Sam","Randolph, Zach","Gasol, Marc","1","128","5","4","8","6","160","150","10","-10","1","1","1","0","1","0.5","0.5","0","Basketball Value","Playoffs"
"41","NBA","2011 playoffs","30","793","24","275","26","707","834","198","287","769","Parker, Tony","Hill, George","Ginobili, Manu","McDyess, Antonio","Duncan, Tim","Conley, Mike","Young, Sam","Battier, Shane","Randolph, Zach","Gasol, Marc","1","223","6","7","4","5","66.6667","71.4286","-4.7619","4.7619","0","2","3","3","0","0.4","0.6","1","Basketball Value","Playoffs"
"42","NBA","2011 playoffs","30","793","24","275","26","894","501","198","287","769","Parker, Tony","Hill, George","Ginobili, Manu","McDyess, Antonio","Duncan, Tim","Vasquez, Greivis","Allen, Tony","Battier, Shane","Randolph, Zach","Gasol, Marc","1","227","5","6","6","4","120","66.6667","53.3333","-53.3333","1","2","1","2","0.333333","0.666667","0.333333","0.666667","Basketball Value","Playoffs"
"43","NBA","2011 playoffs","30","793","24","330","26","707","501","834","287","769","Parker, Tony","Hill, George","Ginobili, Manu","Bonner, Matt","Duncan, Tim","Conley, Mike","Allen, Tony","Young, Sam","Randolph, Zach","Gasol, Marc","1","113","4","4","7","4","175","100","75","-75","0","1","1","1","0","0.5","0.5","1","Basketball Value","Playoffs"
"44","NBA","2011 playoffs","30","793","24","330","26","707","771","501","287","769","Parker, Tony","Hill, George","Ginobili, Manu","Bonner, Matt","Duncan, Tim","Conley, Mike","Mayo, O.J.","Allen, Tony","Randolph, Zach","Gasol, Marc","1","94","2","2","4","2","200","100","100","-100","1","0","1","0","1","0","1","0","Basketball Value","Playoffs"
"45","NBA","2011 playoffs","30","793","24","330","275","707","771","501","768","287","Parker, Tony","Hill, George","Ginobili, Manu","Bonner, Matt","McDyess, Antonio","Conley, Mike","Mayo, O.J.","Allen, Tony","Arthur, Darrell","Randolph, Zach","1","63","1","1","2","0","200","0","200","-200","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"46","NBA","2011 playoffs","30","793","24","330","930","707","501","834","768","287","Parker, Tony","Hill, George","Ginobili, Manu","Bonner, Matt","Splitter, Tiago","Conley, Mike","Allen, Tony","Young, Sam","Arthur, Darrell","Randolph, Zach","1","154","6","6","6","6","100","100","0","0","0","0","1","2","0","0","1","1","Basketball Value","Playoffs"
"47","NBA","2011 playoffs","30","793","24","330","930","707","771","501","198","287","Parker, Tony","Hill, George","Ginobili, Manu","Bonner, Matt","Splitter, Tiago","Conley, Mike","Mayo, O.J.","Allen, Tony","Battier, Shane","Randolph, Zach","1","218","6","7","8","15","133.333","214.286","-80.9524","80.9524","0","0","1","2","0","0","1","1","Basketball Value","Playoffs"
"48","NBA","2011 playoffs","30","793","24","330","930","894","771","198","768","287","Parker, Tony","Hill, George","Ginobili, Manu","Bonner, Matt","Splitter, Tiago","Vasquez, Greivis","Mayo, O.J.","Battier, Shane","Arthur, Darrell","Randolph, Zach","1","128","4","4","8","4","200","100","100","-100","0","0","0","2","0","NULL","NULL","1","Basketball Value","Playoffs"
"49","NBA","2011 playoffs","30","793","24","330","930","894","771","501","198","287","Parker, Tony","Hill, George","Ginobili, Manu","Bonner, Matt","Splitter, Tiago","Vasquez, Greivis","Mayo, O.J.","Allen, Tony","Battier, Shane","Randolph, Zach","1","15","1","0","2","0","200","NULL","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"50","NBA","2011 playoffs","30","793","24","330","930","894","771","501","768","287","Parker, Tony","Hill, George","Ginobili, Manu","Bonner, Matt","Splitter, Tiago","Vasquez, Greivis","Mayo, O.J.","Allen, Tony","Arthur, Darrell","Randolph, Zach","1","8","0","0","0","0","NULL","NULL","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"51","NBA","2011 playoffs","30","793","24","813","221","707","771","198","768","769","Parker, Tony","Hill, George","Ginobili, Manu","Green, Danny","Jefferson, Richard","Conley, Mike","Mayo, O.J.","Battier, Shane","Arthur, Darrell","Gasol, Marc","1","6","1","1","2","0","200","0","200","-200","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"52","NBA","2011 playoffs","30","793","221","275","26","707","501","198","768","769","Parker, Tony","Hill, George","Jefferson, Richard","McDyess, Antonio","Duncan, Tim","Conley, Mike","Allen, Tony","Battier, Shane","Arthur, Darrell","Gasol, Marc","1","30","1","1","2","0","200","0","200","-200","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"53","NBA","2011 playoffs","30","793","221","275","26","707","501","834","287","769","Parker, Tony","Hill, George","Jefferson, Richard","McDyess, Antonio","Duncan, Tim","Conley, Mike","Allen, Tony","Young, Sam","Randolph, Zach","Gasol, Marc","5","494","13","13","17","13","130.769","100","30.7692","-30.7692","2","0","5","5","0.285714","0","1","0.714286","Basketball Value","Playoffs"
"54","NBA","2011 playoffs","30","793","221","275","26","707","771","198","287","769","Parker, Tony","Hill, George","Jefferson, Richard","McDyess, Antonio","Duncan, Tim","Conley, Mike","Mayo, O.J.","Battier, Shane","Randolph, Zach","Gasol, Marc","4","256","8","8","9","10","112.5","125","-12.5","12.5","2","1","3","2","0.5","0.25","0.75","0.5","Basketball Value","Playoffs"
"55","NBA","2011 playoffs","30","793","221","275","26","707","771","501","287","769","Parker, Tony","Hill, George","Jefferson, Richard","McDyess, Antonio","Duncan, Tim","Conley, Mike","Mayo, O.J.","Allen, Tony","Randolph, Zach","Gasol, Marc","1","58","2","2","2","4","100","200","-100","100","0","0","0","1","0","NULL","NULL","1","Basketball Value","Playoffs"
"56","NBA","2011 playoffs","30","793","221","275","26","707","834","198","287","769","Parker, Tony","Hill, George","Jefferson, Richard","McDyess, Antonio","Duncan, Tim","Conley, Mike","Young, Sam","Battier, Shane","Randolph, Zach","Gasol, Marc","2","56","2","2","2","3","100","150","-50","50","1","0","0","1","0.5","NULL","NULL","0.5","Basketball Value","Playoffs"
"57","NBA","2011 playoffs","30","793","221","275","26","894","501","834","287","769","Parker, Tony","Hill, George","Jefferson, Richard","McDyess, Antonio","Duncan, Tim","Vasquez, Greivis","Allen, Tony","Young, Sam","Randolph, Zach","Gasol, Marc","1","181","5","5","4","6","80","120","-40","40","1","1","2","1","0.5","0.333333","0.666667","0.5","Basketball Value","Playoffs"
"58","NBA","2011 playoffs","30","793","221","275","930","707","771","198","287","769","Parker, Tony","Hill, George","Jefferson, Richard","McDyess, Antonio","Splitter, Tiago","Conley, Mike","Mayo, O.J.","Battier, Shane","Randolph, Zach","Gasol, Marc","1","65","2","2","2","2","100","100","0","0","0","1","1","1","0","0.5","0.5","1","Basketball Value","Playoffs"
"59","NBA","2011 playoffs","30","793","221","330","26","707","501","198","287","769","Parker, Tony","Hill, George","Jefferson, Richard","Bonner, Matt","Duncan, Tim","Conley, Mike","Allen, Tony","Battier, Shane","Randolph, Zach","Gasol, Marc","5","365","13","12","11","11","84.6154","91.6667","-7.05128","7.05128","1","3","6","6","0.142857","0.333333","0.666667","0.857143","Basketball Value","Playoffs"
"60","NBA","2011 playoffs","30","793","221","330","26","707","771","198","287","769","Parker, Tony","Hill, George","Jefferson, Richard","Bonner, Matt","Duncan, Tim","Conley, Mike","Mayo, O.J.","Battier, Shane","Randolph, Zach","Gasol, Marc","2","46","2","1","2","0","100","0","100","-100","0","0","1","1","0","0","1","1","Basketball Value","Playoffs"
"61","NBA","2011 playoffs","30","793","221","330","26","707","771","198","768","769","Parker, Tony","Hill, George","Jefferson, Richard","Bonner, Matt","Duncan, Tim","Conley, Mike","Mayo, O.J.","Battier, Shane","Arthur, Darrell","Gasol, Marc","3","331","9","10","8","7","88.8889","70","18.8889","-18.8889","4","1","5","4","0.5","0.166667","0.833333","0.5","Basketball Value","Playoffs"
"62","NBA","2011 playoffs","30","793","221","330","26","707","771","501","287","769","Parker, Tony","Hill, George","Jefferson, Richard","Bonner, Matt","Duncan, Tim","Conley, Mike","Mayo, O.J.","Allen, Tony","Randolph, Zach","Gasol, Marc","1","205","7","7","7","9","100","128.571","-28.5714","28.5714","2","2","2","3","0.4","0.5","0.5","0.6","Basketball Value","Playoffs"
"63","NBA","2011 playoffs","30","793","221","330","26","707","834","198","768","769","Parker, Tony","Hill, George","Jefferson, Richard","Bonner, Matt","Duncan, Tim","Conley, Mike","Young, Sam","Battier, Shane","Arthur, Darrell","Gasol, Marc","1","154","5","5","1","9","20","180","-160","160","1","2","0","3","0.25","1","0","0.75","Basketball Value","Playoffs"
"64","NBA","2011 playoffs","30","793","221","330","26","894","834","198","768","769","Parker, Tony","Hill, George","Jefferson, Richard","Bonner, Matt","Duncan, Tim","Vasquez, Greivis","Young, Sam","Battier, Shane","Arthur, Darrell","Gasol, Marc","1","14","0","1","0","0","NULL","0","NULL","NULL","0","1","0","0","NULL","1","0","NULL","Basketball Value","Playoffs"
"65","NBA","2011 playoffs","30","793","221","330","275","707","771","501","287","769","Parker, Tony","Hill, George","Jefferson, Richard","Bonner, Matt","McDyess, Antonio","Conley, Mike","Mayo, O.J.","Allen, Tony","Randolph, Zach","Gasol, Marc","1","83","3","3","2","3","66.6667","100","-33.3333","33.3333","0","1","0","2","0","1","0","1","Basketball Value","Playoffs"
"66","NBA","2011 playoffs","30","793","221","330","858","707","501","198","287","769","Parker, Tony","Hill, George","Jefferson, Richard","Bonner, Matt","Blair, DeJuan","Conley, Mike","Allen, Tony","Battier, Shane","Randolph, Zach","Gasol, Marc","1","23","0","1","0","0","NULL","0","NULL","NULL","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"67","NBA","2011 playoffs","30","793","221","330","858","707","501","198","768","769","Parker, Tony","Hill, George","Jefferson, Richard","Bonner, Matt","Blair, DeJuan","Conley, Mike","Allen, Tony","Battier, Shane","Arthur, Darrell","Gasol, Marc","1","69","3","2","0","0","0","0","0","0","0","1","2","2","0","0.333333","0.666667","1","Basketball Value","Playoffs"
"68","NBA","2011 playoffs","30","793","221","330","858","707","771","198","768","769","Parker, Tony","Hill, George","Jefferson, Richard","Bonner, Matt","Blair, DeJuan","Conley, Mike","Mayo, O.J.","Battier, Shane","Arthur, Darrell","Gasol, Marc","1","13","0","1","0","1","NULL","100","NULL","NULL","0","1","0","0","NULL","1","0","NULL","Basketball Value","Playoffs"
"69","NBA","2011 playoffs","30","793","221","330","858","707","771","834","768","287","Parker, Tony","Hill, George","Jefferson, Richard","Bonner, Matt","Blair, DeJuan","Conley, Mike","Mayo, O.J.","Young, Sam","Arthur, Darrell","Randolph, Zach","1","58","2","1","0","0","0","0","0","0","0","1","2","2","0","0.333333","0.666667","1","Basketball Value","Playoffs"
"70","NBA","2011 playoffs","30","793","221","858","26","707","501","198","287","769","Parker, Tony","Hill, George","Jefferson, Richard","Blair, DeJuan","Duncan, Tim","Conley, Mike","Allen, Tony","Battier, Shane","Randolph, Zach","Gasol, Marc","1","101","3","3","4","0","133.333","0","133.333","-133.333","0","0","3","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"71","NBA","2011 playoffs","30","793","221","858","26","707","501","834","287","769","Parker, Tony","Hill, George","Jefferson, Richard","Blair, DeJuan","Duncan, Tim","Conley, Mike","Allen, Tony","Young, Sam","Randolph, Zach","Gasol, Marc","1","156","4","4","9","6","225","150","75","-75","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
