"","PlayerID","PlayerName","PlayerTrueName","League","TeamName3","Season","GameIDFound","Source","Season.Type"
"317","231","Vaughn","Vaughn","NBA","NJN","2005-2006","20051102MILNJN","Basketball Value","Regular Season"
"318","232","Padgett","Padgett","NBA","NJN","2005-2006","20051102MILNJN","Basketball Value","Regular Season"
"319","233","Davis","J. Davis","NBA","MIL","2005-2006","20051102MILNJN","Basketball Value","Regular Season"
"320","233","J. Davis","J. Davis","NBA","MIL","2005-2006","20051212MILNYK","Basketball Value","Regular Season"
"321","233","J. Davis","J. Davis","NBA","HOU","2005-2006","20051231GSWHOU","Basketball Value","Regular Season"
"322","233","Davis","J. Davis","NBA","PHX","2005-2006","Transaction Li","Basketball Value","Regular Season"
"323","234","Gaines","Gaines","NBA","MIL","2005-2006","20051102MILNJN","Basketball Value","Regular Season"
"324","235","Curry","Curry","NBA","NYK","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"325","236","Blount","Blount","NBA","BOS","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"326","236","Blount","M. Blount","NBA","MIN","2005-2006","Transaction Li","Basketball Value","Regular Season"
"327","237","Q. Richardson","Q. Richardson","NBA","NYK","2005-2006","20051106GSWNYK","Basketball Value","Regular Season"
"328","237","Richardson","Q. Richardson","NBA","NYK","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"329","238","LaFrentz","LaFrentz","NBA","BOS","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"330","239","D. West","D. West","NBA","BOS","2005-2006","20051207BOSNOK","Basketball Value","Regular Season"
"331","239","West","D. West","NBA","BOS","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"332","240","Pierce","Pierce","NBA","BOS","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"333","241","Barnes","Barnes","NBA","PHL","2005-2006","20051210PHINJN","Basketball Value","Regular Season"
"334","241","Barnes","Barnes","NBA","NYK","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"335","242","Davis","A. Davis","NBA","TOR","2005-2006","Transaction Li","Basketball Value","Regular Season"
"336","242","Davis","A. Davis","NBA","NYK","2005-2006","20051104WASNYK","Basketball Value","Regular Season"
"337","242","A. Davis","A. Davis","NBA","TOR","2005-2006","20060213TORMIN","Basketball Value","Regular Season"
"338","242","A. Davis","A. Davis","NBA","NYK","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"339","243","Davis","R. Davis","NBA","BOS","2005-2006","20051105BOSCHA","Basketball Value","Regular Season"
"340","243","R. Davis","R. Davis","NBA","BOS","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"341","243","R. Davis","R. Davis","NBA","MIN","2005-2006","20060127MINHOU","Basketball Value","Regular Season"
"342","243","Davis","R. Davis","NBA","MIN","2005-2006","Transaction Li","Basketball Value","Regular Season"
"343","244","Marbury","Marbury","NBA","NYK","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"344","245","Ariza","Ariza","NBA","NYK","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"345","245","Ariza","T. Ariza","NBA","ORL","2005-2006","Transaction Li","Basketball Value","Regular Season"
"346","246","Gomes","Gomes","NBA","BOS","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"347","247","A. Jefferson","A. Jefferson","NBA","BOS","2005-2006","20060120NJNBOS","Basketball Value","Regular Season"
"348","247","Jefferson","A. Jefferson","NBA","BOS","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"349","248","Taylor","M. Taylor","NBA","NYK","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"350","248","M. Taylor","M. Taylor","NBA","NYK","2005-2006","20051104WASNYK","Basketball Value","Regular Season"
"351","249","Crawford","Crawford","NBA","NYK","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"352","250","J. James","J. James","NBA","NYK","2005-2006","20051212MILNYK","Basketball Value","Regular Season"
"353","250","James","J. James","NBA","NYK","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"354","251","Greene","Greene","NBA","BOS","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"355","252","Scalabrine","Scalabrine","NBA","BOS","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"356","253","Perkins","Perkins","NBA","BOS","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"357","254","Robinson","N. Robinson","NBA","NYK","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"358","254","N. Robinson","N. Robinson","NBA","NYK","2005-2006","20051123NYKCHA","Basketball Value","Regular Season"
"359","255","Rose","M. Rose","NBA","NYK","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"360","255","M. Rose","M. Rose","NBA","NYK","2005-2006","20060115NYKTOR","Basketball Value","Regular Season"
"361","256","Reed","Reed","NBA","BOS","2005-2006","20051102NYKBOS","Basketball Value","Regular Season"
"362","256","Reed","J. Reed","NBA","MIN","2005-2006","Transaction Li","Basketball Value","Regular Season"
"363","257","Gooden","Gooden","NBA","CLE","2005-2006","20051102NOKCLE","Basketball Value","Regular Season"
"364","258","Ilgauskas","Ilgauskas","NBA","CLE","2005-2006","20051102NOKCLE","Basketball Value","Regular Season"
"365","260","L. James","L. James","NBA","CLE","2005-2006","20051107CLETOR","Basketball Value","Regular Season"
"366","260","James","L. James","NBA","CLE","2005-2006","20051102NOKCLE","Basketball Value","Regular Season"
"367","261","Hughes","L. Hughes","NBA","CLE","2005-2006","20051102NOKCLE","Basketball Value","Regular Season"
"368","261","L. Hughes","L. Hughes","NBA","CLE","2005-2006","20051130LACCLE","Basketball Value","Regular Season"
"369","262","Snow","Snow","NBA","CLE","2005-2006","20051102NOKCLE","Basketball Value","Regular Season"
"370","263","Marshall","D. Marshall","NBA","CLE","2005-2006","20051102NOKCLE","Basketball Value","Regular Season"
"371","263","D. Marshall","D. Marshall","NBA","CLE","2005-2006","20060314CLEDAL","Basketball Value","Regular Season"
"372","264","Jones","D. Jones","NBA","CLE","2005-2006","20051102NOKCLE","Basketball Value","Regular Season"
"373","264","D. Jones","D. Jones","NBA","CLE","2005-2006","20051105CLEMEM","Basketball Value","Regular Season"
"374","265","Pavlovic","Pavlovic","NBA","CLE","2005-2006","20051102NOKCLE","Basketball Value","Regular Season"
"375","266","Wilks","Wilks","NBA","CLE","2005-2006","20051102NOKCLE","Basketball Value","Regular Season"
"376","266","Wilks","M. Wilks","NBA","SEA","2005-2006","Transaction Li","Basketball Value","Regular Season"
"377","267","Henderson","Henderson","NBA","CLE","2005-2006","20051102NOKCLE","Basketball Value","Regular Season"
"378","268","Hamilton","Hamilton","NBA","CLE","2005-2006","20051102NOKCLE","Basketball Value","Regular Season"
"379","268","Hamilton","Z. Hamilton","NBA","PHL","2005-2006","Transaction Li","Basketball Value","Regular Season"
"380","269","Jackson","L. Jackson","NBA","CLE","2005-2006","20051102NOKCLE","Basketball Value","Regular Season"
"381","269","L. Jackson","L. Jackson","NBA","CLE","2005-2006","20051105CLEMEM","Basketball Value","Regular Season"
"382","270","Hamilton","R. Hamilton","NBA","DET","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"383","270","R. Hamilton","R. Hamilton","NBA","DET","2005-2006","20051231DETCLE","Basketball Value","Regular Season"
"384","271","Billups","Billups","NBA","DET","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"385","272","Prince","Prince","NBA","DET","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"386","273","B. Wallace","B. Wallace","NBA","DET","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"387","274","R. Wallace","R. Wallace","NBA","DET","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"388","275","McDyess","McDyess","NBA","DET","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"389","276","Evans","M. Evans","NBA","DET","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"390","276","M. Evans","M. Evans","NBA","DET","2005-2006","20060106SEADET","Basketball Value","Regular Season"
"391","277","Arroyo","C. Arroyo","NBA","ORL","2005-2006","Transaction Li","Basketball Value","Regular Season"
"392","277","Arroyo","Arroyo","NBA","DET","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"393","278","Milicic","D. Milicic","NBA","ORL","2005-2006","Transaction Li","Basketball Value","Regular Season"
"394","278","Milicic","Milicic","NBA","DET","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"395","279","Delfino","Delfino","NBA","DET","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"396","280","Maxiell","Maxiell","NBA","DET","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"397","281","Williams","L. Williams","NBA","PHL","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"398","281","L. Williams","L. Williams","NBA","PHL","2005-2006","20051115TORPHI","Basketball Value","Regular Season"
"399","282","Gai","Gai","NBA","PHL","2005-2006","20051102PHIDET","Basketball Value","Regular Season"
"400","283","Jaric","Jaric","NBA","MIN","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"401","284","Przybilla","Przybilla","NBA","POR","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"402","285","Garnett","Garnett","NBA","MIN","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"403","286","Miles","D. Miles","NBA","POR","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"404","286","D. Miles","D. Miles","NBA","POR","2005-2006","20051118GSWPOR","Basketball Value","Regular Season"
"405","287","Z. Randolph","Z. Randolph","NBA","POR","2005-2006","20051129PORPHI","Basketball Value","Regular Season"
"406","287","Randolph","Z. Randolph","NBA","POR","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"407","288","Szczerbiak","W. Szczerbiak","NBA","BOS","2005-2006","Transaction Li","Basketball Value","Regular Season"
"408","288","Szczerbiak","Szczerbiak","NBA","MIN","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"409","289","Telfair","Telfair","NBA","POR","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"410","290","Olowokandi","Olowokandi","NBA","MIN","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"411","290","Olowokandi","M. Olowokandi","NBA","BOS","2005-2006","Transaction Li","Basketball Value","Regular Season"
"412","291","Smith","C. Smith","NBA","POR","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"413","291","C. Smith","C. Smith","NBA","DEN","2005-2006","20060227MILDEN","Basketball Value","Regular Season"
"414","291","Smith","C. Smith","NBA","DEN","2005-2006","Transaction Li","Basketball Value","Regular Season"
"415","291","C. Smith","C. Smith","NBA","POR","2005-2006","20051127PORATL","Basketball Value","Regular Season"
"416","292","Hassell","Hassell","NBA","MIN","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"417","293","McCants","McCants","NBA","MIN","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"418","294","Patterson","Patterson","NBA","POR","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"419","294","Patterson","R. Patterson","NBA","DEN","2005-2006","Transaction Li","Basketball Value","Regular Season"
"420","295","Dixon","Dixon","NBA","POR","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"421","296","Jack","Jack","NBA","POR","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"422","297","Ratliff","Ratliff","NBA","POR","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"423","298","Carter","A. Carter","NBA","MIN","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"424","298","A. Carter","A. Carter","NBA","MIN","2005-2006","20060323MINNJN","Basketball Value","Regular Season"
"425","299","E. Griffin","E. Griffin","NBA","MIN","2005-2006","20051218MINDAL","Basketball Value","Regular Season"
"426","299","Griffin","E. Griffin","NBA","MIN","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"427","300","Madsen","Madsen","NBA","MIN","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"428","301","Frahm","Frahm","NBA","MIN","2005-2006","20051102PORMIN","Basketball Value","Regular Season"
"429","301","R. Frahm","R. Frahm","NBA","HOU","2005-2006","Transaction Li","Basketball Value","Regular Season"
"430","301","Frahm","R. Frahm","NBA","HOU","2005-2006","Transaction Li","Basketball Value","Regular Season"
"431","302","Ming","Ming","NBA","HOU","2005-2006","20051102SACHOU","Basketball Value","Regular Season"
"432","304","Howard","J. Howard","NBA","HOU","2005-2006","20051102SACHOU","Basketball Value","Regular Season"
"433","304","J. Howard","J. Howard","NBA","HOU","2005-2006","20051108ORLHOU","Basketball Value","Regular Season"
"434","305","McGrady","McGrady","NBA","HOU","2005-2006","20051102SACHOU","Basketball Value","Regular Season"
"435","306","Swift","S. Swift","NBA","HOU","2005-2006","20051102SACHOU","Basketball Value","Regular Season"
"436","306","S. Swift","S. Swift","NBA","HOU","2005-2006","20051215HOUSEA","Basketball Value","Regular Season"
"437","307","D. Anderson","D. Anderson","NBA","HOU","2005-2006","20051110HOUMIA","Basketball Value","Regular Season"
"438","307","Anderson","D. Anderson","NBA","MIA","2005-2006","Transaction Li","Basketball Value","Regular Season"
"439","307","D. Anderson","D. Anderson","NBA","MIA","2005-2006","Transaction Li","Basketball Value","Regular Season"
"440","307","Anderson","D. Anderson","NBA","HOU","2005-2006","20051102SACHOU","Basketball Value","Regular Season"
"441","308","Alston","Alston","NBA","HOU","2005-2006","20051102SACHOU","Basketball Value","Regular Season"
"442","309","Wesley","Wesley","NBA","HOU","2005-2006","20051102SACHOU","Basketball Value","Regular Season"
"443","310","Barry","J. Barry","NBA","HOU","2005-2006","20051102SACHOU","Basketball Value","Regular Season"
"444","310","J. Barry","J. Barry","NBA","HOU","2005-2006","20051117HOUSAS","Basketball Value","Regular Season"
"445","311","R. Bowen","R. Bowen","NBA","HOU","2005-2006","20051117HOUSAS","Basketball Value","Regular Season"
"446","311","Bowen","R. Bowen","NBA","HOU","2005-2006","20051102SACHOU","Basketball Value","Regular Season"
"447","312","Mutombo","Mutombo","NBA","HOU","2005-2006","20051102SACHOU","Basketball Value","Regular Season"
"448","313","Arenas","Arenas","NBA","WAS","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"449","314","J. Rose","J. Rose","NBA","TOR","2005-2006","20060115NYKTOR","Basketball Value","Regular Season"
"450","314","Rose","J. Rose","NBA","NYK","2005-2006","Transaction Li","Basketball Value","Regular Season"
"451","314","J. Rose","J. Rose","NBA","NYK","2005-2006","20060205HOUNYK","Basketball Value","Regular Season"
"452","314","Rose","J. Rose","NBA","TOR","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"453","315","Jeffries","Jeffries","NBA","WAS","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"454","316","Jamison","Jamison","NBA","WAS","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"455","317","Graham","J. Graham","NBA","TOR","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"456","317","J. Graham","J. Graham","NBA","TOR","2005-2006","20051104NJNTOR","Basketball Value","Regular Season"
"457","318","James","M. James","NBA","TOR","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"458","318","M. James","M. James","NBA","TOR","2005-2006","20051107CLETOR","Basketball Value","Regular Season"
"459","319","Bosh","Bosh","NBA","TOR","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"460","320","L. Woods","L. Woods","NBA","TOR","2005-2006","20060115NYKTOR","Basketball Value","Regular Season"
"461","320","Woods","L. Woods","NBA","TOR","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"462","321","A. Daniels","A. Daniels","NBA","WAS","2005-2006","20060215WASDAL","Basketball Value","Regular Season"
"463","321","Daniels","A. Daniels","NBA","WAS","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"464","322","Haywood","Haywood","NBA","WAS","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"465","323","Thomas","E. Thomas","NBA","WAS","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"466","323","E. Thomas","E. Thomas","NBA","WAS","2005-2006","20051210CHIWAS","Basketball Value","Regular Season"
"467","324","C. Butler","C. Butler","NBA","WAS","2005-2006","20060106WASNYK","Basketball Value","Regular Season"
"468","324","Butler","C. Butler","NBA","WAS","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"469","325","Araujo","Araujo","NBA","TOR","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"470","326","Peterson","Peterson","NBA","TOR","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"471","327","Villanueva","Villanueva","NBA","TOR","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"472","328","Hayes","Hayes","NBA","WAS","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"473","329","Ruffin","Ruffin","NBA","WAS","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"474","330","Bonner","Bonner","NBA","TOR","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"475","331","Calderon","Calderon","NBA","TOR","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"476","332","Atkins","Atkins","NBA","WAS","2005-2006","20051102WASTOR","Basketball Value","Regular Season"
"477","332","Atkins","C. Atkins","NBA","MEM","2005-2006","Transaction Li","Basketball Value","Regular Season"
"478","337","A. Johnson","A. Johnson","NBA","IND","2005-2006","20051105PHIIND","Basketball Value","Regular Season"
"479","337","Johnson","A. Johnson","NBA","IND","2005-2006","20051103INDMIA","Basketball Value","Regular Season"
"480","339","Medvedenko","Medvedenko","NBA","LAL","2005-2006","20051103PHXLAL","Basketball Value","Regular Season"
"481","340","Green","D. Green","NBA","LAL","2005-2006","20051103PHXLAL","Basketball Value","Regular Season"
"482","340","D. Green","D. Green","NBA","LAL","2005-2006","20060226BOSLAL","Basketball Value","Regular Season"
"483","341","Korolev","Korolev","NBA","LAC","2005-2006","20051104ATLLAC","Basketball Value","Regular Season"
"484","342","Ndong","Ndong","NBA","LAC","2005-2006","20051104ATLLAC","Basketball Value","Regular Season"
"485","344","Udrih","Udrih","NBA","SAN","2005-2006","20051104CLESAS","Basketball Value","Regular Season"
"486","346","Thomas","Thomas","NBA","MEM","2005-2006","20051104MEMORL","Basketball Value","Regular Season"
"487","346","Thomas","Thomas","NBA","NJN","2005-2006","Transaction Li","Basketball Value","Regular Season"
"488","346","Thomas","Thomas","NBA","ATL","2005-2006","20051129ATLHOU","Basketball Value","Regular Season"
"489","347","Morris","Morris","NBA","ORL","2005-2006","20051104MEMORL","Basketball Value","Regular Season"
"490","348","Hudson","Hudson","NBA","MIN","2005-2006","20051104MINSEA","Basketball Value","Regular Season"
"491","349","Dupree","Dupree","NBA","MIN","2005-2006","20051104MINSEA","Basketball Value","Regular Season"
"492","350","Potapenko","V. Potapenko","NBA","SAC","2005-2006","Transaction Li","Basketball Value","Regular Season"
"493","350","Potapenko","Potapenko","NBA","SEA","2005-2006","20051104MINSEA","Basketball Value","Regular Season"
"494","351","Cleaves","Cleaves","NBA","SEA","2005-2006","20051104MINSEA","Basketball Value","Regular Season"
"495","353","A. Williams","A. Williams","NBA","NOK","2005-2006","Transaction Li","Basketball Value","Regular Season"
"496","353","A. Williams","A. Williams","NBA","TOR","2005-2006","20051104NJNTOR","Basketball Value","Regular Season"
"497","353","Williams","A. Williams","NBA","NOK","2005-2006","20060201CHINOK","Basketball Value","Regular Season"
"498","354","T. Outlaw","T. Outlaw","NBA","POR","2005-2006","20051125PORORL","Basketball Value","Regular Season"
"499","354","Outlaw","T. Outlaw","NBA","POR","2005-2006","20051104PORDEN","Basketball Value","Regular Season"
"500","355","Blake","Blake","NBA","POR","2005-2006","20051104PORDEN","Basketball Value","Regular Season"
"501","356","Webster","Webster","NBA","POR","2005-2006","20051104PORDEN","Basketball Value","Regular Season"
"502","357","Watson","E. Watson","NBA","SEA","2005-2006","Transaction Li","Basketball Value","Regular Season"
"503","357","Watson","Watson","NBA","DEN","2005-2006","20051104PORDEN","Basketball Value","Regular Season"
"504","358","Kleiza","Kleiza","NBA","DEN","2005-2006","20051104PORDEN","Basketball Value","Regular Season"
"505","362","Frye","Frye","NBA","NYK","2005-2006","20051104WASNYK","Basketball Value","Regular Season"
"506","363","Monia","Monia","NBA","POR","2005-2006","20051105ATLPOR","Basketball Value","Regular Season"
"507","363","Monia","S. Monia","NBA","SAC","2005-2006","Transaction Li","Basketball Value","Regular Season"
"508","366","Bogans","Bogans","NBA","CHA","2005-2006","20051105BOSCHA","Basketball Value","Regular Season"
"509","366","Bogans","K. Bogans","NBA","HOU","2005-2006","Transaction Li","Basketball Value","Regular Season"
"510","367","Dickau","Dickau","NBA","BOS","2005-2006","20051105BOSCHA","Basketball Value","Regular Season"
"511","372","Head","Head","NBA","HOU","2005-2006","20051105NOKHOU","Basketball Value","Regular Season"
"512","373","Booth","Booth","NBA","WAS","2005-2006","20051105ORLWAS","Basketball Value","Regular Season"
"513","377","Lee","Lee","NBA","NYK","2005-2006","20051106GSWNYK","Basketball Value","Regular Season"
"514","380","E. Williams","E. Williams","NBA","TOR","2005-2006","20051107CLETOR","Basketball Value","Regular Season"
"515","381","Basden","Basden","NBA","CHI","2005-2006","20051107SASCHI","Basketball Value","Regular Season"
"516","382","Owens","Owens","NBA","UTH","2005-2006","20051107UTACHA","Basketball Value","Regular Season"
"517","383","Smith","J. Smith","NBA","MIL","2005-2006","20051108GSWMIL","Basketball Value","Regular Season"
"518","383","J. Smith","J. Smith","NBA","MIL","2005-2006","20051123PHIMIL","Basketball Value","Regular Season"
"519","384","Welsch","Welsch","NBA","MIL","2005-2006","20051108GSWMIL","Basketball Value","Regular Season"
"520","388","Kasun","Kasun","NBA","ORL","2005-2006","20051108ORLHOU","Basketball Value","Regular Season"
"521","389","Pargo","Pargo","NBA","CHI","2005-2006","20051109GSWCHI","Basketball Value","Regular Season"
"522","390","Maggette","Maggette","NBA","LAC","2005-2006","20051109LACWAS","Basketball Value","Regular Season"
"523","391","D. Taylor","D. Taylor","NBA","WAS","2005-2006","20060106WASNYK","Basketball Value","Regular Season"
"524","391","Taylor","D. Taylor","NBA","WAS","2005-2006","20051109LACWAS","Basketball Value","Regular Season"
"525","392","Pollard","Pollard","NBA","IND","2005-2006","20051109MIAIND","Basketball Value","Regular Season"
"526","397","Sampson","Sampson","NBA","SAC","2005-2006","20051109SACDEN","Basketball Value","Regular Season"
"527","398","Sanders","Sanders","NBA","SAN","2005-2006","20051109SASCHA","Basketball Value","Regular Season"
"528","399","Burke","P. Burke","NBA","PHX","2005-2006","20051110DETPHX","Basketball Value","Regular Season"
"529","399","P. Burke","P. Burke","NBA","PHX","2005-2006","20051130INDPHX","Basketball Value","Regular Season"
"530","401","Posey","Posey","NBA","MIA","2005-2006","20051110HOUMIA","Basketball Value","Regular Season"
"531","402","B. Robinson","B. Robinson","NBA","CHA","2005-2006","20051207NJNCHA","Basketball Value","Regular Season"
"532","402","Robinson","B. Robinson","NBA","CHA","2005-2006","20051111DALCHA","Basketball Value","Regular Season"
"533","403","Voskuhl","Voskuhl","NBA","CHA","2005-2006","20051111DALCHA","Basketball Value","Regular Season"
"534","404","Burleson","Burleson","NBA","CHA","2005-2006","20051111DALCHA","Basketball Value","Regular Season"
"535","405","D. Davis","D. Davis","NBA","DET","2005-2006","20051202NYKDET","Basketball Value","Regular Season"
"536","405","Davis","D. Davis","NBA","DET","2005-2006","20051111DETPOR","Basketball Value","Regular Season"
"537","408","Johnson","L. Johnson","NBA","NJN","2005-2006","20051123NJNSAC","Basketball Value","Regular Season"
"538","408","L. Johnson","L. Johnson","NBA","NOK","2005-2006","20060225NOKUTA","Basketball Value","Regular Season"
"539","408","Johnson","L. Johnson","NBA","NOK","2005-2006","Transaction Li","Basketball Value","Regular Season"
"540","408","L. Johnson","L. Johnson","NBA","NJN","2005-2006","20051111NJNIND","Basketball Value","Regular Season"
"541","409","Hardaway","Hardaway","NBA","NYK","2005-2006","20051111NYKGSW","Basketball Value","Regular Season"
"542","410","Marks","Marks","NBA","SAN","2005-2006","20051111SASBOS","Basketball Value","Regular Season"
"543","411","Moore","Moore","NBA","SEA","2005-2006","20051111SEAWAS","Basketball Value","Regular Season"
"544","412","Storey","Storey","NBA","WAS","2005-2006","20051111SEAWAS","Basketball Value","Regular Season"
"545","413","Blatche","Blatche","NBA","WAS","2005-2006","20051111SEAWAS","Basketball Value","Regular Season"
"546","414","Anderson","A. Anderson","NBA","CHA","2005-2006","20051119CHAMIN","Basketball Value","Regular Season"
"547","414","A. Anderson","A. Anderson","NBA","CHA","2005-2006","20051112CHAMIA","Basketball Value","Regular Season"
"548","416","Snyder","Snyder","NBA","NOK","2005-2006","20051112DALNOK","Basketball Value","Regular Season"
"549","417","Ellis","Ellis","NBA","GOS","2005-2006","20051112GSWPHX","Basketball Value","Regular Season"
"550","418","Gill","Gill","NBA","IND","2005-2006","20051112INDMIL","Basketball Value","Regular Season"
"551","419","Dooling","Dooling","NBA","ORL","2005-2006","20051113CLEORL","Basketball Value","Regular Season"
"552","420","Norris","Norris","NBA","HOU","2005-2006","20051113HOUBOS","Basketball Value","Regular Season"
"553","420","Norris","M. Norris","NBA","NOK","2005-2006","Transaction Li","Basketball Value","Regular Season"
"554","421","McCarty","McCarty","NBA","LAC","2005-2006","20051113LACPHI","Basketball Value","Regular Season"
"555","422","Hodge","Hodge","NBA","DEN","2005-2006","20051113MINDEN","Basketball Value","Regular Season"
"556","423","Butler","J. Butler","NBA","NYK","2005-2006","20051113NYKSAC","Basketball Value","Regular Season"
"557","423","J. Butler","J. Butler","NBA","NYK","2005-2006","20060106WASNYK","Basketball Value","Regular Season"
"558","424","Sow","Sow","NBA","TOR","2005-2006","20051113SEATOR","Basketball Value","Regular Season"
"559","426","Miles","Miles","NBA","UTH","2005-2006","20051114NYKUTA","Basketball Value","Regular Season"
"560","427","Whaley","Whaley","NBA","UTH","2005-2006","20051114NYKUTA","Basketball Value","Regular Season"
"561","430","Powell","J. Powell","NBA","DAL","2005-2006","20051115DENDAL","Basketball Value","Regular Season"
"562","430","J. Powell","J. Powell","NBA","DAL","2005-2006","20051226INDDAL","Basketball Value","Regular Season"
"563","431","E. Johnson","E. Johnson","NBA","MIL","2005-2006","20051121MILUTA","Basketball Value","Regular Season"
"564","431","Johnson","E. Johnson","NBA","MIL","2005-2006","20051115MILLAC","Basketball Value","Regular Season"
"565","432","Bradley","Bradley","NBA","PHL","2005-2006","20051115TORPHI","Basketball Value","Regular Season"
"566","433","S. Randolph","S. Randolph","NBA","PHL","2005-2006","20051228PHIPOR","Basketball Value","Regular Season"
"567","433","Randolph","S. Randolph","NBA","PHL","2005-2006","20051115TORPHI","Basketball Value","Regular Season"
"568","436","D. Martin","D. Martin","NBA","TOR","2005-2006","20060310DENTOR","Basketball Value","Regular Season"
"569","436","Martin","D. Martin","NBA","TOR","2005-2006","20051116PHITOR","Basketball Value","Regular Season"
"570","438","R. Marshall","R. Marshall","NBA","DAL","2005-2006","20060314CLEDAL","Basketball Value","Regular Season"
"571","438","Marshall","R. Marshall","NBA","DAL","2005-2006","20051119DETDAL","Basketball Value","Regular Season"
"572","439","Mbenga","Mbenga","NBA","DAL","2005-2006","20051119DETDAL","Basketball Value","Regular Season"
"573","440","Gentry","Gentry","NBA","PHX","2005-2006","20051119PHXSAS","Basketball Value","Regular Season"
"574","441","Scales","Scales","NBA","SAN","2005-2006","20051119PHXSAS","Basketball Value","Regular Season"
"575","443","Eisley","H. Eisley","NBA","DEN","2005-2006","Transaction Li","Basketball Value","Regular Season"
"576","443","Eisley","Eisley","NBA","LAC","2005-2006","20051120GSWLAC","Basketball Value","Regular Season"
"577","444","A. Wright","A. Wright","NBA","NJN","2005-2006","20060113NJNMEM","Basketball Value","Regular Season"
"578","444","Wright","A. Wright","NBA","NJN","2005-2006","20051123NJNSAC","Basketball Value","Regular Season"
"579","449","Baxter","Baxter","NBA","HOU","2005-2006","20051123PHXHOU","Basketball Value","Regular Season"
