ID_Sport,ID_School,Season,Number,Player,First_Name,Last_Name,Position,ID_Position,Height,Height_Inches,Weight,Year,Hometown,City,State,Prior_School,Player_URL
ND,FBALL,2008-2009,30,Steve Paskorz,Paskorz,Steve,Fullback,FB,6'2,74,235,SO,"Allison Park, PA",Allison Park,PA,Hampton,http://www.und.com/sports/m-footbl/mtt/paskorz_steve00.html
ND,FBALL,2008-2009,45,Kris Patterson,Patterson,Kris,Wide Receiver,WR,5'11,71,185,SR,"Seattle, WA",Seattle,WA,O'Dea,http://www.und.com/sports/m-footbl/mtt/patterson_kris00.html
ND,FBALL,2008-2009,36,David Posluszny,Posluszny,David,Inside Linebacker,LB,6'0,72,220,FR,"Aliquippa, PA",Aliquippa,PA,Hopewell,http://www.und.com/sports/m-footbl/mtt/posluszny_david00.html
ND,FBALL,2008-2009,48,Steve Quinn,Quinn,Steve,Inside Linebacker,LB,6'2,74,225,SR,"Cherry Hill, NJ",Cherry Hill,NJ,Philadelphia (PA) St. Joseph's,http://www.und.com/sports/m-footbl/mtt/quinn_steve00.html
ND,FBALL,2008-2009,61,Martin Quintana,Quintana,Martin,Defensive Lineman/Linebacker,LB,6'1,73,242,JR,"Berwyn, IL",Berwyn,IL,St. Joseph,http://www.und.com/sports/m-footbl/mtt/quintana_martin00.html
ND,FBALL,2008-2009,83,Mike Ragone,Ragone,Mike,Tight End,TE,6'5,77,251,SO,"Cherry Hill, NJ",Cherry Hill,NJ,Camden Catholic,http://www.und.com/sports/m-footbl/mtt/ragone_mike00.html
ND,FBALL,2008-2009,53,Morrice Richardson,Richardson,Morrice,Defensive End,DE,6'2,74,255,JR,"College Park, GA",College Park,GA,Westlake,http://www.und.com/sports/m-footbl/mtt/richardson_morrice00.html
ND,FBALL,2008-2009,78,Trevor Robinson,Robinson,Trevor,Offensive Guard,OL,6'5,77,301,FR,"Elkhorn, NE",Elkhorn,NE,Elkhorn,http://www.und.com/sports/m-footbl/mtt/robinson_trevor00.html
ND,FBALL,2008-2009,41,Nikolas Rodriguez,Rodriguez,Nikolas,Halfback,RB,5'11,71,205,SR,"San Antonio, TX",San Antonio,TX,Cornerstone Christian,http://www.und.com/sports/m-footbl/mtt/rodriguez_nikolas00.html
ND,FBALL,2008-2009,70,Matt Romine,Romine,Matt,Offensive Tackle,OL,6'5,77,292,SO,"Tulsa, OK",Tulsa,OK,Union,http://www.und.com/sports/m-footbl/mtt/romine_matt00.html
ND,FBALL,2008-2009,9,Kyle Rudolph,Rudolph,Kyle,Tight End,TE,6'6,78,252,FR,"Cincinnati, OH",Cincinnati,OH,Elder,http://www.und.com/sports/m-footbl/mtt/rudolph_kyle00.html
ND,FBALL,2008-2009,90,John Ryan,Ryan,John,Outside Linebacker,LB,6'5,77,264,JR,"Westlake, OH",Westlake,OH,St. Ignatius,http://www.und.com/sports/m-footbl/mtt/ryan_john00.html
ND,FBALL,2008-2009,32,Luke Schmidt,Schmidt,Luke,Fullback/Tight End,TE,6'3,75,246,JR,"Jasper, IN",Jasper,IN,Jasper,http://www.und.com/sports/m-footbl/mtt/schmidt_luke00.html
ND,FBALL,2008-2009,44,Asaph Schwapp,Schwapp,Asaph,Fullback,FB,6'0,72,257,SR,"Hartford, CT",Hartford,CT,Weaver,http://www.und.com/sports/m-footbl/mtt/schwapp_asaph00.html
ND,FBALL,2008-2009,13,Evan Sharpley,Sharpley,Evan,Quarterback,QB,6'2,74,215,SR,"Marshall, MI",Marshall,MI,Marshall,http://www.und.com/sports/m-footbl/mtt/sharpley_evan00.html
ND,FBALL,2008-2009,26,Jamoris Slaughter,Slaughter,Jamoris,Defensive Cornerback,CB,6'0,72,182,FR,"Tucker, GA",Tucker,GA,Tucker,http://www.und.com/sports/m-footbl/mtt/slaughter_jamoris00.html
ND,FBALL,2008-2009,58,Brian Smith,Smith,Brian,Inside Linebacker,LB,6'3,75,245,SO,"Overland Park, KS",Overland Park,KS,St. Thomas Aquinas,http://www.und.com/sports/m-footbl/mtt/smith_brian00.html
ND,FBALL,2008-2009,22,Harrison Smith,Smith,Harrison,Defensive Safety,DB,6'2,74,206,SO,"Knoxville, TN",Knoxville,TN,Knoxville Catholic,http://www.und.com/sports/m-footbl/mtt/smith_harrison00.html
ND,FBALL,2008-2009,35,Kevin Smith,Smith,Kevin,Inside Linebacker,LB,5'8,68,200,SR,"Gainesville, FL",Gainesville,FL,F.W. Buchholz,http://www.und.com/sports/m-footbl/mtt/smith_kevin00.html
ND,FBALL,2008-2009,41,Scott Smith,Smith,Scott,Outside Linebacker,LB,6'3,75,235,SR,"Highland Park, IL",Highland Park,IL,Highland Park,http://www.und.com/sports/m-footbl/mtt/smith_scott00.html
ND,FBALL,2008-2009,49,Toryan Smith,Smith,Toryan,Inside Linebacker,LB,6'1,73,244,JR,"Rome, GA",Rome,GA,Rome,http://www.und.com/sports/m-footbl/mtt/smith_toryan00.html
ND,FBALL,2008-2009,59,Chris Stewart,Stewart,Chris,Offensive Guard,OL,6'5,77,337,JR,"Spring, TX",Spring,TX,Klein,http://www.und.com/sports/m-footbl/mtt/stewart_chris00.html
ND,FBALL,2008-2009,23,Golden Tate,Tate,Golden,Wide Receiver,WR,5'11,71,195,SO,"Hendersonville, TN",Hendersonville,TN,Pope John Paul II,http://www.und.com/sports/m-footbl/mtt/tate_golden00.html
ND,FBALL,2008-2009,63,Jeff Tisak,Tisak,Jeff,Offensive Tackle,OL,6'5,77,306,SR,"Ambridge, PA",Ambridge,PA,Duluth (MN) East,http://www.und.com/sports/m-footbl/mtt/tisak_jeff00.html
ND,FBALL,2008-2009,77,Michael Turkovich,Turkovich,Michael,Offensive Guard/Tackle,OL,6'6,78,305,SR,"Bedford, PA",Bedford,PA,Valley Forge Military Academy,http://www.und.com/sports/m-footbl/mtt/turkovich_michael00.html
ND,FBALL,2008-2009,47,Joe Vittoria,Vittoria,Joe,Linebacker,LB,5'11,71,244,JR,"New Canaan, CT",New Canaan,CT,New Canaan,http://www.und.com/sports/m-footbl/mtt/vittoria_joe00.html
ND,FBALL,2008-2009,85,Sam Vos,Vos,Sam,Wide Receiver,WR,5'11,71,199,JR,"Burlington, WI",Burlington,WI,Catholic Central,http://www.und.com/sports/m-footbl/mtt/vos_sam00.html
ND,FBALL,2008-2009,97,Kallen Wade,Wade,Kallen,Outside Linebacker,LB,6'5,77,255,JR,"Cincinnati, OH",Cincinnati,OH,Withrow,http://www.und.com/sports/m-footbl/mtt/wade_kallen00.html
ND,FBALL,2008-2009,14,Brandon Walker,Walker,Brandon,Kicker,K,6'3,75,202,SO,"Findlay, OH",Findlay,OH,Findlay,http://www.und.com/sports/m-footbl/mtt/walker_brandon00.html
ND,FBALL,2008-2009,1,Deion Walker,Walker,Deion,Wide Receiver,WR,6'2,74,188,FR,"Christchurch, VA",Christchurch,VA,Christchurch,http://www.und.com/sports/m-footbl/mtt/walker_deion00.html
ND,FBALL,2008-2009,42,Kevin Washington,Washington,Kevin,Inside Linebacker,LB,6'1,73,250,SR,"Sugar Land, TX",Sugar Land,TX,Austin,http://www.und.com/sports/m-footbl/mtt/washington_kevin00.html
ND,FBALL,2008-2009,51,Dan Wenger,Wenger,Dan,Offensive Center,OL,6'4,76,302,JR,"Coral Springs, FL",Coral Springs,FL,St. Thomas Aquinas,http://www.und.com/sports/m-footbl/mtt/wenger_dan00.html
ND,FBALL,2008-2009,19,George West Jr.,West Jr.,George,Wide Receiver,WR,5'11,71,196,JR,"Spencer, OK",Spencer,OK,Northeast Academy,http://www.und.com/sports/m-footbl/mtt/westjr_george00.html
ND,FBALL,2008-2009,79,Hafis Williams,Williams,Hafis,Defensive End,DE,6'2,74,302,FR,"Elizabeth, NJ",Elizabeth,NJ,Elizabeth,http://www.und.com/sports/m-footbl/mtt/williams_hafis00.html
ND,FBALL,2008-2009,95,Ian Williams,Williams,Ian,Nose Tackle,DL,6'2,74,310,SO,"Altamonte Springs, FL",Altamonte Springs,FL,Lyman,http://www.und.com/sports/m-footbl/mtt/williams_ian00.html
ND,FBALL,2008-2009,84,Will Yeatman,Yeatman,Will,Tight End,TE,6'6,78,265,SO,"San Diego, CA",San Diego,CA,Rancho Bernardo,http://www.und.com/sports/m-footbl/mtt/yeatman_will00.html
ND,FBALL,2008-2009,74,Sam Young,Young,Sam,Offensive Tackle,OL,6'8,80,330,JR,"Coral Springs, FL",Coral Springs,FL,St. Thomas Aquinas,http://www.und.com/sports/m-footbl/mtt/young_sam00.html
ND,FBALL,2009-2010,5,Armando Allen Jr.,Allen Jr.,Armando,Tailback,RB,5'11,71,201,SR,"Opa Locka, FL",Opa Locka,FL,Hialeah-Miami Lakes,http://www.und.com/sports/m-footbl/mtt/allenjr_armando00.html
ND,FBALL,2009-2010,24,Chris Badger,Badger,Chris,Safety,DB,6'0,72,195,FR,"Provo, UT",Provo,UT,Timpview,http://www.und.com/sports/m-footbl/mtt/badger_chris00.html
ND,FBALL,2009-2010,27,E.J. Banks,Banks,E.J.,Cornerback,CB,5'11,71,180,SO,"Pittsburgh, PA",Pittsburgh,PA,Montour,http://www.und.com/sports/m-footbl/mtt/banks_e.j.01.html
ND,FBALL,2009-2010,12,Robert Blanton,Blanton,Robert,Cornerback,CB,6'1,73,190,JR,"Matthews, NC",Matthews,NC,Butler,http://www.und.com/sports/m-footbl/mtt/blanton_robert00.html
ND,FBALL,2009-2010,63,Steve Botsford,Botsford,Steve,Outside Linebackers,LB,6'2,74,220,SR,"Arlington Heights, IL",Arlington Heights,IL,St. Viator,http://www.und.com/sports/m-footbl/mtt/botsford_steve00.html
ND,FBALL,2009-2010,6,Spencer Boyd,Boyd,Spencer,Cornerback,CB,5'11,71,175,FR,"Cape Coral, FL",Cape Coral,FL,Cape Coral,http://www.und.com/sports/m-footbl/mtt/boyd_spencer00.html
ND,FBALL,2009-2010,68,Alex Bullard,Bullard,Alex,Offensive Tackle,OL,6'3,75,290,SO,"Franklin, TN",Franklin,TN,Brentwood Academy,http://www.und.com/sports/m-footbl/mtt/bullard_alex00.html
ND,FBALL,2009-2010,86,Bobby Burger,Burger,Bobby,Tight End/Fullback,TE,6'2,74,245,SR,"Cincinnati, OH",Cincinnati,OH,LaSalle,http://www.und.com/sports/m-footbl/mtt/burger_bobby00.html
ND,FBALL,2009-2010,44,Carlo Calabrese,Calabrese,Carlo,Inside Linebacker,LB,6'1,73,245,SO,"Verona, NJ",Verona,NJ,Verona,http://www.und.com/sports/m-footbl/mtt/calabrese_carlo00.html
ND,FBALL,2009-2010,15,Brian Castello,Castello,Brian,Quarterback,QB,6'2,74,210,SR,"Pittsburgh, PA",Pittsburgh,PA,Chartiers Valley,http://www.und.com/sports/m-footbl/mtt/castello_brian00.html
ND,FBALL,2009-2010,52,Braxston Cave,Cave,Braxston,Center,OL,6'3,75,309,JR,"Granger, IN",Granger,IN,Penn,http://www.und.com/sports/m-footbl/mtt/cave_braxston00.html
ND,FBALL,2009-2010,73,Lane Clelland,Clelland,Lane,Offensive Tackle,OL,6'5,77,290,JR,"Owings Mills, MD",Owings Mills,MD,McDonogh School,http://www.und.com/sports/m-footbl/mtt/clelland_lane00.html
ND,FBALL,2009-2010,29,Patrick Coughlin,Coughlin,Patrick,Tailback,RB,6'0,72,195,SR,"Oak Lawn, IL",Oak Lawn,IL,Brother Rice,http://www.und.com/sports/m-footbl/mtt/coughlin_patrick00.html
ND,FBALL,2009-2010,60,Jordan Cowart,Cowart,Jordan,Long Snapper,LS,6'2,74,215,SO,"Plantation, FL",Plantation,FL,St. Thomas Aquinas,http://www.und.com/sports/m-footbl/mtt/cowart_jordan00.html
ND,FBALL,2009-2010,10,Dayne Crist,Crist,Dayne,Quarterback,QB,6'4,76,235,JR,"Canoga Park, CA",Canoga Park,CA,Notre Dame High School,http://www.und.com/sports/m-footbl/mtt/crist_dayne00.html
ND,FBALL,2009-2010,98,Sean Cwynar,Cwynar,Sean,Defensive Tackle,DL,6'4,76,281,JR,"McHenry, IL",McHenry,IL,Marian Central Catholic,http://www.und.com/sports/m-footbl/mtt/cwynar_sean00.html
ND,FBALL,2009-2010,75,Taylor Dever,Dever,Taylor,Offensive Tackle,OL,6'5,77,301,SR,"Nevada City, CA",Nevada City,CA,Nevada Union,http://www.und.com/sports/m-footbl/mtt/dever_taylor01.html
ND,FBALL,2009-2010,80,Tyler Eifert,Eifert,Tyler,Tight End,TE,6'6,78,240,SO,"Ft. Wayne, IN",Ft. Wayne,IN,Bishop Dwenger,http://www.und.com/sports/m-footbl/mtt/eifert_tyler00.html
ND,FBALL,2009-2010,11,Shaquelle Evans,Evans,Shaquelle,Wide Receiver,WR,6'1,73,205,SO,"Inglewood, CA",Inglewood,CA,Inglewood,http://www.und.com/sports/m-footbl/mtt/evans_shaquelle00.html
ND,FBALL,2009-2010,46,Steve Filer,Filer,Steve,Outside Linebacker,LB,6'3,75,235,JR,"Chicago, IL",Chicago,IL,Mount Carmel,http://www.und.com/sports/m-footbl/mtt/filer_steve00.html
ND,FBALL,2009-2010,62,Bill Flavin,Flavin,Bill,Center/Long Snapper,LS,6'3,75,260,SR,"Darien, IL",Darien,IL,Benet Academy,http://www.und.com/sports/m-footbl/mtt/flavin_bill00.html
ND,FBALL,2009-2010,45,Darius Fleming,Fleming,Darius,Outside Linebacker,LB,6'2,74,245,JR,"Chicago, IL",Chicago,IL,St. Rita,http://www.und.com/sports/m-footbl/mtt/fleming_darius00.html
ND,FBALL,2009-2010,3,Michael Floyd,Floyd,Michael,Wide Receiver,WR,6'3,75,220,JR,"Saint Paul, MN",Saint Paul,MN,Cretin-Derham Hall,http://www.und.com/sports/m-footbl/mtt/floyd_michael00.html
ND,FBALL,2009-2010,48,Dan Fox,Fox,Dan,Outside Linebacker,LB,6'3,75,230,SO,"Rocky River, OH",Rocky River,OH,St. Ignatius,http://www.und.com/sports/m-footbl/mtt/fox_dan00.html
ND,FBALL,2009-2010,42,Dan Franco,Franco,Dan,Wide Receiver,WR,5'11,71,188,SR,"Granger, IN",Granger,IN,South Bend Clay,http://www.und.com/sports/m-footbl/mtt/franco_dan00.html
ND,FBALL,2009-2010,21,Barry Gallup Jr.,Gallup Jr.,Barry,Wide Receiver,WR,5'11,71,185,SR,"Wellesley, MA",Wellesley,MA,Belmont Hill,http://www.und.com/sports/m-footbl/mtt/gallupjr_barry00.html
ND,FBALL,2009-2010,29,Michael Garcia,Garcia,Michael,Cornerback,CB,6'2,74,195,SR,"Colorado Springs, CO",Colorado Springs,CO,St. Mary's,http://www.und.com/sports/m-footbl/mtt/garcia_michael00.html
ND,FBALL,2009-2010,88,Jake Golic,Golic,Jake,Tight End,TE,6'4,76,230,SO,"West Hartford, CT",West Hartford,CT,Northwest Catholic,http://www.und.com/sports/m-footbl/mtt/golic_jake00.html
ND,FBALL,2009-2010,57,Mike Golic Jr.,Golic Jr.,Mike,Center,OL,6'3,75,283,JR,"West Hartford, CT",West Hartford,CT,Northwest Catholic,http://www.und.com/sports/m-footbl/mtt/golicjr_mike00.html
ND,FBALL,2009-2010,81,John Goodman,Goodman,John,Wide Receiver,WR,6'3,75,205,JR,"Fort Wayne, IN",Fort Wayne,IN,Bishop Dwenger,http://www.und.com/sports/m-footbl/mtt/goodman_john00.html
ND,FBALL,2009-2010,4,Gary Gray,Gray,Gary,Cornerback,CB,5'11,71,190,SR,"Columbia, SC",Columbia,SC,Richland Northeast,http://www.und.com/sports/m-footbl/mtt/gray_gary00.html
ND,FBALL,2009-2010,25,Jonas Gray,Gray,Jonas,Tailback,RB,5'11,71,225,JR,"Pontiac, MI",Pontiac,MI,Detroit Country Day,http://www.und.com/sports/m-footbl/mtt/gray_jonas00.html
ND,FBALL,2009-2010,38,Christopher Gurries,Gurries,Christopher,Wide Receiver,WR,5'11,71,186,SR,"Reno, NV",Reno,NV,Bishop Manoque,http://www.und.com/sports/m-footbl/mtt/gurries_christopher00.html
ND,FBALL,2009-2010,27,Derry Herlihy,Herlihy,Derry,Tailback,RB,6'0,72,198,SR,"Houston, TX",Houston,TX,St. John's,http://www.und.com/sports/m-footbl/mtt/herlihy_derry00.html
ND,FBALL,2009-2010,65,Mike Hernandez,Hernandez,Mike,Offensive Guard,OL,6'2,74,275,JR,"Pasadena, CA",Pasadena,CA,Loyola,http://www.und.com/sports/m-footbl/mtt/hernandez_mike00.html
ND,FBALL,2009-2010,33,Robert Hughes,Hughes,Robert,Tailback/Fullback,RB,5'11,71,245,SR,"Chicago, IL",Chicago,IL,Hubbard,http://www.und.com/sports/m-footbl/mtt/hughes_robert01.html
ND,FBALL,2009-2010,90,Ethan Johnson,Johnson,Ethan,Defensive End,DE,6'4,76,280,JR,"Portland, OR",Portland,OR,Lincoln,http://www.und.com/sports/m-footbl/mtt/johnson_ethan00.html
ND,FBALL,2009-2010,7,TJ Jones,Jones,TJ,Wide Receiver,WR,5'11,71,185,FR,"Gainesville, GA",Gainesville,GA,Gainesville,http://www.und.com/sports/m-footbl/mtt/jones_tj00.html
ND,FBALL,2009-2010,18,Duval Kamara,Kamara,Duval,Wide Receiver,WR,6'4,76,220,SR,"Jersey City, NJ",Jersey City,NJ,Hoboken,http://www.und.com/sports/m-footbl/mtt/kamara_duval01.html
ND,FBALL,2009-2010,50,Ryan Kavanagh,Kavanagh,Ryan,Long Snapper,LS,6'3,75,200,JR,"West Chester, PA",West Chester,PA,Salesianum (Del.),http://www.und.com/sports/m-footbl/mtt/kavanagh_ryan00.html
ND,FBALL,2009-2010,36,Pat Kramer,Kramer,Pat,Punter,P,5'11,71,160,JR,"Akron, OH",Akron,OH,Archbishop Hoban,http://www.und.com/sports/m-footbl/mtt/kramer_pat00.html
ND,FBALL,2009-2010,89,Kapron Lewis-Moore,Lewis-Moore,Kapron,Defensive End,DE,6'4,76,275,JR,"Weatherford, TX",Weatherford,TX,Weatherford,http://www.und.com/sports/m-footbl/mtt/lewismoore_kapron00.html
ND,FBALL,2009-2010,42,Nick Lezynski,Lezynski,Nick,Cornerback,CB,5'9,69,180,SR,"Newtown, PA",Newtown,PA,Notre Dame HS,http://www.und.com/sports/m-footbl/mtt/lezynski_nick00.html
ND,FBALL,2009-2010,71,Dennis Mahoney,Mahoney,Dennis,Offensive Tackle,OL,6'7,79,289,JR,"Baltimore, MD",Baltimore,MD,Boys Latin High School,http://www.und.com/sports/m-footbl/mtt/mahoney_dennis00.html
ND,FBALL,2009-2010,70,Zack Martin,Martin,Zack,Offensive Tackle,OL,6'4,76,280,SO,"Indianapolis, IN",Indianapolis,IN,Bishop Chatard,http://www.und.com/sports/m-footbl/mtt/martin_zack00.html
ND,FBALL,2009-2010,15,Dan McCarthy,McCarthy,Dan,Safety,DB,6'2,74,205,JR,"Youngstown, OH",Youngstown,OH,Cardinal Mooney,http://www.und.com/sports/m-footbl/mtt/mccarthy_dan00.html
ND,FBALL,2009-2010,54,Anthony McDonald,McDonald,Anthony,Inside Linebacker,LB,6'2,74,230,JR,"Burbank, CA",Burbank,CA,Notre Dame High School,http://www.und.com/sports/m-footbl/mtt/mcdonald_anthony00.html
ND,FBALL,2009-2010,16,Nate Montana,Montana,Nate,Quarterback,QB,6'4,76,215,JR,"Concord, CA",Concord,CA,De La Salle,http://www.und.com/sports/m-footbl/mtt/montana_nate00.html
ND,FBALL,2009-2010,17,Zeke Motta,Motta,Zeke,Safety,DB,6'2,74,210,SO,"Vero Beach, FL",Vero Beach,FL,Vero Beach,http://www.und.com/sports/m-footbl/mtt/motta_zeke01.html
ND,FBALL,2009-2010,17,Matthew Mulvey,Mulvey,Matthew,Quarterback,QB,6'2,74,191,JR,"Del Mar, CA",Del Mar,CA,La Jolla,http://www.und.com/sports/m-footbl/mtt/mulvey_matthew00.html
ND,FBALL,2009-2010,56,Kerry Neal,Neal,Kerry,Outside Linebacker,LB,6'2,74,244,SR,"Bunn, NC",Bunn,NC,Bunn,http://www.und.com/sports/m-footbl/mtt/neal_kerry00.html
ND,FBALL,2009-2010,99,Brandon Newman,Newman,Brandon,Nose Guard,DL,6'0,72,297,JR,"Louisville, KY",Louisville,KY,Pleasure Ridge Park,http://www.und.com/sports/m-footbl/mtt/newman_brandon00.html
ND,FBALL,2009-2010,76,Andrew Nuss,Nuss,Andrew,Offensive Guard,OL,6'5,77,303,SR,"Ashburn, VA",Ashburn,VA,Stone Bridge,http://www.und.com/sports/m-footbl/mtt/nuss_andrew00.html
ND,FBALL,2009-2010,91,Emeka Nwankwo,Nwankwo,Emeka,Defensive End,DE,6'4,76,280,SR,"North Miami Beach, FL",North Miami Beach,FL,Chaminade-Madonna Prep,http://www.und.com/sports/m-footbl/mtt/nwankwo_emeka00.html
ND,FBALL,2009-2010,50,Sean Oxley,Oxley,Sean,Inside Linebacker,LB,6'2,74,227,JR,"Avon Lake, OH",Avon Lake,OH,Avon Lake,http://www.und.com/sports/m-footbl/mtt/oxley_sean00.html
ND,FBALL,2009-2010,30,Steve Paskorz,Paskorz,Steve,Inside Linebacker,LB,6'1,73,245,SR,"Allison Park, PA",Allison Park,PA,Hampton,http://www.und.com/sports/m-footbl/mtt/paskorz_steve00.html
ND,FBALL,2009-2010,35,Andrew Plaska,Plaska,Andrew,Cornerback,CB,5'11,71,185,JR,"Zeeland, MI",Zeeland,MI,Zeeland West,http://www.und.com/sports/m-footbl/mtt/plaska_andrew00.html
ND,FBALL,2009-2010,36,David Posluszny,Posluszny,David,Inside Linebacker,LB,6'0,72,225,JR,"Aliquippa, PA",Aliquippa,PA,Hopewell,http://www.und.com/sports/m-footbl/mtt/posluszny_david00.html
ND,FBALL,2009-2010,61,Martin Quintana,Quintana,Martin,Defensive End,DE,6'0,72,232,SR,"Berwyn, IL",Berwyn,IL,St. Joseph,http://www.und.com/sports/m-footbl/mtt/quintana_martin00.html
ND,FBALL,2009-2010,83,Mike Ragone,Ragone,Mike,Tight End,TE,6'4,76,250,SR,"Cherry Hill, NJ",Cherry Hill,NJ,Camden Catholic,http://www.und.com/sports/m-footbl/mtt/ragone_mike00.html
ND,FBALL,2009-2010,30,James Redshaw,Redshaw,James,Cornerback,CB,5'9,69,175,SR,"North Huntingdon, PA",North Huntingdon,PA,Norwin,http://www.und.com/sports/m-footbl/mtt/redshaw_james00.html
ND,FBALL,2009-2010,13,Tommy Rees,Rees,Tommy,Quarterback,QB,6'2,74,200,FR,"Lake Forest, IL",Lake Forest,IL,Lake Forest,http://www.und.com/sports/m-footbl/mtt/rees_tommy00.html
ND,FBALL,2009-2010,32,Theo Riddick,Riddick,Theo,Wide Receiver,WR,5'11,71,190,SO,"Manville, NJ",Manville,NJ,Immaculta,http://www.und.com/sports/m-footbl/mtt/riddick_theo00.html
ND,FBALL,2009-2010,78,Trevor Robinson,Robinson,Trevor,Offensive Guard,OL,6'5,77,300,JR,"Elkhorn, NE",Elkhorn,NE,Elkhorn,http://www.und.com/sports/m-footbl/mtt/robinson_trevor00.html
ND,FBALL,2009-2010,77,Matt Romine,Romine,Matt,Offensive Tackle,OL,6'5,77,298,SR,"Tulsa, OK",Tulsa,OK,Union,http://www.und.com/sports/m-footbl/mtt/romine_matt00.html
ND,FBALL,2009-2010,9,Kyle Rudolph,Rudolph,Kyle,Tight End,TE,6'6,78,265,JR,"Cincinnati, OH",Cincinnati,OH,Elder,http://www.und.com/sports/m-footbl/mtt/rudolph_kyle00.html
ND,FBALL,2009-2010,48,David Ruffer,Ruffer,David,Kicker,K,6'1,73,176,SR,"Oakton, VA",Oakton,VA,Gonzaga,http://www.und.com/sports/m-footbl/mtt/ruffer_david00.html
ND,FBALL,2009-2010,33,Chris Salvi,Salvi,Chris,Safety,DB,5'11,71,180,JR,"Lake Forest, IL",Lake Forest,IL,Carmel Catholic,http://www.und.com/sports/m-footbl/mtt/salvi_chris00.html
ND,FBALL,2009-2010,39,Ryan Sheehan,Sheehan,Ryan,Cornerback,CB,5'11,71,177,SR,"Purcellville, VA",Purcellville,VA,Loudown Valley,http://www.und.com/sports/m-footbl/mtt/sheehan_ryan00.html
ND,FBALL,2009-2010,62,Christopher Skubis,Skubis,Christopher,Defensive End,DE,6'2,74,232,SR,"Clarence, NY",Clarence,NY,Clarence,http://www.und.com/sports/m-footbl/mtt/skubis_christopher00.html
ND,FBALL,2009-2010,26,Jamoris Slaughter,Slaughter,Jamoris,Safety,DB,6'0,72,195,JR,"Stone Mountain, GA",Stone Mountain,GA,Tucker,http://www.und.com/sports/m-footbl/mtt/slaughter_jamoris00.html
ND,FBALL,2009-2010,58,Brian Smith,Smith,Brian,Outside Linebacker,LB,6'3,75,234,SR,"Overland Park, KS",Overland Park,KS,St. Thomas Aquinas,http://www.und.com/sports/m-footbl/mtt/smith_brian00.html
ND,FBALL,2009-2010,22,Harrison Smith,Smith,Harrison,Safety,DB,6'2,74,212,SR,"Knoxville, TN",Knoxville,TN,Knoxville Catholic,http://www.und.com/sports/m-footbl/mtt/smith_harrison00.html
ND,FBALL,2009-2010,40,Thomas Smith,Smith,Thomas,Safety,DB,6'1,73,215,SR,"Manchester, CT",Manchester,CT,East Catholic,http://www.und.com/sports/m-footbl/mtt/smith_thomas00.html
ND,FBALL,2009-2010,59,Chris Stewart,Stewart,Chris,Offensive Guard,OL,6'5,77,344,SR,"Spring, TX",Spring,TX,Klein,http://www.und.com/sports/m-footbl/mtt/stewart_chris00.html
ND,FBALL,2009-2010,92,Tyler Stockton,Stockton,Tyler,Nose Guard,DL,6'0,72,290,SO,"Linwood, NJ",Linwood,NJ,Hun School,http://www.und.com/sports/m-footbl/mtt/stockton_tyler01.html
ND,FBALL,2009-2010,40,Nick Tausch,Tausch,Nick,Kicker,K,6'0,72,190,SO,"Plano, TX",Plano,TX,Jesuit,http://www.und.com/sports/m-footbl/mtt/tausch_nick00.html
ND,FBALL,2009-2010,5,Manti Te'o,Te'o,Manti,Inside Linebacker,LB,6'2,74,250,SO,"Laie, HI",Laie,HI,Punahou,http://www.und.com/sports/m-footbl/mtt/teo_manti00.html
ND,FBALL,2009-2010,19,Robby Toma,Toma,Robby,Wide Receiver,WR,5'9,69,175,SO,"Laie, HI",Laie,HI,Punahou,http://www.und.com/sports/m-footbl/mtt/toma_robby00.html
ND,FBALL,2009-2010,35,Ben Turk,Turk,Ben,Punter,P,5'11,71,196,SO,"Davie, FL",Davie,FL,St. Thomas Aquinas,http://www.und.com/sports/m-footbl/mtt/turk_ben00.html
ND,FBALL,2009-2010,14,Brandon Walker,Walker,Brandon,Kicker,K,6'3,75,210,SR,"Findlay, OH",Findlay,OH,Findlay,http://www.und.com/sports/m-footbl/mtt/walker_brandon00.html
ND,FBALL,2009-2010,1,Deion Walker,Walker,Deion,Wide Receiver,WR,6'3,75,195,JR,"Christchurch, VA",Christchurch,VA,Christchurch,http://www.und.com/sports/m-footbl/mtt/walker_deion00.html
ND,FBALL,2009-2010,2,Darrin Walls,Walls,Darrin,Cornerback,CB,6'0,72,185,SR,"Pittsburgh, PA",Pittsburgh,PA,Woodland Hills,http://www.und.com/sports/m-footbl/mtt/walls_darrin00.html
ND,FBALL,2009-2010,66,Chris Watt,Watt,Chris,Offensive Guard,OL,6'3,75,313,SO,"Glen Ellyn, IL",Glen Ellyn,IL,Glenbard West,http://www.und.com/sports/m-footbl/mtt/watt_chris00.html
ND,FBALL,2009-2010,51,Dan Wenger,Wenger,Dan,Center,OL,6'4,76,297,SR,"Coral Springs, FL",Coral Springs,FL,St. Thomas Aquinas,http://www.und.com/sports/m-footbl/mtt/wenger_dan00.html
ND,FBALL,2009-2010,79,Hafis Williams,Williams,Hafis,Nose Guard,DL,6'1,73,290,JR,"Elizabeth, NJ",Elizabeth,NJ,Elizabeth,http://www.und.com/sports/m-footbl/mtt/williams_hafis00.html
