"","Season","Lg","Team","W","L","W-L%","Finish","SRS","ORtg","DRtg","Playoffs","Coaches"
"1","1949-50","NBA","Chicago Stags*","40","28",".588","4","2.06","","","Lost Central Division Semifinals","P. Brownstein (40-28)"
"2","1948-49","BAA","Chicago Stags*","38","22",".633","3","3.73","","","Lost Western Division Semifinals","H. Olsen (28-21), P. Brownstein (10-1)"
"3","1947-48","BAA","Chicago Stags*","28","20",".583","3","2.66","","","Lost Semifinals","H. Olsen (28-20)"
"4","1946-47","BAA","Chicago Stags*","39","22",".639","1","3.34","","","Lost Finals","H. Olsen (39-22)"
