unitid,awlevel,crace15,crace16,cipcode
100654,5,32,3,"01000"
100654,5,6,6,"04000"
100654,5,74,60,"05000"
100654,5,8,4,"06000"
100654,5,19,11,"07000"
100654,5,36,137,"08000"
100654,5,141,1,"09000"
100654,5,1,1,"15000"
100654,5,1,1,"17000"
100654,5,8,0,"19000"
100654,5,4,5,"20000"
100654,5,1,10,"21000"
100654,5,30,14,"22000"
100654,5,361,253,"99000"
100654,7,21,2,"01000"
100654,7,0,1,"02000"
100654,7,5,3,"04000"
100654,7,40,16,"05000"
100654,7,2,0,"06000"
100654,7,6,0,"07000"
100654,7,7,80,"08000"
100654,7,6,0,"09000"
100654,7,0,4,"15000"
100654,7,1,17,"16000"
100654,7,0,6,"17000"
100654,7,0,4,"19000"
100654,7,4,1,"20000"
100654,7,1,3,"21000"
100654,7,16,3,"22000"
100654,7,109,140,"99000"
101709,5,5,4,"04000"
101709,5,100,70,"05000"
101709,5,12,5,"06000"
101709,5,35,103,"08000"
101709,5,13,23,"10000"
101709,5,0,2,"11000"
101709,5,3,25,"12000"
101709,5,0,14,"13000"
101709,5,3,9,"15000"
101709,5,2,4,"17000"
101709,5,2,4,"19000"
101709,5,4,7,"20000"
101709,5,1,22,"21000"
101709,5,18,7,"22000"
101709,5,1,1,"49000"
101709,5,199,300,"99000"
101709,7,2,0,"06000"
101709,7,39,70,"08000"
101709,7,4,0,"10000"
101709,7,0,8,"12000"
101709,7,1,5,"15000"
101709,7,0,3,"17000"
101709,7,2,1,"22000"
101709,7,48,87,"99000"
100724,5,6,4,"04000"
100724,5,55,55,"05000"
100724,5,4,3,"06000"
100724,5,17,19,"07000"
100724,5,35,171,"08000"
100724,5,18,9,"10000"
100724,5,0,2,"11000"
100724,5,3,9,"15000"
100724,5,5,3,"17000"
100724,5,4,3,"19000"
100724,5,7,15,"20000"
100724,5,39,79,"21000"
100724,5,21,14,"22000"
100724,5,214,386,"99000"
100724,7,2,7,"04000"
100724,7,55,144,"08000"
100724,7,5,7,"15000"
100724,7,1,7,"16000"
100724,7,7,4,"22000"
100724,7,70,169,"99000"
100812,5,0,4,"04000"
100812,5,104,53,"05000"
100812,5,7,0,"07000"
100812,5,59,75,"08000"
100812,5,0,2,"10000"
100812,5,1,4,"12000"
100812,5,4,4,"14000"
100812,5,2,5,"15000"
100812,5,4,3,"17000"
100812,5,21,0,"19000"
100812,5,7,12,"20000"
100812,5,15,2,"21000"
100812,5,10,18,"22000"
100812,5,9,1,"23000"
100812,5,243,183,"99000"
100858,5,212,49,"01000"
100858,5,189,20,"02000"
100858,5,60,34,"04000"
100858,5,474,284,"05000"
100858,5,15,36,"06000"
100858,5,101,370,"08000"
100858,5,455,40,"09000"
100858,5,27,45,"10000"
100858,5,6,37,"11000"
100858,5,75,94,"12000"
100858,5,1,125,"13000"
100858,5,22,67,"15000"
100858,5,11,8,"17000"
100858,5,63,8,"19000"
100858,5,20,40,"20000"
100858,5,48,32,"21000"
100858,5,50,51,"22000"
100858,5,3,5,"49000"
100858,5,1832,1345,"99000"
100858,7,63,8,"01000"
100858,7,2,0,"02000"
100858,7,12,5,"04000"
100858,7,21,9,"05000"
100858,7,1,0,"06000"
100858,7,56,163,"08000"
100858,7,56,4,"09000"
100858,7,1,3,"10000"
100858,7,0,5,"11000"
100858,7,13,27,"12000"
100858,7,3,11,"13000"
100858,7,8,21,"15000"
100858,7,3,1,"17000"
100858,7,5,2,"19000"
100858,7,7,2,"20000"
100858,7,8,12,"22000"
100858,7,259,273,"99000"
100858,9,20,0,"01000"
100858,9,9,3,"04000"
100858,9,28,14,"08000"
100858,9,9,0,"09000"
100858,9,3,11,"15000"
100858,9,3,0,"17000"
100858,9,0,1,"19000"
100858,9,3,4,"20000"
100858,9,3,3,"22000"
100858,9,78,36,"99000"
100858,10,88,27,"12180"
100858,10,88,27,"99000"
100937,5,19,12,"04000"
100937,5,48,28,"05000"
100937,5,9,24,"08000"
100937,5,9,12,"10000"
100937,5,0,1,"11000"
100937,5,11,4,"15000"
100937,5,1,2,"17000"
100937,5,8,2,"19000"
100937,5,4,5,"20000"
100937,5,16,13,"22000"
100937,5,10,4,"49000"
100937,5,135,107,"99000"
101879,5,0,4,"02000"
101879,5,19,18,"04000"
101879,5,117,84,"05000"
101879,5,5,7,"06000"
101879,5,51,127,"08000"
101879,5,25,17,"10000"
101879,5,1,45,"12000"
101879,5,0,15,"13000"
101879,5,8,22,"15000"
101879,5,3,2,"17000"
101879,5,15,5,"19000"
101879,5,5,5,"20000"
101879,5,16,46,"21000"
101879,5,36,25,"22000"
101879,5,301,422,"99000"
101879,7,5,0,"04000"
101879,7,12,3,"05000"
101879,7,65,161,"08000"
101879,7,82,164,"99000"
101435,5,8,3,"04000"
101435,5,18,11,"05000"
101435,5,6,14,"08000"
101435,5,2,4,"10000"
101435,5,0,1,"12000"
101435,5,6,4,"15000"
101435,5,2,2,"17000"
101435,5,3,0,"19000"
101435,5,1,5,"20000"
101435,5,0,4,"21000"
101435,5,6,8,"22000"
101435,5,1,7,"23000"
101435,5,53,63,"99000"
101480,5,13,20,"04000"
101480,5,129,95,"05000"
101480,5,1,1,"07000"
101480,5,62,207,"08000"
101480,5,8,6,"10000"
101480,5,1,2,"11000"
101480,5,5,59,"12000"
101480,5,3,12,"13000"
101480,5,4,24,"15000"
101480,5,3,7,"17000"
101480,5,1,0,"18000"
101480,5,5,1,"19000"
101480,5,10,21,"20000"
101480,5,32,23,"21000"
101480,5,75,45,"22000"
101480,5,4,3,"49000"
101480,5,356,526,"99000"
101480,7,7,2,"04000"
101480,7,23,9,"05000"
101480,7,34,107,"08000"
101480,7,0,1,"10000"
101480,7,1,15,"15000"
101480,7,0,6,"16000"
101480,7,0,7,"17000"
101480,7,31,9,"21000"
101480,7,6,1,"22000"
101480,7,1,1,"49000"
101480,7,103,158,"99000"
101541,5,0,4,"02000"
101541,5,0,4,"04000"
101541,5,0,7,"05000"
101541,5,0,15,"08000"
101541,5,0,5,"10000"
101541,5,0,7,"13000"
101541,5,0,3,"15000"
101541,5,0,2,"17000"
101541,5,0,3,"19000"
101541,5,0,6,"20000"
101541,5,0,5,"22000"
101541,5,0,61,"99000"
101587,5,7,7,"04000"
101587,5,48,22,"05000"
101587,5,16,22,"08000"
101587,5,0,3,"10000"
101587,5,2,0,"12000"
101587,5,0,3,"15000"
101587,5,2,0,"17000"
101587,5,3,0,"19000"
101587,5,11,12,"22000"
101587,5,89,69,"99000"
101587,7,20,56,"08000"
101587,7,20,56,"99000"
101675,5,4,5,"04000"
101675,5,21,45,"05000"
101675,5,3,0,"06000"
101675,5,4,12,"08000"
101675,5,1,6,"15000"
101675,5,1,1,"17000"
101675,5,5,12,"21000"
101675,5,14,12,"22000"
101675,5,53,93,"99000"
101693,5,0,3,"04000"
101693,5,11,9,"05000"
101693,5,1,19,"08000"
101693,5,8,1,"10000"
101693,5,3,18,"12000"
101693,5,1,6,"15000"
101693,5,3,4,"17000"
101693,5,2,6,"20000"
101693,5,11,7,"22000"
101693,5,11,0,"23000"
101693,5,51,73,"99000"
101912,5,8,11,"04000"
101912,5,13,8,"05000"
101912,5,1,0,"06000"
101912,5,6,20,"08000"
101912,5,2,3,"10000"
101912,5,0,7,"13000"
101912,5,3,0,"15000"
101912,5,0,2,"17000"
101912,5,3,1,"19000"
101912,5,2,4,"20000"
101912,5,0,4,"21000"
101912,5,5,3,"22000"
101912,5,28,5,"23000"
101912,5,3,1,"49000"
101912,5,74,69,"99000"
102049,5,0,4,"02000"
102049,5,9,8,"04000"
102049,5,44,45,"05000"
102049,5,0,1,"06000"
102049,5,15,61,"08000"
102049,5,7,8,"10000"
102049,5,2,5,"11000"
102049,5,80,82,"12000"
102049,5,0,10,"13000"
102049,5,0,2,"14000"
102049,5,7,8,"15000"
102049,5,3,5,"17000"
102049,5,1,0,"19000"
102049,5,6,7,"20000"
102049,5,3,1,"21000"
102049,5,20,12,"22000"
102049,5,52,5,"23000"
102049,5,8,4,"49000"
102049,5,257,268,"99000"
102049,7,0,1,"04000"
102049,7,34,11,"05000"
102049,7,7,25,"08000"
102049,7,0,1,"10000"
102049,7,1,1,"15000"
102049,7,1,0,"17000"
102049,7,1,1,"22000"
102049,7,3,1,"23000"
102049,7,47,41,"99000"
102049,10,190,40,"14011"
102049,10,190,40,"99000"
102261,5,0,9,"08000"
102261,5,17,2,"23000"
102261,5,17,11,"99000"
102261,7,1,2,"23000"
102261,7,1,2,"99000"
102234,5,11,5,"04000"
102234,5,15,13,"05000"
102234,5,9,9,"06000"
102234,5,1,4,"08000"
102234,5,1,0,"09000"
102234,5,1,0,"10000"
102234,5,1,0,"14000"
102234,5,6,7,"15000"
102234,5,6,0,"19000"
102234,5,6,13,"20000"
102234,5,24,11,"22000"
102234,5,4,1,"49000"
102234,5,85,63,"99000"
102270,5,3,1,"04000"
102270,5,22,29,"05000"
102270,5,10,15,"08000"
102270,5,1,0,"10000"
102270,5,2,4,"15000"
102270,5,3,2,"17000"
102270,5,2,2,"19000"
102270,5,7,27,"22000"
102270,5,50,80,"99000"
102298,5,7,9,"04000"
102298,5,1,22,"08000"
102298,5,0,1,"10000"
102298,5,0,5,"15000"
102298,5,4,3,"17000"
102298,5,3,2,"19000"
102298,5,4,7,"20000"
102298,5,7,16,"21000"
102298,5,12,15,"22000"
102298,5,38,80,"99000"
102368,5,18,23,"04000"
102368,5,309,104,"05000"
102368,5,10,19,"06000"
102368,5,26,12,"07000"
102368,5,42,140,"08000"
102368,5,7,0,"09000"
102368,5,8,4,"10000"
102368,5,8,60,"12000"
102368,5,3,12,"15000"
102368,5,4,4,"17000"
102368,5,6,6,"19000"
102368,5,15,14,"20000"
102368,5,112,60,"21000"
102368,5,50,21,"22000"
102368,5,618,479,"99000"
102368,7,270,28,"05000"
102368,7,67,114,"08000"
102368,7,86,17,"21000"
102368,7,48,2,"22000"
102368,7,471,161,"99000"
102322,5,68,22,"05000"
102322,5,11,0,"07000"
102322,5,7,48,"08000"
102322,5,1,3,"15000"
102322,5,7,1,"19000"
102322,5,7,3,"20000"
102322,5,20,5,"21000"
102322,5,37,8,"22000"
102322,5,158,90,"99000"
102322,7,31,5,"05000"
102322,7,25,83,"08000"
102322,7,0,5,"15000"
102322,7,23,12,"21000"
102322,7,1,3,"22000"
102322,7,80,108,"99000"
102359,5,128,22,"05000"
102359,5,39,2,"07000"
102359,5,1,11,"08000"
102359,5,0,4,"15000"
102359,5,2,2,"17000"
102359,5,5,4,"20000"
102359,5,65,14,"21000"
102359,5,37,20,"22000"
102359,5,277,79,"99000"
102359,7,65,11,"05000"
102359,7,53,77,"08000"
102359,7,95,26,"21000"
102359,7,213,114,"99000"
102377,5,49,29,"01000"
102377,5,14,4,"02000"
102377,5,18,20,"04000"
102377,5,44,37,"05000"
102377,5,27,64,"08000"
102377,5,56,7,"09000"
102377,5,4,58,"12000"
102377,5,6,21,"13000"
102377,5,6,11,"15000"
102377,5,7,8,"17000"
102377,5,2,1,"19000"
102377,5,8,18,"21000"
102377,5,16,28,"22000"
102377,5,257,306,"99000"
102377,7,7,0,"01000"
102377,7,1,0,"02000"
102377,7,3,4,"04000"
102377,7,7,33,"08000"
102377,7,11,0,"09000"
102377,7,3,0,"12000"
102377,7,2,2,"13000"
102377,7,0,1,"15000"
102377,7,2,0,"19000"
102377,7,36,40,"99000"
102377,10,26,16,"12180"
102377,10,26,16,"99000"
100751,5,7,11,"03000"
100751,5,48,34,"04000"
100751,5,375,175,"05000"
100751,5,123,146,"06000"
100751,5,4,3,"07000"
100751,5,68,243,"08000"
100751,5,197,27,"09000"
100751,5,24,43,"10000"
100751,5,3,10,"11000"
100751,5,39,103,"12000"
100751,5,1,121,"13000"
100751,5,19,7,"14000"
100751,5,29,40,"15000"
100751,5,0,3,"16000"
100751,5,8,10,"17000"
100751,5,37,9,"19000"
100751,5,27,39,"20000"
100751,5,27,68,"21000"
100751,5,125,50,"22000"
100751,5,5,9,"49000"
100751,5,1166,1151,"99000"
100751,7,6,3,"03000"
100751,7,10,6,"04000"
100751,7,94,19,"05000"
100751,7,13,10,"06000"
100751,7,2,2,"07000"
100751,7,94,299,"08000"
100751,7,27,2,"09000"
100751,7,8,6,"10000"
100751,7,1,5,"11000"
100751,7,2,18,"12000"
100751,7,0,8,"13000"
100751,7,23,1,"14000"
100751,7,8,5,"15000"
100751,7,15,38,"16000"
100751,7,2,0,"17000"
100751,7,4,3,"19000"
100751,7,5,1,"20000"
100751,7,37,72,"21000"
100751,7,6,5,"22000"
100751,7,357,503,"99000"
100751,9,5,1,"05000"
100751,9,32,29,"08000"
100751,9,5,0,"09000"
100751,9,0,3,"15000"
100751,9,2,1,"17000"
100751,9,4,0,"19000"
100751,9,7,2,"20000"
100751,9,2,1,"21000"
100751,9,5,1,"22000"
100751,9,62,38,"99000"
100751,10,127,35,"14011"
100751,10,127,35,"99000"
100663,5,33,16,"04000"
100663,5,122,71,"05000"
100663,5,3,11,"06000"
100663,5,13,6,"07000"
100663,5,37,185,"08000"
100663,5,55,6,"09000"
100663,5,8,10,"10000"
100663,5,2,5,"11000"
100663,5,72,270,"12000"
100663,5,13,23,"15000"
100663,5,5,3,"17000"
100663,5,16,8,"19000"
100663,5,19,22,"20000"
100663,5,31,46,"21000"
100663,5,46,20,"22000"
100663,5,12,10,"49000"
100663,5,487,712,"99000"
100663,7,11,1,"04000"
100663,7,65,18,"05000"
100663,7,4,1,"07000"
100663,7,100,465,"08000"
100663,7,11,1,"09000"
100663,7,33,175,"12000"
100663,7,1,7,"15000"
100663,7,1,2,"17000"
100663,7,6,1,"19000"
100663,7,2,3,"20000"
100663,7,3,0,"21000"
100663,7,4,6,"22000"
100663,7,241,680,"99000"
100663,8,42,109,"90990"
100663,8,42,109,"99000"
100663,9,15,3,"04000"
100663,9,0,6,"12000"
100663,9,2,0,"19000"
100663,9,17,9,"99000"
100663,10,55,12,"12040"
100663,10,147,27,"12060"
100663,10,27,4,"12091"
100663,10,229,43,"99000"
100706,5,2,0,"03000"
100706,5,11,10,"04000"
100706,5,68,75,"05000"
100706,5,1,17,"08000"
100706,5,53,4,"09000"
100706,5,1,6,"10000"
100706,5,4,1,"11000"
100706,5,13,92,"12000"
100706,5,5,11,"15000"
100706,5,5,5,"17000"
100706,5,8,4,"19000"
100706,5,6,7,"20000"
100706,5,1,6,"21000"
100706,5,16,13,"22000"
100706,5,194,251,"99000"
100706,7,6,1,"04000"
100706,7,5,1,"05000"
100706,7,4,3,"07000"
100706,7,14,1,"09000"
100706,7,0,7,"12000"
100706,7,1,3,"15000"
100706,7,0,1,"17000"
100706,7,2,2,"19000"
100706,7,3,0,"22000"
100706,7,59,31,"49000"
100706,7,94,50,"99000"
100706,9,8,0,"09000"
100706,9,1,0,"19000"
100706,9,9,0,"99000"
100706,10,16,0,"12060"
100706,10,16,0,"99000"
102094,5,23,15,"04000"
102094,5,113,55,"05000"
102094,5,7,6,"07000"
102094,5,38,156,"08000"
102094,5,65,8,"09000"
102094,5,12,20,"10000"
102094,5,1,1,"11000"
102094,5,19,118,"12000"
102094,5,11,25,"15000"
102094,5,3,0,"17000"
102094,5,20,5,"19000"
102094,5,20,30,"20000"
102094,5,64,25,"22000"
102094,5,396,464,"99000"
102094,7,4,1,"04000"
102094,7,23,7,"05000"
102094,7,42,130,"08000"
102094,7,1,8,"12000"
102094,7,1,5,"15000"
102094,7,8,10,"20000"
102094,7,3,2,"21000"
102094,7,3,2,"22000"
102094,7,85,165,"99000"
102094,10,49,7,"12060"
102094,10,49,7,"99000"
102669,5,1,0,"05000"
102669,5,1,0,"99000"
102669,7,1,2,"49000"
102669,7,1,2,"99000"
103440,5,1,3,"08000"
103440,5,1,3,"99000"
102614,5,18,7,"01000"
102614,5,1,0,"03000"
102614,5,11,19,"04000"
102614,5,14,12,"05000"
102614,5,5,7,"06000"
102614,5,11,23,"08000"
102614,5,30,2,"09000"
102614,5,4,10,"10000"
102614,5,0,3,"11000"
102614,5,0,1,"13000"
102614,5,1,4,"15000"
102614,5,5,0,"17000"
102614,5,10,4,"19000"
102614,5,2,3,"20000"
102614,5,3,1,"21000"
102614,5,6,15,"22000"
102614,5,121,111,"99000"
102614,7,6,1,"01000"
102614,7,9,4,"04000"
102614,7,3,3,"05000"
102614,7,7,12,"08000"
102614,7,9,0,"09000"
102614,7,1,2,"15000"
102614,7,0,1,"17000"
102614,7,12,2,"19000"
102614,7,1,0,"49000"
102614,7,48,25,"99000"
102614,8,1,1,"90990"
102614,8,1,1,"99000"
103778,7,612,200,"05000"
103778,7,612,200,"99000"
104717,5,8,4,"04000"
104717,5,22,8,"05000"
104717,5,25,51,"08000"
104717,5,9,5,"10000"
104717,5,3,6,"15000"
104717,5,5,0,"17000"
104717,5,4,1,"19000"
104717,5,29,21,"22000"
104717,5,33,3,"23000"
104717,5,138,99,"99000"
104151,5,59,36,"01000"
104151,5,90,35,"02000"
104151,5,67,42,"04000"
104151,5,826,358,"05000"
104151,5,122,124,"06000"
104151,5,40,21,"07000"
104151,5,209,613,"08000"
104151,5,348,24,"09000"
104151,5,82,124,"10000"
104151,5,12,32,"11000"
104151,5,36,250,"12000"
104151,5,3,136,"13000"
104151,5,33,30,"15000"
104151,5,24,16,"17000"
104151,5,43,12,"19000"
104151,5,63,76,"20000"
104151,5,123,186,"21000"
104151,5,204,132,"22000"
104151,5,9,11,"49000"
104151,5,2393,2258,"99000"
104151,7,12,1,"01000"
104151,7,6,0,"02000"
104151,7,16,9,"04000"
104151,7,199,75,"05000"
104151,7,7,9,"06000"
104151,7,152,380,"08000"
104151,7,81,4,"09000"
104151,7,30,37,"10000"
104151,7,0,8,"11000"
104151,7,10,45,"12000"
104151,7,2,12,"13000"
104151,7,12,21,"15000"
104151,7,0,4,"16000"
104151,7,4,1,"17000"
104151,7,11,3,"19000"
104151,7,9,2,"20000"
104151,7,78,100,"21000"
104151,7,34,22,"22000"
104151,7,5,11,"49000"
104151,7,668,744,"99000"
104151,9,7,4,"04000"
104151,9,9,0,"05000"
104151,9,32,36,"08000"
104151,9,8,1,"09000"
104151,9,1,0,"11000"
104151,9,3,0,"15000"
104151,9,2,0,"17000"
104151,9,12,1,"19000"
104151,9,5,5,"20000"
104151,9,6,2,"22000"
104151,9,85,49,"99000"
104151,10,90,41,"14011"
104151,10,90,41,"99000"
105330,5,32,9,"01000"
105330,5,1,10,"02000"
105330,5,2,0,"03000"
105330,5,35,37,"04000"
105330,5,152,74,"05000"
105330,5,43,63,"06000"
105330,5,19,6,"07000"
105330,5,95,189,"08000"
105330,5,78,5,"09000"
105330,5,37,39,"10000"
105330,5,2,11,"11000"
105330,5,20,68,"12000"
105330,5,0,36,"13000"
105330,5,1,16,"14000"
105330,5,22,13,"15000"
105330,5,3,3,"17000"
105330,5,54,16,"19000"
105330,5,16,26,"20000"
105330,5,92,55,"21000"
105330,5,45,41,"22000"
105330,5,0,3,"49000"
105330,5,749,720,"99000"
105330,7,3,0,"01000"
105330,7,5,4,"04000"
105330,7,15,1,"05000"
105330,7,105,114,"08000"
105330,7,7,7,"10000"
105330,7,0,6,"13000"
105330,7,8,11,"15000"
105330,7,2,2,"17000"
105330,7,6,3,"19000"
105330,7,6,3,"20000"
105330,7,17,3,"21000"
105330,7,16,13,"22000"
105330,7,190,167,"99000"
105330,9,2,0,"04000"
105330,9,13,8,"08000"
105330,9,0,1,"22000"
105330,9,15,9,"99000"
104179,5,129,90,"01000"
104179,5,67,31,"02000"
104179,5,14,10,"03000"
104179,5,89,61,"04000"
104179,5,363,153,"05000"
104179,5,60,60,"06000"
104179,5,50,11,"07000"
104179,5,97,332,"08000"
104179,5,306,30,"09000"
104179,5,42,108,"10000"
104179,5,17,46,"11000"
104179,5,79,210,"12000"
104179,5,1,100,"13000"
104179,5,47,73,"15000"
104179,5,17,9,"17000"
104179,5,77,25,"19000"
104179,5,48,61,"20000"
104179,5,67,46,"21000"
104179,5,169,140,"22000"
104179,5,28,35,"49000"
104179,5,1767,1631,"99000"
104179,7,35,13,"01000"
104179,7,9,4,"02000"
104179,7,15,5,"03000"
104179,7,44,12,"04000"
104179,7,75,15,"05000"
104179,7,3,7,"06000"
104179,7,23,4,"07000"
104179,7,124,331,"08000"
104179,7,77,5,"09000"
104179,7,18,21,"10000"
104179,7,3,9,"11000"
104179,7,29,70,"12000"
104179,7,1,32,"13000"
104179,7,29,32,"15000"
104179,7,15,58,"16000"
104179,7,4,0,"17000"
104179,7,71,11,"19000"
104179,7,2,6,"20000"
104179,7,28,12,"21000"
104179,7,31,19,"22000"
104179,7,636,666,"99000"
104179,9,17,4,"01000"
104179,9,2,2,"03000"
104179,9,41,9,"04000"
104179,9,3,0,"05000"
104179,9,1,0,"07000"
104179,9,28,21,"08000"
104179,9,16,1,"09000"
104179,9,6,5,"10000"
104179,9,0,3,"11000"
104179,9,4,2,"12000"
104179,9,3,5,"15000"
104179,9,2,0,"17000"
104179,9,38,5,"19000"
104179,9,5,6,"20000"
104179,9,19,11,"22000"
104179,9,185,74,"99000"
104179,10,64,22,"12060"
104179,10,97,34,"14011"
104179,10,161,56,"99000"
106485,5,39,4,"01000"
106485,5,3,5,"04000"
106485,5,29,12,"05000"
106485,5,22,59,"08000"
106485,5,5,3,"10000"
106485,5,1,1,"11000"
106485,5,0,9,"15000"
106485,5,0,5,"17000"
106485,5,3,0,"19000"
106485,5,1,3,"20000"
106485,5,9,2,"22000"
106485,5,3,1,"49000"
106485,5,115,104,"99000"
106412,5,11,4,"01000"
106412,5,4,9,"04000"
106412,5,38,27,"05000"
106412,5,37,116,"08000"
106412,5,2,1,"10000"
106412,5,0,12,"13000"
106412,5,2,5,"15000"
106412,5,1,4,"17000"
106412,5,5,2,"19000"
106412,5,5,5,"20000"
106412,5,19,24,"21000"
106412,5,16,10,"22000"
106412,5,1,1,"49000"
106412,5,141,220,"99000"
106306,5,1,5,"08000"
106306,5,32,14,"22000"
106306,5,1,0,"23000"
106306,5,34,19,"99000"
106342,5,0,5,"04000"
106342,5,8,3,"05000"
106342,5,4,2,"07000"
106342,5,4,19,"08000"
106342,5,1,0,"10000"
106342,5,0,2,"12000"
106342,5,1,5,"15000"
106342,5,1,0,"17000"
106342,5,2,0,"19000"
106342,5,1,4,"20000"
106342,5,2,1,"21000"
106342,5,4,1,"22000"
106342,5,28,42,"99000"
106467,5,18,2,"01000"
106467,5,14,7,"04000"
106467,5,42,23,"05000"
106467,5,2,2,"06000"
106467,5,4,4,"07000"
106467,5,25,63,"08000"
106467,5,6,0,"09000"
106467,5,1,1,"10000"
106467,5,2,20,"12000"
106467,5,4,9,"15000"
106467,5,6,2,"17000"
106467,5,9,1,"19000"
106467,5,2,4,"20000"
106467,5,18,8,"21000"
106467,5,32,10,"22000"
106467,5,185,156,"99000"
106467,7,7,29,"08000"
106467,7,7,29,"99000"
106458,5,46,8,"01000"
106458,5,21,3,"04000"
106458,5,116,72,"05000"
106458,5,20,15,"06000"
106458,5,9,2,"07000"
106458,5,70,238,"08000"
106458,5,4,1,"09000"
106458,5,11,15,"10000"
106458,5,0,3,"11000"
106458,5,10,29,"12000"
106458,5,6,21,"15000"
106458,5,4,3,"17000"
106458,5,5,0,"19000"
106458,5,2,4,"20000"
106458,5,0,14,"21000"
106458,5,46,40,"22000"
106458,5,370,468,"99000"
106458,7,8,0,"04000"
106458,7,13,3,"05000"
106458,7,1,0,"06000"
106458,7,64,131,"08000"
106458,7,0,5,"12000"
106458,7,3,15,"15000"
106458,7,2,1,"17000"
106458,7,3,0,"19000"
106458,7,2,9,"20000"
106458,7,7,8,"22000"
106458,7,2,0,"49000"
106458,7,105,172,"99000"
106704,5,9,7,"04000"
106704,5,84,61,"05000"
106704,5,3,4,"06000"
106704,5,66,184,"08000"
106704,5,4,0,"09000"
106704,5,6,22,"10000"
106704,5,2,2,"11000"
106704,5,24,85,"12000"
106704,5,0,20,"13000"
106704,5,5,15,"15000"
106704,5,11,10,"17000"
106704,5,13,5,"19000"
106704,5,3,2,"21000"
106704,5,37,42,"22000"
106704,5,267,459,"99000"
106704,7,2,0,"04000"
106704,7,7,2,"05000"
106704,7,28,109,"08000"
106704,7,1,1,"10000"
106704,7,1,0,"11000"
106704,7,1,11,"12000"
106704,7,0,10,"13000"
106704,7,1,6,"15000"
106704,7,0,2,"17000"
106704,7,1,0,"19000"
106704,7,27,32,"20000"
106704,7,6,3,"22000"
106704,7,75,176,"99000"
106713,5,10,7,"23000"
106713,5,10,7,"99000"
107558,5,4,4,"04000"
107558,5,26,15,"05000"
107558,5,8,19,"08000"
107558,5,1,3,"10000"
107558,5,1,7,"12000"
107558,5,1,2,"15000"
107558,5,1,0,"17000"
107558,5,2,0,"19000"
107558,5,3,6,"20000"
107558,5,2,1,"22000"
107558,5,0,1,"23000"
107558,5,4,0,"49000"
107558,5,53,58,"99000"
107071,5,9,2,"04000"
107071,5,43,32,"05000"
107071,5,2,1,"06000"
107071,5,1,0,"07000"
107071,5,43,110,"08000"
107071,5,5,0,"09000"
107071,5,1,4,"10000"
107071,5,0,1,"11000"
107071,5,0,26,"12000"
107071,5,2,11,"15000"
107071,5,4,3,"19000"
107071,5,0,4,"20000"
107071,5,8,19,"21000"
107071,5,18,12,"22000"
107071,5,136,225,"99000"
107071,7,5,0,"05000"
107071,7,19,51,"08000"
107071,7,0,6,"15000"
107071,7,5,4,"21000"
107071,7,2,2,"22000"
107071,7,31,63,"99000"
107080,5,12,13,"04000"
107080,5,30,18,"05000"
107080,5,3,6,"08000"
107080,5,3,11,"10000"
107080,5,0,3,"11000"
107080,5,5,9,"15000"
107080,5,2,1,"17000"
107080,5,17,2,"19000"
107080,5,9,16,"20000"
107080,5,21,6,"22000"
107080,5,102,85,"99000"
107141,5,10,0,"02000"
107141,5,1,5,"04000"
107141,5,11,4,"05000"
107141,5,9,1,"06000"
107141,5,11,26,"08000"
107141,5,10,0,"09000"
107141,5,1,3,"10000"
107141,5,0,6,"13000"
107141,5,5,4,"15000"
107141,5,2,0,"19000"
107141,5,4,2,"20000"
107141,5,4,1,"22000"
107141,5,68,52,"99000"
106245,5,14,16,"04000"
106245,5,69,37,"05000"
106245,5,12,14,"06000"
106245,5,6,2,"07000"
106245,5,22,89,"08000"
106245,5,13,0,"09000"
106245,5,10,20,"10000"
106245,5,4,4,"12000"
106245,5,6,38,"15000"
106245,5,1,1,"17000"
106245,5,9,6,"19000"
106245,5,30,25,"20000"
106245,5,19,18,"21000"
106245,5,52,56,"22000"
106245,5,3,2,"49000"
106245,5,270,328,"99000"
106245,7,24,5,"05000"
106245,7,11,52,"08000"
106245,7,1,1,"15000"
106245,7,18,47,"21000"
106245,7,54,105,"99000"
106245,10,47,34,"14011"
106245,10,47,34,"99000"
107512,5,9,6,"04000"
107512,5,47,30,"05000"
107512,5,5,4,"06000"
107512,5,18,61,"08000"
107512,5,11,15,"10000"
107512,5,0,5,"12000"
107512,5,0,3,"13000"
107512,5,8,11,"15000"
107512,5,0,3,"16000"
107512,5,0,1,"17000"
107512,5,9,6,"19000"
107512,5,5,9,"20000"
107512,5,23,28,"22000"
107512,5,5,0,"23000"
107512,5,140,182,"99000"
107512,7,8,22,"08000"
107512,7,0,2,"15000"
107512,7,6,2,"22000"
107512,7,14,26,"99000"
107600,5,15,13,"05000"
107600,5,6,13,"08000"
107600,5,0,1,"11000"
107600,5,1,5,"13000"
107600,5,0,2,"15000"
107600,5,0,1,"20000"
107600,5,3,6,"21000"
107600,5,4,1,"22000"
107600,5,29,42,"99000"
107983,5,0,1,"01000"
107983,5,8,2,"04000"
107983,5,43,22,"05000"
107983,5,3,4,"06000"
107983,5,39,72,"08000"
107983,5,1,3,"10000"
107983,5,2,2,"11000"
107983,5,2,10,"15000"
107983,5,2,2,"17000"
