"","League","Season","GameDate","GameID","BoxScoreURL","PlayByPlayURL","HomeNameFull","HomeName3","AwayNameFull","AwayName3","HaveBoxScore","HavePlayByPlay","AnalyzedPlayByPlay","Source","Season.Type"
"279","NBA","2010-2011",2010-12-03,"20101203MINSAS","http://www.nba.com/games/20101203/MINSAS/boxscore.html","http://www.nba.com/games/20101203/MINSAS/gameinfo.html","San Antonio Spurs","SAS","Minnesota Timberwolves","MIN","NULL","2010-12-04 12:56:45","2010-12-05 11:14:38","Basketball Value","Regular Season"
"280","NBA","2010-2011",2010-12-03,"20101203NJNCHA","http://www.nba.com/games/20101203/NJNCHA/boxscore.html","http://www.nba.com/games/20101203/NJNCHA/gameinfo.html","Charlotte Bobcats","CHA","New Jersey Nets","NJN","NULL","2010-12-03 22:40:30","2010-12-03 22:46:49","Basketball Value","Regular Season"
"281","NBA","2010-2011",2010-12-03,"20101203NYKNOH","http://www.nba.com/games/20101203/NYKNOH/boxscore.html","http://www.nba.com/games/20101203/NYKNOH/gameinfo.html","New Orleans Hornets","NOH","New York Knicks","NYK","NULL","2010-12-03 22:40:37","2010-12-03 22:47:37","Basketball Value","Regular Season"
"282","NBA","2010-2011",2010-12-03,"20101203OKCTOR","http://www.nba.com/games/20101203/OKCTOR/boxscore.html","http://www.nba.com/games/20101203/OKCTOR/gameinfo.html","Toronto Raptors","TOR","Oklahoma City Thunder","OKC","NULL","2010-12-03 22:40:43","2010-12-03 22:47:43","Basketball Value","Regular Season"
"283","NBA","2010-2011",2010-12-03,"20101203ORLDET","http://www.nba.com/games/20101203/ORLDET/boxscore.html","http://www.nba.com/games/20101203/ORLDET/gameinfo.html","Detroit Pistons","DET","Orlando Magic","ORL","NULL","2010-12-03 22:40:50","2010-12-03 22:47:46","Basketball Value","Regular Season"
"284","NBA","2010-2011",2010-12-03,"20101203PHIATL","http://www.nba.com/games/20101203/PHIATL/boxscore.html","http://www.nba.com/games/20101203/PHIATL/gameinfo.html","Atlanta Hawks","ATL","Philadelphia 76ers","PHI","NULL","2010-12-03 22:40:57","2010-12-03 22:48:24","Basketball Value","Regular Season"
"285","NBA","2010-2011",2010-12-03,"20101203PORWAS","http://www.nba.com/games/20101203/PORWAS/boxscore.html","http://www.nba.com/games/20101203/PORWAS/gameinfo.html","Washington Wizards","WAS","Portland Trailblazers","POR","NULL","2010-12-03 22:41:04","2010-12-03 22:48:59","Basketball Value","Regular Season"
"286","NBA","2010-2011",2010-12-03,"20101203SACLAL","http://www.nba.com/games/20101203/SACLAL/boxscore.html","http://www.nba.com/games/20101203/SACLAL/gameinfo.html","Los Angeles Lakers","LAL","Sacramento Kings","SAC","NULL","2010-12-04 12:56:52","2010-12-05 11:14:43","Basketball Value","Regular Season"
"287","NBA","2010-2011",2010-12-04,"20101204ATLMIA","http://www.nba.com/games/20101204/ATLMIA/boxscore.html","http://www.nba.com/games/20101204/ATLMIA/gameinfo.html","Miami Heat","MIA","Atlanta Hawks","ATL","NULL","2010-12-05 11:16:58","2010-12-05 11:44:14","Basketball Value","Regular Season"
"288","NBA","2010-2011",2010-12-04,"20101204CHAPHI","http://www.nba.com/games/20101204/CHAPHI/boxscore.html","http://www.nba.com/games/20101204/CHAPHI/gameinfo.html","Philadelphia 76ers","PHI","Charlotte Bobcats","CHA","NULL","2010-12-05 11:17:07","2010-12-05 11:49:52","Basketball Value","Regular Season"
"289","NBA","2010-2011",2010-12-04,"20101204CLEMIN","http://www.nba.com/games/20101204/CLEMIN/boxscore.html","http://www.nba.com/games/20101204/CLEMIN/gameinfo.html","Minnesota Timberwolves","MIN","Cleveland Cavaliers","CLE","NULL","2010-12-05 11:17:15","2010-12-05 11:59:30","Basketball Value","Regular Season"
"290","NBA","2010-2011",2010-12-04,"20101204DALSAC","http://www.nba.com/games/20101204/DALSAC/boxscore.html","http://www.nba.com/games/20101204/DALSAC/gameinfo.html","Sacramento Kings","SAC","Dallas Maverics","DAL","NULL","2010-12-05 11:17:23","2010-12-05 12:00:02","Basketball Value","Regular Season"
"291","NBA","2010-2011",2010-12-04,"20101204HOUCHI","http://www.nba.com/games/20101204/HOUCHI/boxscore.html","http://www.nba.com/games/20101204/HOUCHI/gameinfo.html","Chicago Bulls","CHI","Houston Rockets","HOU","NULL","2010-12-05 11:17:32","2010-12-05 12:00:05","Basketball Value","Regular Season"
"292","NBA","2010-2011",2010-12-04,"20101204ORLMIL","http://www.nba.com/games/20101204/ORLMIL/boxscore.html","http://www.nba.com/games/20101204/ORLMIL/gameinfo.html","Milwaukee Bucks","MIL","Orlando Magic","ORL","NULL","2010-12-05 11:17:43","2010-12-05 12:00:08","Basketball Value","Regular Season"
"293","NBA","2010-2011",2010-12-05,"20101205BOSNJN","http://www.nba.com/games/20101205/BOSNJN/boxscore.html","http://www.nba.com/games/20101205/BOSNJN/gameinfo.html","New Jersey Nets","NJN","Boston Celtics","BOS","NULL","2010-12-05 22:43:09","2010-12-05 23:05:10","Basketball Value","Regular Season"
"294","NBA","2010-2011",2010-12-05,"20101205CLEDET","http://www.nba.com/games/20101205/CLEDET/boxscore.html","http://www.nba.com/games/20101205/CLEDET/gameinfo.html","Detroit Pistons","DET","Cleveland Cavaliers","CLE","NULL","2010-12-05 22:43:17","2010-12-05 23:10:01","Basketball Value","Regular Season"
"295","NBA","2010-2011",2010-12-05,"20101205GSWOKC","http://www.nba.com/games/20101205/GSWOKC/boxscore.html","http://www.nba.com/games/20101205/GSWOKC/gameinfo.html","Oklahoma City Thunder","OKC","Golden State Warriors","GSW","NULL","2010-12-05 22:43:25","2010-12-05 23:11:11","Basketball Value","Regular Season"
"296","NBA","2010-2011",2010-12-05,"20101205LACPOR","http://www.nba.com/games/20101205/LACPOR/boxscore.html","http://www.nba.com/games/20101205/LACPOR/gameinfo.html","Portland Trailblazers","POR","Los Angeles Clippers","LAC","NULL","2010-12-06 19:40:20","2010-12-06 20:30:36","Basketball Value","Regular Season"
"297","NBA","2010-2011",2010-12-05,"20101205MEMDEN","http://www.nba.com/games/20101205/MEMDEN/boxscore.html","http://www.nba.com/games/20101205/MEMDEN/gameinfo.html","Denver Nuggets","DEN","Memphis Grizzlies","MEM","NULL","2010-12-05 22:43:39","2010-12-05 23:11:42","Basketball Value","Regular Season"
"298","NBA","2010-2011",2010-12-05,"20101205NOHSAS","http://www.nba.com/games/20101205/NOHSAS/boxscore.html","http://www.nba.com/games/20101205/NOHSAS/gameinfo.html","San Antonio Spurs","SAS","New Orleans Hornets","NOH","NULL","2010-12-05 22:43:47","2010-12-05 23:16:23","Basketball Value","Regular Season"
"299","NBA","2010-2011",2010-12-05,"20101205NYKTOR","http://www.nba.com/games/20101205/NYKTOR/boxscore.html","http://www.nba.com/games/20101205/NYKTOR/gameinfo.html","Toronto Raptors","TOR","New York Knicks","NYK","NULL","2010-12-05 22:43:58","2010-12-05 23:16:26","Basketball Value","Regular Season"
"300","NBA","2010-2011",2010-12-05,"20101205WASPHX","http://www.nba.com/games/20101205/WASPHX/boxscore.html","http://www.nba.com/games/20101205/WASPHX/gameinfo.html","Phoenix Suns","PHX","Washington Wizards","WAS","NULL","2010-12-05 22:44:07","2010-12-05 23:16:30","Basketball Value","Regular Season"
"301","NBA","2010-2011",2010-12-06,"20101206ATLORL","http://www.nba.com/games/20101206/ATLORL/boxscore.html","http://www.nba.com/games/20101206/ATLORL/gameinfo.html","Orlando Magic","ORL","Atlanta Hawks","ATL","NULL","2010-12-06 23:53:11","2010-12-07 00:09:14","Basketball Value","Regular Season"
"302","NBA","2010-2011",2010-12-06,"20101206MEMUTA","http://www.nba.com/games/20101206/MEMUTA/boxscore.html","http://www.nba.com/games/20101206/MEMUTA/gameinfo.html","Utah Jazz","UTA","Memphis Grizzlies","MEM","NULL","2010-12-06 23:54:14","2010-12-07 00:10:24","Basketball Value","Regular Season"
"303","NBA","2010-2011",2010-12-06,"20101206MIAMIL","http://www.nba.com/games/20101206/MIAMIL/boxscore.html","http://www.nba.com/games/20101206/MIAMIL/gameinfo.html","Milwaukee Bucks","MIL","Miami Heat","MIA","NULL","2010-12-06 23:55:07","2010-12-07 00:10:33","Basketball Value","Regular Season"
"304","NBA","2010-2011",2010-12-06,"20101206MINNYK","http://www.nba.com/games/20101206/MINNYK/boxscore.html","http://www.nba.com/games/20101206/MINNYK/gameinfo.html","New York Knicks","NYK","Minnesota Timberwolves","MIN","NULL","2010-12-06 23:56:01","2010-12-07 00:10:44","Basketball Value","Regular Season"
"305","NBA","2010-2011",2010-12-06,"20101206OKCCHI","http://www.nba.com/games/20101206/OKCCHI/boxscore.html","http://www.nba.com/games/20101206/OKCCHI/gameinfo.html","Chicago Bulls","CHI","Oklahoma City Thunder","OKC","NULL","2010-12-06 23:56:48","2010-12-07 00:10:52","Basketball Value","Regular Season"
"306","NBA","2010-2011",2010-12-06,"20101206SACLAC","http://www.nba.com/games/20101206/SACLAC/boxscore.html","http://www.nba.com/games/20101206/SACLAC/gameinfo.html","Los Angeles Clippers","LAC","Sacramento Kings","SAC","NULL","2010-12-07 09:43:58","2010-12-07 09:45:01","Basketball Value","Regular Season"
"307","NBA","2010-2011",2010-12-06,"20101206TORIND","http://www.nba.com/games/20101206/TORIND/boxscore.html","http://www.nba.com/games/20101206/TORIND/gameinfo.html","Indianapolis Pacers","IND","Toronto Raptors","TOR","NULL","2010-12-06 23:59:34","2010-12-07 00:12:27","Basketball Value","Regular Season"
"308","NBA","2010-2011",2010-12-07,"20101207CLEPHI","http://www.nba.com/games/20101207/CLEPHI/boxscore.html","http://www.nba.com/games/20101207/CLEPHI/gameinfo.html","Philadelphia 76ers","PHI","Cleveland Cavaliers","CLE","NULL","2010-12-08 09:47:22","2010-12-08 10:32:02","Basketball Value","Regular Season"
"309","NBA","2010-2011",2010-12-07,"20101207DENCHA","http://www.nba.com/games/20101207/DENCHA/boxscore.html","http://www.nba.com/games/20101207/DENCHA/gameinfo.html","Charlotte Bobcats","CHA","Denver Nuggets","DEN","NULL","2010-12-08 09:47:28","2010-12-08 10:33:12","Basketball Value","Regular Season"
"310","NBA","2010-2011",2010-12-07,"20101207DETHOU","http://www.nba.com/games/20101207/DETHOU/boxscore.html","http://www.nba.com/games/20101207/DETHOU/gameinfo.html","Houston Rockets","HOU","Detroit Pistons","DET","NULL","2010-12-08 09:47:34","2010-12-08 10:33:40","Basketball Value","Regular Season"
"311","NBA","2010-2011",2010-12-07,"20101207GSWDAL","http://www.nba.com/games/20101207/GSWDAL/boxscore.html","http://www.nba.com/games/20101207/GSWDAL/gameinfo.html","Dallas Maverics","DAL","Golden State Warriors","GSW","NULL","2010-12-08 09:47:39","2010-12-08 10:34:43","Basketball Value","Regular Season"
"312","NBA","2010-2011",2010-12-07,"20101207NJNATL","http://www.nba.com/games/20101207/NJNATL/boxscore.html","http://www.nba.com/games/20101207/NJNATL/gameinfo.html","Atlanta Hawks","ATL","New Jersey Nets","NJN","NULL","2010-12-08 09:47:45","2010-12-08 10:36:03","Basketball Value","Regular Season"
"313","NBA","2010-2011",2010-12-07,"20101207PHXPOR","http://www.nba.com/games/20101207/PHXPOR/boxscore.html","http://www.nba.com/games/20101207/PHXPOR/gameinfo.html","Portland Trailblazers","POR","Phoenix Suns","PHX","NULL","2010-12-08 09:48:23","2010-12-08 10:36:58","Basketball Value","Regular Season"
"314","NBA","2010-2011",2010-12-07,"20101207WASLAL","http://www.nba.com/games/20101207/WASLAL/boxscore.html","http://www.nba.com/games/20101207/WASLAL/gameinfo.html","Los Angeles Lakers","LAL","Washington Wizards","WAS","NULL","2010-12-08 09:49:04","2010-12-08 10:37:05","Basketball Value","Regular Season"
"315","NBA","2010-2011",2010-12-08,"20101208CHICLE","http://www.nba.com/games/20101208/CHICLE/boxscore.html","http://www.nba.com/games/20101208/CHICLE/gameinfo.html","Cleveland Cavaliers","CLE","Chicago Bulls","CHI","NULL","2010-12-09 09:07:59","2010-12-09 10:47:45","Basketball Value","Regular Season"
"316","NBA","2010-2011",2010-12-08,"20101208DENBOS","http://www.nba.com/games/20101208/DENBOS/boxscore.html","http://www.nba.com/games/20101208/DENBOS/gameinfo.html","Boston Celtics","BOS","Denver Nuggets","DEN","NULL","2010-12-09 09:08:06","2010-12-09 10:50:02","Basketball Value","Regular Season"
"317","NBA","2010-2011",2010-12-08,"20101208DETNOH","http://www.nba.com/games/20101208/DETNOH/boxscore.html","http://www.nba.com/games/20101208/DETNOH/gameinfo.html","New Orleans Hornets","NOH","Detroit Pistons","DET","NULL","2010-12-09 00:08:16","2010-12-09 00:22:44","Basketball Value","Regular Season"
"318","NBA","2010-2011",2010-12-08,"20101208GSWSAS","http://www.nba.com/games/20101208/GSWSAS/boxscore.html","http://www.nba.com/games/20101208/GSWSAS/gameinfo.html","San Antonio Spurs","SAS","Golden State Warriors","GSW","NULL","2010-12-09 09:08:12","2010-12-09 10:51:06","Basketball Value","Regular Season"
"319","NBA","2010-2011",2010-12-08,"20101208INDMIL","http://www.nba.com/games/20101208/INDMIL/boxscore.html","http://www.nba.com/games/20101208/INDMIL/gameinfo.html","Milwaukee Bucks","MIL","Indianapolis Pacers","IND","NULL","2010-12-09 09:08:18","2010-12-09 10:54:02","Basketball Value","Regular Season"
"320","NBA","2010-2011",2010-12-08,"20101208LALLAC","http://www.nba.com/games/20101208/LALLAC/boxscore.html","http://www.nba.com/games/20101208/LALLAC/gameinfo.html","Los Angeles Clippers","LAC","Los Angeles Lakers","LAL","NULL","2010-12-09 09:08:24","2010-12-09 10:54:45","Basketball Value","Regular Season"
"321","NBA","2010-2011",2010-12-08,"20101208MEMPHX","http://www.nba.com/games/20101208/MEMPHX/boxscore.html","http://www.nba.com/games/20101208/MEMPHX/gameinfo.html","Phoenix Suns","PHX","Memphis Grizzlies","MEM","NULL","2010-12-09 00:11:56","2010-12-09 00:23:20","Basketball Value","Regular Season"
"322","NBA","2010-2011",2010-12-08,"20101208MIAUTA","http://www.nba.com/games/20101208/MIAUTA/boxscore.html","http://www.nba.com/games/20101208/MIAUTA/gameinfo.html","Utah Jazz","UTA","Miami Heat","MIA","NULL","2010-12-09 00:12:31","2010-12-09 00:23:43","Basketball Value","Regular Season"
"323","NBA","2010-2011",2010-12-08,"20101208OKCMIN","http://www.nba.com/games/20101208/OKCMIN/boxscore.html","http://www.nba.com/games/20101208/OKCMIN/gameinfo.html","Minnesota Timberwolves","MIN","Oklahoma City Thunder","OKC","NULL","2010-12-09 00:14:16","2010-12-09 00:23:50","Basketball Value","Regular Season"
"324","NBA","2010-2011",2010-12-08,"20101208TORNYK","http://www.nba.com/games/20101208/TORNYK/boxscore.html","http://www.nba.com/games/20101208/TORNYK/gameinfo.html","New York Knicks","NYK","Toronto Raptors","TOR","NULL","2010-12-09 00:15:30","2010-12-09 00:23:56","Basketball Value","Regular Season"
"325","NBA","2010-2011",2010-12-08,"20101208WASSAC","http://www.nba.com/games/20101208/WASSAC/boxscore.html","http://www.nba.com/games/20101208/WASSAC/gameinfo.html","Sacramento Kings","SAC","Washington Wizards","WAS","NULL","2010-12-09 09:08:30","2010-12-09 10:54:48","Basketball Value","Regular Season"
"326","NBA","2010-2011",2010-12-09,"20101209BOSPHI","http://www.nba.com/games/20101209/BOSPHI/boxscore.html","http://www.nba.com/games/20101209/BOSPHI/gameinfo.html","Philadelphia 76ers","PHI","Boston Celtics","BOS","NULL","2010-12-10 01:33:01","2010-12-10 01:36:12","Basketball Value","Regular Season"
"327","NBA","2010-2011",2010-12-09,"20101209NJNDAL","http://www.nba.com/games/20101209/NJNDAL/boxscore.html","http://www.nba.com/games/20101209/NJNDAL/gameinfo.html","Dallas Maverics","DAL","New Jersey Nets","NJN","NULL","2010-12-10 01:33:08","2010-12-10 01:36:17","Basketball Value","Regular Season"
"328","NBA","2010-2011",2010-12-09,"20101209ORLPOR","http://www.nba.com/games/20101209/ORLPOR/boxscore.html","http://www.nba.com/games/20101209/ORLPOR/gameinfo.html","Portland Trailblazers","POR","Orlando Magic","ORL","NULL","2010-12-10 01:33:15","2010-12-10 01:36:22","Basketball Value","Regular Season"
"329","NBA","2010-2011",2010-12-10,"20101210ATLSAS","http://www.nba.com/games/20101210/ATLSAS/boxscore.html","http://www.nba.com/games/20101210/ATLSAS/gameinfo.html","San Antonio Spurs","SAS","Atlanta Hawks","ATL","NULL","2010-12-11 08:38:15","2010-12-11 09:14:08","Basketball Value","Regular Season"
"330","NBA","2010-2011",2010-12-10,"20101210CHAIND","http://www.nba.com/games/20101210/CHAIND/boxscore.html","http://www.nba.com/games/20101210/CHAIND/gameinfo.html","Indianapolis Pacers","IND","Charlotte Bobcats","CHA","NULL","2010-12-11 08:39:18","2010-12-11 09:21:08","Basketball Value","Regular Season"
"331","NBA","2010-2011",2010-12-10,"20101210DENTOR","http://www.nba.com/games/20101210/DENTOR/boxscore.html","http://www.nba.com/games/20101210/DENTOR/gameinfo.html","Toronto Raptors","TOR","Denver Nuggets","DEN","NULL","2010-12-11 08:40:29","2010-12-11 09:29:27","Basketball Value","Regular Season"
"332","NBA","2010-2011",2010-12-10,"20101210DETMIN","http://www.nba.com/games/20101210/DETMIN/boxscore.html","http://www.nba.com/games/20101210/DETMIN/gameinfo.html","Minnesota Timberwolves","MIN","Detroit Pistons","DET","NULL","2010-12-11 08:42:02","2010-12-11 09:29:30","Basketball Value","Regular Season"
"333","NBA","2010-2011",2010-12-10,"20101210HOUMIL","http://www.nba.com/games/20101210/HOUMIL/boxscore.html","http://www.nba.com/games/20101210/HOUMIL/gameinfo.html","Milwaukee Bucks","MIL","Houston Rockets","HOU","NULL","2010-12-11 08:42:59","2010-12-11 09:29:33","Basketball Value","Regular Season"
"334","NBA","2010-2011",2010-12-10,"20101210LALCHI","http://www.nba.com/games/20101210/LALCHI/boxscore.html","http://www.nba.com/games/20101210/LALCHI/gameinfo.html","Chicago Bulls","CHI","Los Angeles Lakers","LAL","NULL","2010-12-11 08:44:11","2010-12-11 09:29:36","Basketball Value","Regular Season"
"335","NBA","2010-2011",2010-12-10,"20101210MIAGSW","http://www.nba.com/games/20101210/MIAGSW/boxscore.html","http://www.nba.com/games/20101210/MIAGSW/gameinfo.html","Golden State Warriors","GSW","Miami Heat","MIA","NULL","2010-12-11 08:45:07","2010-12-11 09:33:49","Basketball Value","Regular Season"
"336","NBA","2010-2011",2010-12-10,"20101210NYKWAS","http://www.nba.com/games/20101210/NYKWAS/boxscore.html","http://www.nba.com/games/20101210/NYKWAS/gameinfo.html","Washington Wizards","WAS","New York Knicks","NYK","NULL","2010-12-11 08:46:11","2010-12-11 09:30:58","Basketball Value","Regular Season"
"337","NBA","2010-2011",2010-12-10,"20101210OKCNOH","http://www.nba.com/games/20101210/OKCNOH/boxscore.html","http://www.nba.com/games/20101210/OKCNOH/gameinfo.html","New Orleans Hornets","NOH","Oklahoma City Thunder","OKC","NULL","2010-12-11 08:46:20","2010-12-11 09:31:01","Basketball Value","Regular Season"
"338","NBA","2010-2011",2010-12-10,"20101210ORLUTA","http://www.nba.com/games/20101210/ORLUTA/boxscore.html","http://www.nba.com/games/20101210/ORLUTA/gameinfo.html","Utah Jazz","UTA","Orlando Magic","ORL","NULL","2010-12-11 08:46:28","2010-12-11 09:31:05","Basketball Value","Regular Season"
"339","NBA","2010-2011",2010-12-10,"20101210PORPHX","http://www.nba.com/games/20101210/PORPHX/boxscore.html","http://www.nba.com/games/20101210/PORPHX/gameinfo.html","Phoenix Suns","PHX","Portland Trailblazers","POR","NULL","2010-12-11 08:46:36","2010-12-11 09:31:08","Basketball Value","Regular Season"
"340","NBA","2010-2011",2010-12-11,"20101211BOSCHA","http://www.nba.com/games/20101211/BOSCHA/boxscore.html","http://www.nba.com/games/20101211/BOSCHA/gameinfo.html","Charlotte Bobcats","CHA","Boston Celtics","BOS","NULL","2010-12-13 08:37:31","2010-12-13 09:05:15","Basketball Value","Regular Season"
"341","NBA","2010-2011",2010-12-11,"20101211CLEHOU","http://www.nba.com/games/20101211/CLEHOU/boxscore.html","http://www.nba.com/games/20101211/CLEHOU/gameinfo.html","Houston Rockets","HOU","Cleveland Cavaliers","CLE","NULL","2010-12-13 08:37:37","2010-12-13 09:11:24","Basketball Value","Regular Season"
"342","NBA","2010-2011",2010-12-11,"20101211INDATL","http://www.nba.com/games/20101211/INDATL/boxscore.html","http://www.nba.com/games/20101211/INDATL/gameinfo.html","Atlanta Hawks","ATL","Indianapolis Pacers","IND","NULL","2010-12-13 08:37:43","2010-12-13 09:14:09","Basketball Value","Regular Season"
"343","NBA","2010-2011",2010-12-11,"20101211MEMLAC","http://www.nba.com/games/20101211/MEMLAC/boxscore.html","http://www.nba.com/games/20101211/MEMLAC/gameinfo.html","Los Angeles Clippers","LAC","Memphis Grizzlies","MEM","NULL","2010-12-11 18:11:56","2010-12-11 18:12:57","Basketball Value","Regular Season"
"344","NBA","2010-2011",2010-12-11,"20101211MIASAC","http://www.nba.com/games/20101211/MIASAC/boxscore.html","http://www.nba.com/games/20101211/MIASAC/gameinfo.html","Sacramento Kings","SAC","Miami Heat","MIA","NULL","2010-12-13 08:37:49","2010-12-13 09:14:47","Basketball Value","Regular Season"
"345","NBA","2010-2011",2010-12-11,"20101211MINCHI","http://www.nba.com/games/20101211/MINCHI/boxscore.html","http://www.nba.com/games/20101211/MINCHI/gameinfo.html","Chicago Bulls","CHI","Minnesota Timberwolves","MIN","NULL","2010-12-13 08:37:55","2010-12-13 09:14:50","Basketball Value","Regular Season"
"346","NBA","2010-2011",2010-12-11,"20101211TORDET","http://www.nba.com/games/20101211/TORDET/boxscore.html","http://www.nba.com/games/20101211/TORDET/gameinfo.html","Detroit Pistons","DET","Toronto Raptors","TOR","NULL","2010-12-13 08:38:02","2010-12-13 09:14:54","Basketball Value","Regular Season"
"347","NBA","2010-2011",2010-12-11,"20101211UTADAL","http://www.nba.com/games/20101211/UTADAL/boxscore.html","http://www.nba.com/games/20101211/UTADAL/gameinfo.html","Dallas Maverics","DAL","Utah Jazz","UTA","NULL","2010-12-13 08:38:08","2010-12-13 09:14:57","Basketball Value","Regular Season"
"348","NBA","2010-2011",2010-12-12,"20101212CLEOKC","http://www.nba.com/games/20101212/CLEOKC/boxscore.html","http://www.nba.com/games/20101212/CLEOKC/gameinfo.html","Oklahoma City Thunder","OKC","Cleveland Cavaliers","CLE","NULL","2010-12-13 09:07:59","2010-12-13 09:18:04","Basketball Value","Regular Season"
"349","NBA","2010-2011",2010-12-12,"20101212DENNYK","http://www.nba.com/games/20101212/DENNYK/boxscore.html","http://www.nba.com/games/20101212/DENNYK/gameinfo.html","New York Knicks","NYK","Denver Nuggets","DEN","NULL","2010-12-13 09:08:05","2010-12-13 09:18:41","Basketball Value","Regular Season"
"350","NBA","2010-2011",2010-12-12,"20101212LALNJN","http://www.nba.com/games/20101212/LALNJN/boxscore.html","http://www.nba.com/games/20101212/LALNJN/gameinfo.html","New Jersey Nets","NJN","Los Angeles Lakers","LAL","NULL","2010-12-13 09:08:12","2010-12-13 09:18:44","Basketball Value","Regular Season"
"351","NBA","2010-2011",2010-12-12,"20101212NOHPHI","http://www.nba.com/games/20101212/NOHPHI/boxscore.html","http://www.nba.com/games/20101212/NOHPHI/gameinfo.html","Philadelphia 76ers","PHI","New Orleans Hornets","NOH","NULL","2010-12-13 09:08:18","2010-12-13 09:18:47","Basketball Value","Regular Season"
"352","NBA","2010-2011",2010-12-12,"20101212ORLLAC","http://www.nba.com/games/20101212/ORLLAC/boxscore.html","http://www.nba.com/games/20101212/ORLLAC/gameinfo.html","Los Angeles Clippers","LAC","Orlando Magic","ORL","NULL","2010-12-13 09:08:24","2010-12-13 09:18:50","Basketball Value","Regular Season"
"353","NBA","2010-2011",2010-12-12,"20101212PORSAS","http://www.nba.com/games/20101212/PORSAS/boxscore.html","http://www.nba.com/games/20101212/PORSAS/gameinfo.html","San Antonio Spurs","SAS","Portland Trailblazers","POR","NULL","2010-12-13 09:08:30","2010-12-13 09:18:53","Basketball Value","Regular Season"
"354","NBA","2010-2011",2010-12-13,"20101213GSWUTA","http://www.nba.com/games/20101213/GSWUTA/boxscore.html","http://www.nba.com/games/20101213/GSWUTA/gameinfo.html","Utah Jazz","UTA","Golden State Warriors","GSW","NULL","2010-12-13 23:27:22","2010-12-13 23:28:46","Basketball Value","Regular Season"
"355","NBA","2010-2011",2010-12-13,"20101213INDCHI","http://www.nba.com/games/20101213/INDCHI/boxscore.html","http://www.nba.com/games/20101213/INDCHI/gameinfo.html","Chicago Bulls","CHI","Indianapolis Pacers","IND","NULL","2010-12-13 23:02:30","2010-12-13 23:23:04","Basketball Value","Regular Season"
"356","NBA","2010-2011",2010-12-13,"20101213MILDAL","http://www.nba.com/games/20101213/MILDAL/boxscore.html","http://www.nba.com/games/20101213/MILDAL/gameinfo.html","Dallas Maverics","DAL","Milwaukee Bucks","MIL","NULL","2010-12-13 23:02:33","2010-12-13 23:23:47","Basketball Value","Regular Season"
"357","NBA","2010-2011",2010-12-13,"20101213NOHMIA","http://www.nba.com/games/20101213/NOHMIA/boxscore.html","http://www.nba.com/games/20101213/NOHMIA/gameinfo.html","Miami Heat","MIA","New Orleans Hornets","NOH","NULL","2010-12-13 23:02:37","2010-12-13 23:23:53","Basketball Value","Regular Season"
"358","NBA","2010-2011",2010-12-13,"20101213PORMEM","http://www.nba.com/games/20101213/PORMEM/boxscore.html","http://www.nba.com/games/20101213/PORMEM/gameinfo.html","Memphis Grizzlies","MEM","Portland Trailblazers","POR","NULL","2010-12-13 23:02:40","2010-12-13 23:23:59","Basketball Value","Regular Season"
"359","NBA","2010-2011",2010-12-14,"20101214ATLDET","http://www.nba.com/games/20101214/ATLDET/boxscore.html","http://www.nba.com/games/20101214/ATLDET/gameinfo.html","Detroit Pistons","DET","Atlanta Hawks","ATL","NULL","2010-12-15 09:18:27","2010-12-15 09:22:44","Basketball Value","Regular Season"
"360","NBA","2010-2011",2010-12-14,"20101214LALWAS","http://www.nba.com/games/20101214/LALWAS/boxscore.html","http://www.nba.com/games/20101214/LALWAS/gameinfo.html","Washington Wizards","WAS","Los Angeles Lakers","LAL","NULL","2010-12-15 09:18:31","2010-12-15 09:24:13","Basketball Value","Regular Season"
"361","NBA","2010-2011",2010-12-14,"20101214MINGSW","http://www.nba.com/games/20101214/MINGSW/boxscore.html","http://www.nba.com/games/20101214/MINGSW/gameinfo.html","Golden State Warriors","GSW","Minnesota Timberwolves","MIN","NULL","2010-12-15 09:18:34","2010-12-15 09:24:59","Basketball Value","Regular Season"
"362","NBA","2010-2011",2010-12-14,"20101214ORLDEN","http://www.nba.com/games/20101214/ORLDEN/boxscore.html","http://www.nba.com/games/20101214/ORLDEN/gameinfo.html","Denver Nuggets","DEN","Orlando Magic","ORL","NULL","2010-12-15 09:18:35","2010-12-15 09:25:33","Basketball Value","Regular Season"
"363","NBA","2010-2011",2010-12-14,"20101214PHINJN","http://www.nba.com/games/20101214/PHINJN/boxscore.html","http://www.nba.com/games/20101214/PHINJN/gameinfo.html","New Jersey Nets","NJN","Philadelphia 76ers","PHI","NULL","2010-12-15 09:18:38","2010-12-15 09:25:43","Basketball Value","Regular Season"
"364","NBA","2010-2011",2010-12-14,"20101214SACHOU","http://www.nba.com/games/20101214/SACHOU/boxscore.html","http://www.nba.com/games/20101214/SACHOU/gameinfo.html","Houston Rockets","HOU","Sacramento Kings","SAC","NULL","2010-12-15 09:18:39","2010-12-15 09:25:48","Basketball Value","Regular Season"
"365","NBA","2010-2011",2010-12-14,"20101214TORCHA","http://www.nba.com/games/20101214/TORCHA/boxscore.html","http://www.nba.com/games/20101214/TORCHA/gameinfo.html","Charlotte Bobcats","CHA","Toronto Raptors","TOR","NULL","2010-12-15 09:18:42","2010-12-15 09:29:26","Basketball Value","Regular Season"
